Rep,Bloc,Trt,Strain,Time,Growth
Inv1B5,B5,B,Inv1,2,92.19999999999999
Inv1B5,B5,B,Inv1,3,124.55555555555554
Inv1B5,B5,B,Inv1,4,131.66666666666669
Inv1B5,B5,B,Inv1,5,143.77777777777777
Inv1B5,B5,B,Inv1,6,148.88888888888891
Inv1B5,B5,B,Inv1,7,160
Inv1B5,B5,B,Inv1,8,174.77777777777777
Inv1B5,B5,B,Inv1,9,225.33333333333331
Inv1B6,B6,B,Inv1,0,0
Inv1B6,B6,B,Inv1,1,86.62222222222223
Inv1B6,B6,B,Inv1,10,250.84444444444446
Inv1B6,B6,B,Inv1,11,278.9
Inv1B6,B6,B,Inv1,12,453.23333333333335
Inv1B6,B6,B,Inv1,13,458.5666666666666
Inv1B6,B6,B,Inv1,14,457.9
Inv1B6,B6,B,Inv1,2,92.95555555555555
Inv1B6,B6,B,Inv1,3,126.17777777777778
Inv1B6,B6,B,Inv1,4,155.4
Inv1B6,B6,B,Inv1,5,147.4
Inv1B6,B6,B,Inv1,6,143.73333333333332
Inv1B6,B6,B,Inv1,7,154.95555555555555
Inv1B6,B6,B,Inv1,8,169.95555555555555
Inv1B6,B6,B,Inv1,9,241.17777777777778
Inv1B7,B7,B,Inv1,0,0
Inv1B7,B7,B,Inv1,1,56
Inv1B7,B7,B,Inv1,10,239.14444444444445
Inv1B7,B7,B,Inv1,11,227.47777777777776
Inv1B7,B7,B,Inv1,12,221.825
Inv1B7,B7,B,Inv1,13,231.075
Inv1B7,B7,B,Inv1,14,301.45
Inv1B7,B7,B,Inv1,2,72.30000000000001
Inv1B7,B7,B,Inv1,3,66.09999999999997
Inv1B7,B7,B,Inv1,4,79.5
Inv1B7,B7,B,Inv1,5,106.19999999999999
Inv1B7,B7,B,Inv1,6,135.2
Inv1B7,B7,B,Inv1,7,176.09999999999997
Inv1B7,B7,B,Inv1,8,175.09999999999997
Inv1B7,B7,B,Inv1,9,185.36666666666667
Inv1B8,B8,B,Inv1,0,0
Inv1B8,B8,B,Inv1,1,53.39999999999998
Inv1B8,B8,B,Inv1,10,279.625
Inv1B8,B8,B,Inv1,11,325.125
Inv1B8,B8,B,Inv1,12,337.5
Inv1B8,B8,B,Inv1,13,363
Inv1B8,B8,B,Inv1,14,368.5
Inv1B8,B8,B,Inv1,2,92.89999999999998
Inv1B8,B8,B,Inv1,3,118.19999999999999
Inv1B8,B8,B,Inv1,4,136.7
Inv1B8,B8,B,Inv1,5,163.5
Inv1B8,B8,B,Inv1,6,175.10000000000002
Inv1B8,B8,B,Inv1,7,178
Inv1B8,B8,B,Inv1,8,188.83333333333331
Inv1B8,B8,B,Inv1,9,197.94444444444446
Inv1B9,B9,B,Inv1,0,0
Inv1B9,B9,B,Inv1,1,28.855555555555554
Inv1B9,B9,B,Inv1,10,179.63333333333333
Inv1B9,B9,B,Inv1,11,205.8
Inv1B9,B9,B,Inv1,12,226.13333333333333
Inv1B9,B9,B,Inv1,13,288.96666666666664
Inv1B9,B9,B,Inv1,14,307.1333333333334
Inv1B9,B9,B,Inv1,2,44.07777777777778
Inv1B9,B9,B,Inv1,3,50.9666666666667
Inv1B9,B9,B,Inv1,4,60.92500000000001
Inv1B9,B9,B,Inv1,5,73.92500000000001
Inv1B9,B9,B,Inv1,6,97.58571428571429
Inv1B9,B9,B,Inv1,7,102.30000000000001
Inv1B9,B9,B,Inv1,8,157.3
Inv1B9,B9,B,Inv1,9,181.63333333333333
Inv1C1,B1,C,Inv1,0,0
Inv1C1,B1,C,Inv1,1,104.79999999999998
Inv1C1,B1,C,Inv1,10,310.6777777777778
Inv1C1,B1,C,Inv1,11,353.23333333333335
Inv1C1,B1,C,Inv1,12,380.65
Inv1C1,B1,C,Inv1,13,385.15
Inv1C1,B1,C,Inv1,14,385.775
Inv1C1,B1,C,Inv1,2,142.29999999999998
Inv1C1,B1,C,Inv1,3,156.20000000000002
Inv1C1,B1,C,Inv1,4,172.79999999999998
Inv1C1,B1,C,Inv1,5,185.6
Inv1C1,B1,C,Inv1,6,193.20000000000002
Inv1C1,B1,C,Inv1,7,216.1
Inv1C1,B1,C,Inv1,8,310.4555555555555
Inv1C1,B1,C,Inv1,9,326.12222222222215
Inv1C10,B10,C,Inv1,0,0
Inv1C10,B10,C,Inv1,1,43.50000000000003
Inv1C10,B10,C,Inv1,10,375
Inv1C10,B10,C,Inv1,11,420.4
Inv1C10,B10,C,Inv1,12,455.79999999999995
Inv1C10,B10,C,Inv1,13,450.4
Inv1C10,B10,C,Inv1,14,513.6
Inv1C10,B10,C,Inv1,2,132.79999999999998
Inv1C10,B10,C,Inv1,3,149.79999999999998
Inv1C10,B10,C,Inv1,4,161.70000000000002
Inv1C10,B10,C,Inv1,5,163.70000000000002
Inv1C10,B10,C,Inv1,6,186.4
Inv1C10,B10,C,Inv1,7,209.4
Inv1C10,B10,C,Inv1,8,263
Inv1C10,B10,C,Inv1,9,332
Inv1C2,B2,C,Inv1,0,0
Inv1C2,B2,C,Inv1,1,30.399999999999977
Inv1C2,B2,C,Inv1,10,211.39999999999998
Inv1C2,B2,C,Inv1,11,254.2
Inv1C2,B2,C,Inv1,12,285.79999999999995
Inv1C2,B2,C,Inv1,13,334.79999999999995
Inv1C2,B2,C,Inv1,14,320.4
Inv1C2,B2,C,Inv1,2,63
Inv1C2,B2,C,Inv1,3,82
Inv1C2,B2,C,Inv1,4,97.30000000000001
Inv1C2,B2,C,Inv1,5,104.30000000000001
Inv1C2,B2,C,Inv1,6,117.5
Inv1C2,B2,C,Inv1,7,137.3
Inv1C2,B2,C,Inv1,8,165.60000000000002
Inv1C2,B2,C,Inv1,9,184.3
Inv1C3,B3,C,Inv1,0,0
Inv1C3,B3,C,Inv1,1,20.69999999999999
Inv1C3,B3,C,Inv1,10,285.29999999999995
Inv1C3,B3,C,Inv1,11,312.79999999999995
Inv1C3,B3,C,Inv1,12,336.29999999999995
Inv1C3,B3,C,Inv1,13,322.20000000000005
Inv1C3,B3,C,Inv1,14,344.29999999999995
Inv1C3,B3,C,Inv1,2,74.5
Inv1C3,B3,C,Inv1,3,87.39999999999998
Inv1C3,B3,C,Inv1,4,125
Inv1C3,B3,C,Inv1,5,115.89999999999998
Inv1C3,B3,C,Inv1,6,128.60000000000002
Inv1C3,B3,C,Inv1,7,123.10000000000002
Inv1C3,B3,C,Inv1,8,195.8
Inv1C3,B3,C,Inv1,9,243.7
Inv1C4,B4,C,Inv1,0,0
Inv1C4,B4,C,Inv1,1,21.900000000000006
Inv1C4,B4,C,Inv1,10,308.2
Inv1C4,B4,C,Inv1,11,346.40000000000003
Inv1C4,B4,C,Inv1,12,370.09999999999997
Inv1C4,B4,C,Inv1,13,380.7
Inv1C4,B4,C,Inv1,14,388.09999999999997
Inv1C4,B4,C,Inv1,2,91.10000000000002
Inv1C4,B4,C,Inv1,3,121.80000000000001
Inv1C4,B4,C,Inv1,4,126.69999999999999
Inv1C4,B4,C,Inv1,5,141.2
Inv1C4,B4,C,Inv1,6,143.2
Inv1C4,B4,C,Inv1,7,142.8
Inv1C4,B4,C,Inv1,8,195.7
Inv1C4,B4,C,Inv1,9,231.60000000000002
Inv1C5,B5,C,Inv1,0,0
Inv1C5,B5,C,Inv1,1,37.599999999999994
Inv1C5,B5,C,Inv1,10,221.31428571428572
Inv1C5,B5,C,Inv1,11,245.4333333333333
Inv1C5,B5,C,Inv1,12,269.4333333333333
Inv1C5,B5,C,Inv1,13,409.1
Inv1C5,B5,C,Inv1,14,362.1
Inv1C5,B5,C,Inv1,2,134.29999999999998
Inv1C5,B5,C,Inv1,3,91.79999999999998
Inv1C5,B5,C,Inv1,4,106.1
Inv1C5,B5,C,Inv1,5,121.70000000000002
Inv1C5,B5,C,Inv1,6,104.04444444444445
Inv1C5,B5,C,Inv1,7,132.9333333333333
Inv1C5,B5,C,Inv1,8,155.26666666666668
Inv1C5,B5,C,Inv1,9,179.725
Inv1C6,B6,C,Inv1,0,0
Inv1C6,B6,C,Inv1,1,68.40000000000003
Inv1C6,B6,C,Inv1,10,357.90000000000003
Inv1C6,B6,C,Inv1,11,401.59999999999997
Inv1C6,B6,C,Inv1,12,429.40000000000003
Inv1C6,B6,C,Inv1,13,473.3
Inv1C6,B6,C,Inv1,14,492.09999999999997
Inv1C6,B6,C,Inv1,2,125
Inv1C6,B6,C,Inv1,3,164
Inv1C6,B6,C,Inv1,4,178.10000000000002
Inv1C6,B6,C,Inv1,5,190.7
Inv1C6,B6,C,Inv1,6,186.10000000000002
Inv1C6,B6,C,Inv1,7,206.60000000000002
Inv1C6,B6,C,Inv1,8,259.7
Inv1C6,B6,C,Inv1,9,316.3
Inv1C7,B7,C,Inv1,0,0
Inv1C7,B7,C,Inv1,1,52.5
Inv1C7,B7,C,Inv1,10,318.8111111111111
Inv1C7,B7,C,Inv1,11,327.4777777777778
Inv1C7,B7,C,Inv1,12,371.03333333333336
Inv1C7,B7,C,Inv1,13,377.5888888888889
Inv1C7,B7,C,Inv1,14,379.14444444444445
Inv1C7,B7,C,Inv1,2,100.19999999999999
Inv1C7,B7,C,Inv1,3,120.19999999999999
Inv1C7,B7,C,Inv1,4,119.69999999999999
Inv1C7,B7,C,Inv1,5,131.5
Inv1C7,B7,C,Inv1,6,145.39999999999998
Inv1C7,B7,C,Inv1,7,192
Inv1C7,B7,C,Inv1,8,237.7
Inv1C7,B7,C,Inv1,9,276.8111111111111
Inv1C8,B8,C,Inv1,0,0
Inv1C8,B8,C,Inv1,1,40.900000000000006
Inv1C8,B8,C,Inv1,10,332.2
Inv1C8,B8,C,Inv1,11,380.90000000000003
Inv1C8,B8,C,Inv1,12,416.2
Inv1C8,B8,C,Inv1,13,413.7
Inv1C8,B8,C,Inv1,14,427.50000000000006
Inv1C8,B8,C,Inv1,2,97.10000000000002
Inv1C8,B8,C,Inv1,3,111.40000000000003
Inv1C8,B8,C,Inv1,4,149.5
Inv1C8,B8,C,Inv1,5,145.40000000000003
Inv1C8,B8,C,Inv1,6,180.90000000000003
Inv1C8,B8,C,Inv1,7,191.2
Inv1C8,B8,C,Inv1,8,234.2
Inv1C8,B8,C,Inv1,9,288.40000000000003
Inv1C9,B9,C,Inv1,0,0
Inv1C9,B9,C,Inv1,1,40.69999999999999
Inv1C9,B9,C,Inv1,10,279.85555555555555
Inv1C9,B9,C,Inv1,11,297.96666666666664
Inv1C9,B9,C,Inv1,12,344.85555555555555
Inv1C9,B9,C,Inv1,13,366.96666666666664
Inv1C9,B9,C,Inv1,14,423.6333333333334
Inv1C9,B9,C,Inv1,2,74.19999999999999
Inv1C9,B9,C,Inv1,3,81.10000000000002
Inv1C9,B9,C,Inv1,4,97.40000000000003
Inv1C9,B9,C,Inv1,5,111.40000000000003
Inv1C9,B9,C,Inv1,6,129.85555555555555
Inv1C9,B9,C,Inv1,7,170.9666666666667
Inv1C9,B9,C,Inv1,8,196.85555555555555
Inv1C9,B9,C,Inv1,9,231.85555555555555
Inv2B1,B1,B,Inv2,0,0
Inv2B1,B1,B,Inv2,1,42.377777777777766
Inv2B1,B1,B,Inv2,10,232.225
Inv2B1,B1,B,Inv2,11,254.6
Inv2B1,B1,B,Inv2,12,319.35
Inv2B1,B1,B,Inv2,13,338.6
Inv2B1,B1,B,Inv2,14,334.6
Inv2B1,B1,B,Inv2,2,63.599999999999994
Inv2B1,B1,B,Inv2,3,91.225
Inv2B1,B1,B,Inv2,4,131.6
Inv2B1,B1,B,Inv2,5,123.975
Inv2B1,B1,B,Inv2,6,128.475
Inv2B1,B1,B,Inv2,7,158.975
Inv2B1,B1,B,Inv2,8,192.35
Inv2B1,B1,B,Inv2,9,183.6
Inv2B10,B10,B,Inv2,0,0
Inv2B10,B10,B,Inv2,1,-3.3249999999999886
Inv2B10,B10,B,Inv2,10,230.925
Inv2B10,B10,B,Inv2,11,266.8
Inv2B10,B10,B,Inv2,12,281.675
Inv2B10,B10,B,Inv2,13,278.425
Inv2B10,B10,B,Inv2,14,516.925
Inv2B10,B10,B,Inv2,2,38.05000000000001
Inv2B10,B10,B,Inv2,3,56.92500000000001
Inv2B10,B10,B,Inv2,4,74.80000000000001
Inv2B10,B10,B,Inv2,5,76.80000000000001
Inv2B10,B10,B,Inv2,6,73.80000000000001
Inv2B10,B10,B,Inv2,7,70.67500000000001
Inv2B10,B10,B,Inv2,8,123.92500000000001
Inv2B10,B10,B,Inv2,9,172.8
Inv2B2,B2,B,Inv2,0,0
Inv2B2,B2,B,Inv2,1,59.69999999999999
Inv2B2,B2,B,Inv2,10,251.2
Inv2B2,B2,B,Inv2,11,262.2
Inv2B2,B2,B,Inv2,12,329.825
Inv2B2,B2,B,Inv2,13,345.575
Inv2B2,B2,B,Inv2,14,355.825
Inv2B2,B2,B,Inv2,2,50.25555555555553
Inv2B2,B2,B,Inv2,3,74.14444444444445
Inv2B2,B2,B,Inv2,4,84.19999999999999
Inv2B2,B2,B,Inv2,5,107.82499999999999
Inv2B2,B2,B,Inv2,6,119.44999999999999
Inv2B2,B2,B,Inv2,7,148.2
Inv2B2,B2,B,Inv2,8,179.325
Inv2B2,B2,B,Inv2,9,208.825
Inv2B3,B3,B,Inv2,0,0
Inv2B3,B3,B,Inv2,1,41.05555555555554
Inv2B3,B3,B,Inv2,10,218.64285714285717
Inv2B3,B3,B,Inv2,11,287.7857142857143
Inv2B3,B3,B,Inv2,12,301.35714285714283
Inv2B3,B3,B,Inv2,13,320.92857142857144
Inv2B3,B3,B,Inv2,14,298.2142857142857
Inv2B3,B3,B,Inv2,2,62
Inv2B3,B3,B,Inv2,3,73.875
Inv2B3,B3,B,Inv2,4,84.5
Inv2B3,B3,B,Inv2,5,112.35714285714283
Inv2B3,B3,B,Inv2,6,124.07142857142856
Inv2B3,B3,B,Inv2,7,133.21428571428572
Inv2B3,B3,B,Inv2,8,158.78571428571428
Inv2B3,B3,B,Inv2,9,159.07142857142856
Inv2B4,B4,B,Inv2,0,0
Inv2B4,B4,B,Inv2,1,41.125
Inv2B4,B4,B,Inv2,10,252.25
Inv2B4,B4,B,Inv2,11,268.625
Inv2B4,B4,B,Inv2,12,292.75
Inv2B4,B4,B,Inv2,13,282.5
Inv2B4,B4,B,Inv2,14,322.71428571428567
Inv2B4,B4,B,Inv2,2,78.375
Inv2B4,B4,B,Inv2,3,92.75
Inv2B4,B4,B,Inv2,4,127.25
Inv2B4,B4,B,Inv2,5,121.25
Inv2B4,B4,B,Inv2,6,112.5
Inv2B4,B4,B,Inv2,7,128
Inv2B4,B4,B,Inv2,8,185.125
Inv2B4,B4,B,Inv2,9,207.625
Inv2B5,B5,B,Inv2,0,0
Inv2B5,B5,B,Inv2,1,12
Inv2B5,B5,B,Inv2,10,194.6
Inv2B5,B5,B,Inv2,11,213.9333333333333
Inv2B5,B5,B,Inv2,12,243.1
Inv2B5,B5,B,Inv2,13,268.975
Inv2B5,B5,B,Inv2,14,271.1
Inv2B5,B5,B,Inv2,2,47.29999999999998
Inv2B5,B5,B,Inv2,3,69.20000000000002
Inv2B5,B5,B,Inv2,4,76.29999999999998
Inv2B5,B5,B,Inv2,5,87.1
Inv2B5,B5,B,Inv2,6,95.4
Inv2B5,B5,B,Inv2,7,89.70000000000002
Inv2B5,B5,B,Inv2,8,112.79999999999998
Inv2B5,B5,B,Inv2,9,148.04444444444445
Inv2B6,B6,B,Inv2,0,0
Inv2B6,B6,B,Inv2,1,13.199999999999989
Inv2B6,B6,B,Inv2,10,281.76666666666665
Inv2B6,B6,B,Inv2,11,320.76666666666665
Inv2B6,B6,B,Inv2,12,409.1
Inv2B6,B6,B,Inv2,13,412.975
Inv2B6,B6,B,Inv2,14,427.1
Inv2B6,B6,B,Inv2,2,87.79999999999998
Inv2B6,B6,B,Inv2,3,107.9
Inv2B6,B6,B,Inv2,4,130.20000000000002
Inv2B6,B6,B,Inv2,5,134.9
Inv2B6,B6,B,Inv2,6,126.70000000000002
Inv2B6,B6,B,Inv2,7,187.20000000000002
Inv2B6,B6,B,Inv2,8,205.6
Inv2B6,B6,B,Inv2,9,239.4333333333333
Inv2B7,B7,B,Inv2,0,0
Inv2B7,B7,B,Inv2,1,6.775000000000006
Inv2B7,B7,B,Inv2,10,202.5666666666667
Inv2B7,B7,B,Inv2,11,202.9
Inv2B7,B7,B,Inv2,12,252.5666666666667
Inv2B7,B7,B,Inv2,13,224.23333333333332
Inv2B7,B7,B,Inv2,14,239.5666666666667
Inv2B7,B7,B,Inv2,2,26.150000000000006
Inv2B7,B7,B,Inv2,3,40.275000000000006
Inv2B7,B7,B,Inv2,4,80.32857142857145
Inv2B7,B7,B,Inv2,5,76.9
Inv2B7,B7,B,Inv2,6,88.4
Inv2B7,B7,B,Inv2,7,103.56666666666669
Inv2B7,B7,B,Inv2,8,147.9
Inv2B7,B7,B,Inv2,9,167.73333333333332
Inv2B8,B8,B,Inv2,0,0
Inv2B8,B8,B,Inv2,1,23.133333333333354
Inv2B8,B8,B,Inv2,10,110.80000000000001
Inv2B8,B8,B,Inv2,11,153.425
Inv2B8,B8,B,Inv2,12,170.05
Inv2B8,B8,B,Inv2,13,189.05
Inv2B8,B8,B,Inv2,14,184.8
Inv2B8,B8,B,Inv2,2,26.02222222222224
Inv2B8,B8,B,Inv2,3,58.688888888888926
Inv2B8,B8,B,Inv2,4,53.133333333333326
Inv2B8,B8,B,Inv2,5,57.57777777777778
Inv2B8,B8,B,Inv2,6,77.35555555555555
Inv2B8,B8,B,Inv2,7,73.68888888888893
Inv2B8,B8,B,Inv2,8,81.80000000000001
Inv2B8,B8,B,Inv2,9,94.9111111111111
Inv2B9,B9,B,Inv2,0,0
Inv2B9,B9,B,Inv2,1,-6
Inv2B9,B9,B,Inv2,10,171
Inv2B9,B9,B,Inv2,11,213
Inv2B9,B9,B,Inv2,12,266.44444444444446
Inv2B9,B9,B,Inv2,13,222.33333333333331
Inv2B9,B9,B,Inv2,14,230.66666666666669
Inv2B9,B9,B,Inv2,2,47
Inv2B9,B9,B,Inv2,3,56.39999999999998
Inv2B9,B9,B,Inv2,4,76.89999999999998
Inv2B9,B9,B,Inv2,5,83.39999999999998
Inv2B9,B9,B,Inv2,6,85.89999999999998
Inv2B9,B9,B,Inv2,7,105
Inv2B9,B9,B,Inv2,8,119.10000000000002
Inv2B9,B9,B,Inv2,9,144.10000000000002
Inv2C1,B1,C,Inv2,0,0
Inv2C1,B1,C,Inv2,1,8
Inv2C1,B1,C,Inv2,10,198.6
Inv2C1,B1,C,Inv2,11,257.0444444444445
Inv2C1,B1,C,Inv2,12,303.6
Inv2C1,B1,C,Inv2,13,345.6
Inv2C1,B1,C,Inv2,14,361.9333333333334
Inv2C1,B1,C,Inv2,2,47.20000000000002
Inv2C1,B1,C,Inv2,3,70.6
Inv2C1,B1,C,Inv2,4,100.20000000000002
Inv2C1,B1,C,Inv2,5,114.4
Inv2C1,B1,C,Inv2,6,128.29999999999998
Inv2C1,B1,C,Inv2,7,158.79999999999998
Inv2C1,B1,C,Inv2,8,162.29999999999998
Inv2C1,B1,C,Inv2,9,176.9
Inv2C10,B10,C,Inv2,0,0
Inv2C10,B10,C,Inv2,1,14.400000000000006
Inv2C10,B10,C,Inv2,10,298.6
Inv2C10,B10,C,Inv2,11,346.29999999999995
Inv2C10,B10,C,Inv2,12,380.9
Inv2C10,B10,C,Inv2,13,410.79999999999995
Inv2C10,B10,C,Inv2,14,468.29999999999995
Inv2C10,B10,C,Inv2,2,67.5
Inv2C10,B10,C,Inv2,3,84.60000000000002
Inv2C10,B10,C,Inv2,4,94.69999999999999
Inv2C10,B10,C,Inv2,5,122.30000000000001
Inv2C10,B10,C,Inv2,6,121.5
Inv2C10,B10,C,Inv2,7,166.39999999999998
Inv2C10,B10,C,Inv2,8,187.89999999999998
Inv2C10,B10,C,Inv2,9,218.8
Inv2C2,B2,C,Inv2,0,0
Inv2C2,B2,C,Inv2,1,26.30000000000001
Inv2C2,B2,C,Inv2,10,328.5666666666666
Inv2C2,B2,C,Inv2,11,361.4555555555555
Inv2C2,B2,C,Inv2,12,365.34444444444443
Inv2C2,B2,C,Inv2,13,388.12222222222215
Inv2C2,B2,C,Inv2,14,420.9
Inv2C2,B2,C,Inv2,2,71.79999999999998
Inv2C2,B2,C,Inv2,3,98.29999999999998
Inv2C2,B2,C,Inv2,4,113.29999999999998
Inv2C2,B2,C,Inv2,5,127.29999999999998
Inv2C2,B2,C,Inv2,6,137.79999999999998
Inv2C2,B2,C,Inv2,7,163.34444444444446
Inv2C2,B2,C,Inv2,8,203.9
Inv2C2,B2,C,Inv2,9,261.6777777777778
Inv2C3,B3,C,Inv2,0,0
Inv2C3,B3,C,Inv2,1,5.5
Inv2C3,B3,C,Inv2,10,200.29999999999998
Inv2C3,B3,C,Inv2,11,187.6
Inv2C3,B3,C,Inv2,12,218.1
Inv2C3,B3,C,Inv2,13,233.1
Inv2C3,B3,C,Inv2,14,248.29999999999998
Inv2C3,B3,C,Inv2,2,34.400000000000006
Inv2C3,B3,C,Inv2,3,55.400000000000006
Inv2C3,B3,C,Inv2,4,69.1
Inv2C3,B3,C,Inv2,5,98.99999999999997
Inv2C3,B3,C,Inv2,6,101.9
Inv2C3,B3,C,Inv2,7,112.49999999999997
Inv2C3,B3,C,Inv2,8,123.70000000000002
Inv2C3,B3,C,Inv2,9,183.20000000000002
Inv2C4,B4,C,Inv2,0,0
Inv2C4,B4,C,Inv2,1,13.377777777777766
Inv2C4,B4,C,Inv2,10,238.4888888888889
Inv2C4,B4,C,Inv2,11,272.48888888888894
Inv2C4,B4,C,Inv2,12,365.48888888888894
Inv2C4,B4,C,Inv2,13,386.9333333333334
Inv2C4,B4,C,Inv2,14,377.15555555555557
Inv2C4,B4,C,Inv2,2,63.15555555555554
Inv2C4,B4,C,Inv2,3,88.71111111111108
Inv2C4,B4,C,Inv2,4,123.26666666666668
Inv2C4,B4,C,Inv2,5,141.04444444444445
Inv2C4,B4,C,Inv2,6,144.26666666666668
Inv2C4,B4,C,Inv2,7,149.15555555555554
Inv2C4,B4,C,Inv2,8,173.71111111111108
Inv2C4,B4,C,Inv2,9,209.9333333333333
Inv2C5,B5,C,Inv2,0,0
Inv2C5,B5,C,Inv2,1,22.5
Inv2C5,B5,C,Inv2,10,317.3
Inv2C5,B5,C,Inv2,11,327.90000000000003
Inv2C5,B5,C,Inv2,12,345.59999999999997
Inv2C5,B5,C,Inv2,13,369.90000000000003
Inv2C5,B5,C,Inv2,14,394.3
Inv2C5,B5,C,Inv2,2,70.19999999999999
Inv2C5,B5,C,Inv2,3,93.09999999999997
Inv2C5,B5,C,Inv2,4,119
Inv2C5,B5,C,Inv2,5,122.19999999999999
Inv2C5,B5,C,Inv2,6,123.89999999999998
Inv2C5,B5,C,Inv2,7,145.39999999999998
Inv2C5,B5,C,Inv2,8,201.59999999999997
Inv2C5,B5,C,Inv2,9,252.7
Inv2C6,B6,C,Inv2,0,0
Inv2C6,B6,C,Inv2,1,35.80000000000001
Inv2C6,B6,C,Inv2,10,343.69999999999993
Inv2C6,B6,C,Inv2,11,356
Inv2C6,B6,C,Inv2,12,391.4
Inv2C6,B6,C,Inv2,13,389.4
Inv2C6,B6,C,Inv2,14,395.6
Inv2C6,B6,C,Inv2,2,81.4
Inv2C6,B6,C,Inv2,3,130.9
Inv2C6,B6,C,Inv2,4,145.00000000000003
Inv2C6,B6,C,Inv2,5,149.6
Inv2C6,B6,C,Inv2,6,133.50000000000003
Inv2C6,B6,C,Inv2,7,204.1
Inv2C6,B6,C,Inv2,8,254.4
Inv2C6,B6,C,Inv2,9,305
Inv2C7,B7,C,Inv2,0,0
Inv2C7,B7,C,Inv2,1,9.900000000000006
Inv2C7,B7,C,Inv2,10,250.9
Inv2C7,B7,C,Inv2,11,252.20000000000002
Inv2C7,B7,C,Inv2,12,327
Inv2C7,B7,C,Inv2,13,326.1
Inv2C7,B7,C,Inv2,14,368.9
Inv2C7,B7,C,Inv2,2,47.099999999999994
Inv2C7,B7,C,Inv2,3,66.99999999999997
Inv2C7,B7,C,Inv2,4,92.70000000000002
Inv2C7,B7,C,Inv2,5,94.4
Inv2C7,B7,C,Inv2,6,116.4
Inv2C7,B7,C,Inv2,7,120.70000000000002
Inv2C7,B7,C,Inv2,8,186.6
Inv2C7,B7,C,Inv2,9,239.1
Inv2C8,B8,C,Inv2,0,0
Inv2C8,B8,C,Inv2,1,21.5
Inv2C8,B8,C,Inv2,10,261.1666666666667
Inv2C8,B8,C,Inv2,11,270.8333333333333
Inv2C8,B8,C,Inv2,12,280.3888888888889
Inv2C8,B8,C,Inv2,13,327.05555555555554
Inv2C8,B8,C,Inv2,14,349.05555555555554
Inv2C8,B8,C,Inv2,2,57.89999999999998
Inv2C8,B8,C,Inv2,3,87.69999999999999
Inv2C8,B8,C,Inv2,4,106.19999999999999
Inv2C8,B8,C,Inv2,5,113.89999999999998
Inv2C8,B8,C,Inv2,6,156.39999999999998
Inv2C8,B8,C,Inv2,7,166.2
Inv2C8,B8,C,Inv2,8,192.2
Inv2C8,B8,C,Inv2,9,204.8
Inv2C9,B9,C,Inv2,0,0
Inv2C9,B9,C,Inv2,1,17.5
Inv2C9,B9,C,Inv2,10,200.70000000000002
Inv2C9,B9,C,Inv2,11,250.9
Inv2C9,B9,C,Inv2,12,268.4555555555555
Inv2C9,B9,C,Inv2,13,278.5666666666667
Inv2C9,B9,C,Inv2,14,329.12222222222215
Inv2C9,B9,C,Inv2,2,40.80000000000001
Inv2C9,B9,C,Inv2,3,51.70000000000002
Inv2C9,B9,C,Inv2,4,86.79999999999998
Inv2C9,B9,C,Inv2,5,95.4
Inv2C9,B9,C,Inv2,6,91.6
Inv2C9,B9,C,Inv2,7,112.50000000000003
Inv2C9,B9,C,Inv2,8,146.70000000000002
Inv2C9,B9,C,Inv2,9,181.20000000000002
Ita1B1,B1,B,Ita1,0,0
Ita1B1,B1,B,Ita1,1,34.80000000000001
Ita1B1,B1,B,Ita1,10,145.18888888888893
Ita1B1,B1,B,Ita1,11,220.87142857142857
Ita1B1,B1,B,Ita1,12,244.01428571428573
Ita1B1,B1,B,Ita1,13,306.0142857142857
Ita1B1,B1,B,Ita1,14,315.87142857142857
Ita1B1,B1,B,Ita1,2,52
Ita1B1,B1,B,Ita1,3,66.90000000000003
Ita1B1,B1,B,Ita1,4,108.40000000000003
Ita1B1,B1,B,Ita1,5,103.69999999999999
Ita1B1,B1,B,Ita1,6,111.74444444444447
Ita1B1,B1,B,Ita1,7,118.63333333333333
Ita1B1,B1,B,Ita1,8,146.18888888888893
Ita1B1,B1,B,Ita1,9,132.9666666666667
Ita1B10,B10,B,Ita1,0,0
Ita1B10,B10,B,Ita1,1,56.27777777777777
Ita1B10,B10,B,Ita1,10,175.92857142857144
Ita1B10,B10,B,Ita1,11,165.92857142857144
Ita1B10,B10,B,Ita1,12,163.5
Ita1B10,B10,B,Ita1,13,226.5
Ita1B10,B10,B,Ita1,14,260.5
Ita1B10,B10,B,Ita1,2,83.94444444444446
Ita1B10,B10,B,Ita1,3,93.27777777777777
Ita1B10,B10,B,Ita1,4,135.25
Ita1B10,B10,B,Ita1,5,128.125
Ita1B10,B10,B,Ita1,6,130.25
Ita1B10,B10,B,Ita1,7,150.25
Ita1B10,B10,B,Ita1,8,144.75
Ita1B10,B10,B,Ita1,9,160.375
Ita1B2,B2,B,Ita1,0,0
Ita1B2,B2,B,Ita1,1,19.52222222222224
Ita1B2,B2,B,Ita1,10,201.3
Ita1B2,B2,B,Ita1,11,242.05
Ita1B2,B2,B,Ita1,12,320.1571428571429
Ita1B2,B2,B,Ita1,13,370.1571428571429
Ita1B2,B2,B,Ita1,14,350.0142857142857
Ita1B2,B2,B,Ita1,2,49.52222222222224
Ita1B2,B2,B,Ita1,3,75.63333333333333
