Identity,Bloc,Trt,Wound,Strain,Initial_Mass,Initial_Number,Initial_Mean,group,Time,Growth_Rate,Times
20-Ita2ConSte-B2,B2,Con,Ste,Ita,6085,10,608.5,Ste Con,11,113.20000000000005,11
20-Ita2ConSte-B2,B2,Con,Ste,Ita,6085,10,608.5,Ste Con,14,40.833333333333336,14
20-Ita2ConSte-B2,B2,Con,Ste,Ita,6085,10,608.5,Ste Con,16,117.71666666666658,16
20-Ita2ConSte-B2,B2,Con,Ste,Ita,6085,10,608.5,Ste Con,18,-18.833333333333258,18
20-Ita2ConSte-B2,B2,Con,Ste,Ita,6085,10,608.5,Ste Con,2,13.933333333333318,2
20-Ita2ConSte-B2,B2,Con,Ste,Ita,6085,10,608.5,Ste Con,4,66.5,4
20-Ita2ConSte-B2,B2,Con,Ste,Ita,6085,10,608.5,Ste Con,7,43.70000000000001,7
20-Ita2ConSte-B2,B2,Con,Ste,Ita,6085,10,608.5,Ste Con,9,-3.1999999999999886,9
20-Ita7ConSte-B7,B7,Con,Ste,Ita,5982,10,598.2,Ste Con,11,35.200000000000045,11
20-Ita7ConSte-B7,B7,Con,Ste,Ita,5982,10,598.2,Ste Con,14,85.26666666666665,14
20-Ita7ConSte-B7,B7,Con,Ste,Ita,5982,10,598.2,Ste Con,16,22.449999999999932,16
20-Ita7ConSte-B7,B7,Con,Ste,Ita,5982,10,598.2,Ste Con,18,-4.966666666666583,18
20-Ita7ConSte-B7,B7,Con,Ste,Ita,5982,10,598.2,Ste Con,2,36.333333333333336,2
20-Ita7ConSte-B7,B7,Con,Ste,Ita,5982,10,598.2,Ste Con,4,46.39999999999998,4
20-Ita7ConSte-B7,B7,Con,Ste,Ita,5982,10,598.2,Ste Con,7,31.533333333333342,7
20-Ita7ConSte-B7,B7,Con,Ste,Ita,5982,10,598.2,Ste Con,9,52.44999999999999,9
20-Ita9BacSer-B9,B9,Bac,Ser,Ita,4437,10,443.7,Ser Bac,11,21.27777777777777,11
20-Ita9BacSer-B9,B9,Bac,Ser,Ita,4437,10,443.7,Ser Bac,14,72.96296296296298,14
20-Ita9BacSer-B9,B9,Bac,Ser,Ita,4437,10,443.7,Ser Bac,16,59.833333333333314,16
20-Ita9BacSer-B9,B9,Bac,Ser,Ita,4437,10,443.7,Ser Bac,18,3.055555555555543,18
20-Ita9BacSer-B9,B9,Bac,Ser,Ita,4437,10,443.7,Ser Bac,2,6.800000000000011,2
20-Ita9BacSer-B9,B9,Bac,Ser,Ita,4437,10,443.7,Ser Bac,4,32.17222222222222,4
20-Ita9BacSer-B9,B9,Bac,Ser,Ita,4437,10,443.7,Ser Bac,7,28.81481481481482,7
20-Ita9BacSer-B9,B9,Bac,Ser,Ita,4437,10,443.7,Ser Bac,9,60,9
21-Can1LevSte-B1,B1,Lev,Ste,Can,5440,10,544,Ste Lev,11,19.75,11
21-Can1LevSte-B1,B1,Lev,Ste,Can,5440,10,544,Ste Lev,14,64.7333333333333,14
21-Can1LevSte-B1,B1,Lev,Ste,Can,5440,10,544,Ste Lev,16,11.200000000000045,16
21-Can1LevSte-B1,B1,Lev,Ste,Can,5440,10,544,Ste Lev,18,0.8999999999999773,18
21-Can1LevSte-B1,B1,Lev,Ste,Can,5440,10,544,Ste Lev,2,26.400000000000016,2
21-Can1LevSte-B1,B1,Lev,Ste,Can,5440,10,544,Ste Lev,4,44,4
21-Can1LevSte-B1,B1,Lev,Ste,Can,5440,10,544,Ste Lev,7,11.899999999999977,7
21-Can1LevSte-B1,B1,Lev,Ste,Can,5440,10,544,Ste Lev,9,61,9
21-Can2ConSte-B2,B2,Con,Ste,Can,4757,10,475.7,Ste Con,11,108,11
21-Can2ConSte-B2,B2,Con,Ste,Can,4757,10,475.7,Ste Con,14,26.26666666666665,14
21-Can2ConSte-B2,B2,Con,Ste,Can,4757,10,475.7,Ste Con,16,38.950000000000045,16
21-Can2ConSte-B2,B2,Con,Ste,Can,4757,10,475.7,Ste Con,18,55.41666666666663,18
21-Can2ConSte-B2,B2,Con,Ste,Can,4757,10,475.7,Ste Con,2,11.600000000000003,2
21-Can2ConSte-B2,B2,Con,Ste,Can,4757,10,475.7,Ste Con,4,33.44999999999999,4
21-Can2ConSte-B2,B2,Con,Ste,Can,4757,10,475.7,Ste Con,7,54.133333333333326,7
21-Can2ConSte-B2,B2,Con,Ste,Can,4757,10,475.7,Ste Con,9,5.5,9
21-Can5BacSte-B5,B5,Bac,Ste,Can,4841,10,484.1,Ste Bac,11,45.94999999999999,11
21-Can5BacSte-B5,B5,Bac,Ste,Can,4841,10,484.1,Ste Bac,14,27.933333333333355,14
21-Can5BacSte-B5,B5,Bac,Ste,Can,4841,10,484.1,Ste Bac,16,10.399999999999977,16
21-Can5BacSte-B5,B5,Bac,Ste,Can,4841,10,484.1,Ste Bac,18,14.899999999999977,18
21-Can5BacSte-B5,B5,Bac,Ste,Can,4841,10,484.1,Ste Bac,2,21.533333333333342,2
21-Can5BacSte-B5,B5,Bac,Ste,Can,4841,10,484.1,Ste Bac,4,34.049999999999955,4
21-Can5BacSte-B5,B5,Bac,Ste,Can,4841,10,484.1,Ste Bac,7,14.633333333333363,7
21-Can5BacSte-B5,B5,Bac,Ste,Can,4841,10,484.1,Ste Bac,9,65.39999999999998,9
21-Can6LevSte-B6,B6,Lev,Ste,Can,5615,10,561.5,Ste Lev,11,56.166666666666686,11
21-Can6LevSte-B6,B6,Lev,Ste,Can,5615,10,561.5,Ste Lev,14,64.88888888888891,14
21-Can6LevSte-B6,B6,Lev,Ste,Can,5615,10,561.5,Ste Lev,16,25.444444444444457,16
21-Can6LevSte-B6,B6,Lev,Ste,Can,5615,10,561.5,Ste Lev,18,-12,18
21-Can6LevSte-B6,B6,Lev,Ste,Can,5615,10,561.5,Ste Lev,2,26.333333333333332,2
21-Can6LevSte-B6,B6,Lev,Ste,Can,5615,10,561.5,Ste Lev,4,42.80555555555554,4
21-Can6LevSte-B6,B6,Lev,Ste,Can,5615,10,561.5,Ste Lev,7,14.407407407407428,7
21-Can6LevSte-B6,B6,Lev,Ste,Can,5615,10,561.5,Ste Lev,9,74.16666666666663,9
21-Can7ConSte-B7,B7,Con,Ste,Can,4332,10,433.2,Ste Con,11,34.19999999999999,11
21-Can7ConSte-B7,B7,Con,Ste,Can,4332,10,433.2,Ste Con,14,29,14
21-Can7ConSte-B7,B7,Con,Ste,Can,4332,10,433.2,Ste Con,16,-4.050000000000011,16
21-Can7ConSte-B7,B7,Con,Ste,Can,4332,10,433.2,Ste Con,18,21.850000000000023,18
21-Can7ConSte-B7,B7,Con,Ste,Can,4332,10,433.2,Ste Con,2,31.53333333333332,2
21-Can7ConSte-B7,B7,Con,Ste,Can,4332,10,433.2,Ste Con,4,19.150000000000034,4
21-Can7ConSte-B7,B7,Con,Ste,Can,4332,10,433.2,Ste Con,7,-1.533333333333341,7
21-Can7ConSte-B7,B7,Con,Ste,Can,4332,10,433.2,Ste Con,9,111.5,9
21-Can9BacSer-B9,B9,Bac,Ser,Can,4258,10,425.8,Ser Bac,11,21,11
21-Can9BacSer-B9,B9,Bac,Ser,Can,4258,10,425.8,Ser Bac,14,46.48148148148149,14
21-Can9BacSer-B9,B9,Bac,Ser,Can,4258,10,425.8,Ser Bac,16,-20.59027777777777,16
21-Can9BacSer-B9,B9,Bac,Ser,Can,4258,10,425.8,Ser Bac,18,0.125,18
21-Can9BacSer-B9,B9,Bac,Ser,Can,4258,10,425.8,Ser Bac,2,31.133333333333344,2
21-Can9BacSer-B9,B9,Bac,Ser,Can,4258,10,425.8,Ser Bac,4,18.849999999999966,4
21-Can9BacSer-B9,B9,Bac,Ser,Can,4258,10,425.8,Ser Bac,7,22.25555555555555,7
21-Can9BacSer-B9,B9,Bac,Ser,Can,4258,10,425.8,Ser Bac,9,20.72222222222223,9
21-Gre10LevSte-B10,B10,Lev,Ste,Gre,5142,10,514.2,Ste Lev,11,101.75,11
21-Gre10LevSte-B10,B10,Lev,Ste,Gre,5142,10,514.2,Ste Lev,14,46.166666666666664,14
21-Gre10LevSte-B10,B10,Lev,Ste,Gre,5142,10,514.2,Ste Lev,16,11.600000000000023,16
21-Gre10LevSte-B10,B10,Lev,Ste,Gre,5142,10,514.2,Ste Lev,18,-24.25555555555559,18
21-Gre10LevSte-B10,B10,Lev,Ste,Gre,5142,10,514.2,Ste Lev,2,30.566666666666645,2
21-Gre10LevSte-B10,B10,Lev,Ste,Gre,5142,10,514.2,Ste Lev,4,39.80000000000001,4
21-Gre10LevSte-B10,B10,Lev,Ste,Gre,5142,10,514.2,Ste Lev,7,38.09999999999999,7
21-Gre10LevSte-B10,B10,Lev,Ste,Gre,5142,10,514.2,Ste Lev,9,26.200000000000045,9
21-Gre4LevNon-B4,B4,Lev,Non,Gre,6446,10,644.6,Non Lev,11,58.90000000000009,11
21-Gre4LevNon-B4,B4,Lev,Non,Gre,6446,10,644.6,Non Lev,14,62.166666666666664,14
21-Gre4LevNon-B4,B4,Lev,Non,Gre,6446,10,644.6,Non Lev,16,0.599999999999909,16
21-Gre4LevNon-B4,B4,Lev,Non,Gre,6446,10,644.6,Non Lev,18,-7.7999999999999545,18
21-Gre4LevNon-B4,B4,Lev,Non,Gre,6446,10,644.6,Non Lev,2,26.73333333333331,2
21-Gre4LevNon-B4,B4,Lev,Non,Gre,6446,10,644.6,Non Lev,4,68.75,4
21-Gre4LevNon-B4,B4,Lev,Non,Gre,6446,10,644.6,Non Lev,7,27.033333333333342,7
21-Gre4LevNon-B4,B4,Lev,Non,Gre,6446,10,644.6,Non Lev,9,70.59999999999997,9
21-Gre8LevSer-B8,B8,Lev,Ser,Gre,5004,10,500.4,Ser Lev,11,22.19999999999999,11
21-Gre8LevSer-B8,B8,Lev,Ser,Gre,5004,10,500.4,Ser Lev,14,59.659259259259294,14
21-Gre8LevSer-B8,B8,Lev,Ser,Gre,5004,10,500.4,Ser Lev,16,64.55555555555554,16
21-Gre8LevSer-B8,B8,Lev,Ser,Gre,5004,10,500.4,Ser Lev,18,3,18
21-Gre8LevSer-B8,B8,Lev,Ser,Gre,5004,10,500.4,Ser Lev,2,27.26666666666669,2
21-Gre8LevSer-B8,B8,Lev,Ser,Gre,5004,10,500.4,Ser Lev,4,11.5,4
21-Gre8LevSer-B8,B8,Lev,Ser,Gre,5004,10,500.4,Ser Lev,7,18.899999999999977,7
21-Gre8LevSer-B8,B8,Lev,Ser,Gre,5004,10,500.4,Ser Lev,9,47.75,9
21-Ita3ConSte-B3,B3,Con,Ste,Ita,5997,10,599.7,Ste Con,11,64.01111111111106,11
21-Ita3ConSte-B3,B3,Con,Ste,Ita,5997,10,599.7,Ste Con,14,40.81481481481486,14
21-Ita3ConSte-B3,B3,Con,Ste,Ita,5997,10,599.7,Ste Con,16,39.611111111111086,16
21-Ita3ConSte-B3,B3,Con,Ste,Ita,5997,10,599.7,Ste Con,18,-25.006944444444457,18
21-Ita3ConSte-B3,B3,Con,Ste,Ita,5997,10,599.7,Ste Con,2,21.599999999999984,2
21-Ita3ConSte-B3,B3,Con,Ste,Ita,5997,10,599.7,Ste Con,4,49.05000000000001,4
21-Ita3ConSte-B3,B3,Con,Ste,Ita,5997,10,599.7,Ste Con,7,26.566666666666645,7
21-Ita3ConSte-B3,B3,Con,Ste,Ita,5997,10,599.7,Ste Con,9,76.45000000000005,9
22-Can1BacSer-B1,B1,Bac,Ser,Can,4963,10,496.3,Ser Bac,11,23.833333333333314,11
22-Can1BacSer-B1,B1,Bac,Ser,Can,4963,10,496.3,Ser Bac,14,35.44444444444446,14
22-Can1BacSer-B1,B1,Bac,Ser,Can,4963,10,496.3,Ser Bac,16,-11.5,16
22-Can1BacSer-B1,B1,Bac,Ser,Can,4963,10,496.3,Ser Bac,18,-6.1875,18
22-Can1BacSer-B1,B1,Bac,Ser,Can,4963,10,496.3,Ser Bac,2,33.41851851851851,2
22-Can1BacSer-B1,B1,Bac,Ser,Can,4963,10,496.3,Ser Bac,4,25.944444444444457,4
22-Can1BacSer-B1,B1,Bac,Ser,Can,4963,10,496.3,Ser Bac,7,23.629629629629637,7
22-Can1BacSer-B1,B1,Bac,Ser,Can,4963,10,496.3,Ser Bac,9,54.833333333333314,9
22-Can4BacSer-B4,B4,Bac,Ser,Can,4603,10,460.3,Ser Bac,11,31,11
22-Can4BacSer-B4,B4,Bac,Ser,Can,4603,10,460.3,Ser Bac,14,3.5925925925926094,14
22-Can4BacSer-B4,B4,Bac,Ser,Can,4603,10,460.3,Ser Bac,16,75.05555555555554,16
22-Can4BacSer-B4,B4,Bac,Ser,Can,4603,10,460.3,Ser Bac,18,-47.31944444444446,18
22-Can4BacSer-B4,B4,Bac,Ser,Can,4603,10,460.3,Ser Bac,2,19.066666666666663,2
22-Can4BacSer-B4,B4,Bac,Ser,Can,4603,10,460.3,Ser Bac,4,-0.39999999999997726,4
22-Can4BacSer-B4,B4,Bac,Ser,Can,4603,10,460.3,Ser Bac,7,48.65555555555553,7
22-Can4BacSer-B4,B4,Bac,Ser,Can,4603,10,460.3,Ser Bac,9,3.1666666666666856,9
22-Can9LevSte-B9,B9,Lev,Ste,Can,4435,10,443.5,Ste Lev,11,32.80000000000001,11
22-Can9LevSte-B9,B9,Lev,Ste,Can,4435,10,443.5,Ste Lev,14,94.09999999999998,14
22-Can9LevSte-B9,B9,Lev,Ste,Can,4435,10,443.5,Ste Lev,16,15.950000000000045,16
22-Can9LevSte-B9,B9,Lev,Ste,Can,4435,10,443.5,Ste Lev,18,30.927777777777806,18
22-Can9LevSte-B9,B9,Lev,Ste,Can,4435,10,443.5,Ste Lev,2,27.76666666666665,2
22-Can9LevSte-B9,B9,Lev,Ste,Can,4435,10,443.5,Ste Lev,4,34.55000000000001,4
22-Can9LevSte-B9,B9,Lev,Ste,Can,4435,10,443.5,Ste Lev,7,31,7
22-Can9LevSte-B9,B9,Lev,Ste,Can,4435,10,443.5,Ste Lev,9,23,9
22-Gre2BacSer-B2,B2,Bac,Ser,Gre,5949,10,594.9,Ser Bac,11,62.24999999999994,11
22-Gre2BacSer-B2,B2,Bac,Ser,Gre,5949,10,594.9,Ser Bac,14,45.4666666666667,14
22-Gre2BacSer-B2,B2,Bac,Ser,Gre,5949,10,594.9,Ser Bac,16,16,16
22-Gre2BacSer-B2,B2,Bac,Ser,Gre,5949,10,594.9,Ser Bac,18,-0.7999999999999545,18
22-Gre2BacSer-B2,B2,Bac,Ser,Gre,5949,10,594.9,Ser Bac,2,38.96666666666666,2
22-Gre2BacSer-B2,B2,Bac,Ser,Gre,5949,10,594.9,Ser Bac,4,55.900000000000034,4
22-Gre2BacSer-B2,B2,Bac,Ser,Gre,5949,10,594.9,Ser Bac,7,-1.6666666666666667,7
22-Gre2BacSer-B2,B2,Bac,Ser,Gre,5949,10,594.9,Ser Bac,9,44.75,9
22-Gre3LevSer-B3,B3,Lev,Ser,Gre,5659,10,565.9,Ser Lev,11,31.05000000000001,11
22-Gre3LevSer-B3,B3,Lev,Ser,Gre,5659,10,565.9,Ser Lev,14,18,14
22-Gre3LevSer-B3,B3,Lev,Ser,Gre,5659,10,565.9,Ser Lev,16,32.333333333333314,16
22-Gre3LevSer-B3,B3,Lev,Ser,Gre,5659,10,565.9,Ser Lev,18,-8.611111111111086,18
22-Gre3LevSer-B3,B3,Lev,Ser,Gre,5659,10,565.9,Ser Lev,2,19.56666666666668,2
22-Gre3LevSer-B3,B3,Lev,Ser,Gre,5659,10,565.9,Ser Lev,4,24.5,4
22-Gre3LevSer-B3,B3,Lev,Ser,Gre,5659,10,565.9,Ser Lev,7,8.433333333333318,7
22-Gre3LevSer-B3,B3,Lev,Ser,Gre,5659,10,565.9,Ser Lev,9,37.5,9
22-Gre5LevSte-B5,B5,Lev,Ste,Gre,6380,10,638,Ste Lev,11,85.85000000000002,11
22-Gre5LevSte-B5,B5,Lev,Ste,Gre,6380,10,638,Ste Lev,14,28.099999999999984,14
22-Gre5LevSte-B5,B5,Lev,Ste,Gre,6380,10,638,Ste Lev,16,19.72222222222217,16
22-Gre5LevSte-B5,B5,Lev,Ste,Gre,6380,10,638,Ste Lev,18,-24.15972222222217,18
22-Gre5LevSte-B5,B5,Lev,Ste,Gre,6380,10,638,Ste Lev,2,21.400000000000016,2
22-Gre5LevSte-B5,B5,Lev,Ste,Gre,6380,10,638,Ste Lev,4,52.799999999999955,4
22-Gre5LevSte-B5,B5,Lev,Ste,Gre,6380,10,638,Ste Lev,7,39.60000000000002,7
22-Gre5LevSte-B5,B5,Lev,Ste,Gre,6380,10,638,Ste Lev,9,68.19999999999999,9
22-Ita10ConSer-B10,B10,Con,Ser,Ita,4888,10,488.8,Ser Con,11,39.11111111111114,11
22-Ita10ConSer-B10,B10,Con,Ser,Ita,4888,10,488.8,Ser Con,14,93.30555555555554,14
22-Ita10ConSer-B10,B10,Con,Ser,Ita,4888,10,488.8,Ser Con,16,39.375,16
22-Ita10ConSer-B10,B10,Con,Ser,Ita,4888,10,488.8,Ser Con,18,11.75,18
22-Ita10ConSer-B10,B10,Con,Ser,Ita,4888,10,488.8,Ser Con,2,4.466666666666659,2
22-Ita10ConSer-B10,B10,Con,Ser,Ita,4888,10,488.8,Ser Con,4,6.066666666666691,4
22-Ita10ConSer-B10,B10,Con,Ser,Ita,4888,10,488.8,Ser Con,7,55.77777777777775,7
22-Ita10ConSer-B10,B10,Con,Ser,Ita,4888,10,488.8,Ser Con,9,43.72222222222223,9
22-Ita6ConSer-B6,B6,Con,Ser,Ita,5988,10,598.8,Ser Con,11,50.571428571428555,11
22-Ita6ConSer-B6,B6,Con,Ser,Ita,5988,10,598.8,Ser Con,14,67.57142857142856,14
22-Ita6ConSer-B6,B6,Con,Ser,Ita,5988,10,598.8,Ser Con,16,-15.928571428571445,16
22-Ita6ConSer-B6,B6,Con,Ser,Ita,5988,10,598.8,Ser Con,18,67.35714285714289,18
22-Ita6ConSer-B6,B6,Con,Ser,Ita,5988,10,598.8,Ser Con,2,17.06666666666668,2
22-Ita6ConSer-B6,B6,Con,Ser,Ita,5988,10,598.8,Ser Con,4,13.350000000000023,4
22-Ita6ConSer-B6,B6,Con,Ser,Ita,5988,10,598.8,Ser Con,7,24.14761904761902,7
22-Ita6ConSer-B6,B6,Con,Ser,Ita,5988,10,598.8,Ser Con,9,43.07142857142861,9
22-Ita7ConSer-B7,B7,Con,Ser,Ita,4981,10,498.1,Ser Con,11,41.94999999999999,11
22-Ita7ConSer-B7,B7,Con,Ser,Ita,4981,10,498.1,Ser Con,14,47.066666666666684,14
22-Ita7ConSer-B7,B7,Con,Ser,Ita,4981,10,498.1,Ser Con,16,-0.5,16
22-Ita7ConSer-B7,B7,Con,Ser,Ita,4981,10,498.1,Ser Con,18,1.8500000000000227,18
22-Ita7ConSer-B7,B7,Con,Ser,Ita,4981,10,498.1,Ser Con,2,35.26666666666665,2
22-Ita7ConSer-B7,B7,Con,Ser,Ita,4981,10,498.1,Ser Con,4,42.400000000000034,4
22-Ita7ConSer-B7,B7,Con,Ser,Ita,4981,10,498.1,Ser Con,7,-7.30000000000003,7
22-Ita7ConSer-B7,B7,Con,Ser,Ita,4981,10,498.1,Ser Con,9,65.80000000000001,9
22-Ita8ConSte-B8,B8,Con,Ste,Ita,6660,10,666,Ste Con,11,23.438888888888926,11
22-Ita8ConSte-B8,B8,Con,Ste,Ita,6660,10,666,Ste Con,14,66.88888888888884,14
22-Ita8ConSte-B8,B8,Con,Ste,Ita,6660,10,666,Ste Con,16,26.02777777777783,16
22-Ita8ConSte-B8,B8,Con,Ste,Ita,6660,10,666,Ste Con,18,-14.035714285714334,18
22-Ita8ConSte-B8,B8,Con,Ste,Ita,6660,10,666,Ste Con,2,23.43333333333332,2
22-Ita8ConSte-B8,B8,Con,Ste,Ita,6660,10,666,Ste Con,4,39.60000000000002,4
22-Ita8ConSte-B8,B8,Con,Ste,Ita,6660,10,666,Ste Con,7,32.90000000000001,7
22-Ita8ConSte-B8,B8,Con,Ste,Ita,6660,10,666,Ste Con,9,47.349999999999966,9
23-Can10ConSer-B10,B10,Con,Ser,Can,3981,10,398.1,Ser Con,11,54.799999999999955,11
23-Can10ConSer-B10,B10,Con,Ser,Can,3981,10,398.1,Ser Con,14,33.9666666666667,14
23-Can10ConSer-B10,B10,Con,Ser,Can,3981,10,398.1,Ser Con,16,18.69999999999999,16
23-Can10ConSer-B10,B10,Con,Ser,Can,3981,10,398.1,Ser Con,18,2.8000000000000114,18
23-Can10ConSer-B10,B10,Con,Ser,Can,3981,10,398.1,Ser Con,2,19.566666666666663,2
23-Can10ConSer-B10,B10,Con,Ser,Can,3981,10,398.1,Ser Con,4,25.19999999999999,4
23-Can10ConSer-B10,B10,Con,Ser,Can,3981,10,398.1,Ser Con,7,18.899999999999995,7
23-Can10ConSer-B10,B10,Con,Ser,Can,3981,10,398.1,Ser Con,9,29.650000000000034,9
23-Can2BacSer-B2,B2,Bac,Ser,Can,4731,10,473.1,Ser Bac,11,38.85714285714283,11
23-Can2BacSer-B2,B2,Bac,Ser,Can,4731,10,473.1,Ser Bac,14,15.476190476190482,14
23-Can2BacSer-B2,B2,Bac,Ser,Can,4731,10,473.1,Ser Bac,16,2.142857142857167,16
23-Can2BacSer-B2,B2,Bac,Ser,Can,4731,10,473.1,Ser Bac,18,3.5,18
23-Can2BacSer-B2,B2,Bac,Ser,Can,4731,10,473.1,Ser Bac,2,25.74444444444445,2
23-Can2BacSer-B2,B2,Bac,Ser,Can,4731,10,473.1,Ser Bac,4,38.395833333333314,4
23-Can2BacSer-B2,B2,Bac,Ser,Can,4731,10,473.1,Ser Bac,7,-0.08928571428570346,7
23-Can2BacSer-B2,B2,Bac,Ser,Can,4731,10,473.1,Ser Bac,9,74.07142857142856,9
23-Can7ConSer-B7,B7,Con,Ser,Can,4083,10,408.3,Ser Con,11,27.5,11
23-Can7ConSer-B7,B7,Con,Ser,Can,4083,10,408.3,Ser Con,14,71.13333333333333,14
23-Can7ConSer-B7,B7,Con,Ser,Can,4083,10,408.3,Ser Con,16,44.22222222222223,16
23-Can7ConSer-B7,B7,Con,Ser,Can,4083,10,408.3,Ser Con,18,-26.77777777777777,18
23-Can7ConSer-B7,B7,Con,Ser,Can,4083,10,408.3,Ser Con,2,19.833333333333332,2
23-Can7ConSer-B7,B7,Con,Ser,Can,4083,10,408.3,Ser Con,4,27.950000000000017,4
23-Can7ConSer-B7,B7,Con,Ser,Can,4083,10,408.3,Ser Con,7,15.633333333333326,7
23-Can7ConSer-B7,B7,Con,Ser,Can,4083,10,408.3,Ser Con,9,1,9
23-Can8ConSte-B8,B8,Con,Ste,Can,4711,10,471.1,Ste Con,11,14.166666666666686,11
23-Can8ConSte-B8,B8,Con,Ste,Can,4711,10,471.1,Ste Con,14,35.14814814814815,14
23-Can8ConSte-B8,B8,Con,Ste,Can,4711,10,471.1,Ste Con,16,0.3333333333333144,16
23-Can8ConSte-B8,B8,Con,Ste,Can,4711,10,471.1,Ste Con,18,-5.333333333333314,18
23-Can8ConSte-B8,B8,Con,Ste,Can,4711,10,471.1,Ste Con,2,19.866666666666674,2
23-Can8ConSte-B8,B8,Con,Ste,Can,4711,10,471.1,Ste Con,4,23.69999999999999,4
23-Can8ConSte-B8,B8,Con,Ste,Can,4711,10,471.1,Ste Con,7,9.166666666666666,7
23-Can8ConSte-B8,B8,Con,Ste,Can,4711,10,471.1,Ste Con,9,55.47777777777776,9
23-Gre1BacSer-B1,B1,Bac,Ser,Gre,5478,10,547.8,Ser Bac,11,41.94999999999999,11
23-Gre1BacSer-B1,B1,Bac,Ser,Gre,5478,10,547.8,Ser Bac,14,55.33333333333337,14
23-Gre1BacSer-B1,B1,Bac,Ser,Gre,5478,10,547.8,Ser Bac,16,5.349999999999909,16
23-Gre1BacSer-B1,B1,Bac,Ser,Gre,5478,10,547.8,Ser Bac,18,-5.399999999999977,18
23-Gre1BacSer-B1,B1,Bac,Ser,Gre,5478,10,547.8,Ser Bac,2,19.56666666666668,2
23-Gre1BacSer-B1,B1,Bac,Ser,Gre,5478,10,547.8,Ser Bac,4,32.89999999999998,4
23-Gre1BacSer-B1,B1,Bac,Ser,Gre,5478,10,547.8,Ser Bac,7,20.133333333333365,7
23-Gre1BacSer-B1,B1,Bac,Ser,Gre,5478,10,547.8,Ser Bac,9,36.64999999999998,9
23-Gre4BacSer-B4,B4,Bac,Ser,Gre,5641,10,564.1,Ser Bac,11,30.40277777777777,11
23-Gre4BacSer-B4,B4,Bac,Ser,Gre,5641,10,564.1,Ser Bac,14,39.041666666666664,14
23-Gre4BacSer-B4,B4,Bac,Ser,Gre,5641,10,564.1,Ser Bac,16,21.4375,16
23-Gre4BacSer-B4,B4,Bac,Ser,Gre,5641,10,564.1,Ser Bac,18,40.01785714285717,18
23-Gre4BacSer-B4,B4,Bac,Ser,Gre,5641,10,564.1,Ser Bac,2,4.899999999999977,2
23-Gre4BacSer-B4,B4,Bac,Ser,Gre,5641,10,564.1,Ser Bac,4,23.600000000000023,4
23-Gre4BacSer-B4,B4,Bac,Ser,Gre,5641,10,564.1,Ser Bac,7,18.93333333333332,7
23-Gre4BacSer-B4,B4,Bac,Ser,Gre,5641,10,564.1,Ser Bac,9,9.822222222222251,9
23-Gre6ConSer-B6,B6,Con,Ser,Gre,5071,10,507.1,Ser Con,11,17.161111111111097,11
23-Gre6ConSer-B6,B6,Con,Ser,Gre,5071,10,507.1,Ser Con,14,78.34259259259261,14
23-Gre6ConSer-B6,B6,Con,Ser,Gre,5071,10,507.1,Ser Con,16,-9.625,16
23-Gre6ConSer-B6,B6,Con,Ser,Gre,5071,10,507.1,Ser Con,18,-6.375,18
23-Gre6ConSer-B6,B6,Con,Ser,Gre,5071,10,507.1,Ser Con,2,15.03333333333334,2
23-Gre6ConSer-B6,B6,Con,Ser,Gre,5071,10,507.1,Ser Con,4,6.349999999999966,4
23-Gre6ConSer-B6,B6,Con,Ser,Gre,5071,10,507.1,Ser Con,7,12.100000000000023,7
23-Gre6ConSer-B6,B6,Con,Ser,Gre,5071,10,507.1,Ser Con,9,5.849999999999966,9
23-Gre9LevSte-B9,B9,Lev,Ste,Gre,5641,10,564.1,Ste Lev,11,52.25,11
23-Gre9LevSte-B9,B9,Lev,Ste,Gre,5641,10,564.1,Ste Lev,14,74.25,14
23-Gre9LevSte-B9,B9,Lev,Ste,Gre,5641,10,564.1,Ste Lev,16,-9.6875,16
23-Gre9LevSte-B9,B9,Lev,Ste,Gre,5641,10,564.1,Ste Lev,18,-22.60714285714289,18
23-Gre9LevSte-B9,B9,Lev,Ste,Gre,5641,10,564.1,Ste Lev,2,50.15185185185184,2
23-Gre9LevSte-B9,B9,Lev,Ste,Gre,5641,10,564.1,Ste Lev,4,68.55555555555554,4
23-Gre9LevSte-B9,B9,Lev,Ste,Gre,5641,10,564.1,Ste Lev,7,17.81481481481482,7
23-Gre9LevSte-B9,B9,Lev,Ste,Gre,5641,10,564.1,Ste Lev,9,76.75694444444446,9
23-Ita3LevSer-B3,B3,Lev,Ser,Ita,6345,10,634.5,Ser Lev,11,50.35000000000002,11
23-Ita3LevSer-B3,B3,Lev,Ser,Ita,6345,10,634.5,Ser Lev,14,57.73333333333335,14
23-Ita3LevSer-B3,B3,Lev,Ser,Ita,6345,10,634.5,Ser Lev,16,7.622222222222149,16
23-Ita3LevSer-B3,B3,Lev,Ser,Ita,6345,10,634.5,Ser Lev,18,-15.722222222222172,18
23-Ita3LevSer-B3,B3,Lev,Ser,Ita,6345,10,634.5,Ser Lev,2,15.53333333333334,2
23-Ita3LevSer-B3,B3,Lev,Ser,Ita,6345,10,634.5,Ser Lev,4,37.75,4
23-Ita3LevSer-B3,B3,Lev,Ser,Ita,6345,10,634.5,Ser Lev,7,16.700000000000006,7
