Identity,Bloc,Trt,Wound,Strain,Time,Initial_Mass,Initial_Number,Initial_Mean,Mean,group,Mort_Acc,Times,Biomass
24-Can6ConSer-B6,B6,Con,Ser,Can,4,4026,10,402.6,446.5,Can Ser,0,4,4465
24-Can6ConSer-B6,B6,Con,Ser,Can,7,4026,10,402.6,478.8,Can Ser,0,7,4788
24-Can6ConSer-B6,B6,Con,Ser,Can,9,4026,10,402.6,655.125,Can Ser,2,9,5241
24-Gre10ConSer-B10,B10,Con,Ser,Gre,0,3890,10,389,389,Gre Ser,0,0,3890
24-Gre10ConSer-B10,B10,Con,Ser,Gre,11,3890,10,389,783.4,Gre Ser,0,11,7834
24-Gre10ConSer-B10,B10,Con,Ser,Gre,14,3890,10,389,903.1,Gre Ser,0,14,9031
24-Gre10ConSer-B10,B10,Con,Ser,Gre,16,3890,10,389,952.5,Gre Ser,0,16,9525
24-Gre10ConSer-B10,B10,Con,Ser,Gre,18,3890,10,389,948.7,Gre Ser,0,18,9487
24-Gre10ConSer-B10,B10,Con,Ser,Gre,2,3890,10,389,434,Gre Ser,0,2,4340
24-Gre10ConSer-B10,B10,Con,Ser,Gre,4,3890,10,389,505,Gre Ser,0,4,5050
24-Gre10ConSer-B10,B10,Con,Ser,Gre,7,3890,10,389,566.1,Gre Ser,0,7,5661
24-Gre10ConSer-B10,B10,Con,Ser,Gre,9,3890,10,389,678.3,Gre Ser,0,9,6783
24-Gre7ConSer-B7,B7,Con,Ser,Gre,0,5058,10,505.8,505.8,Gre Ser,0,0,5058
24-Gre7ConSer-B7,B7,Con,Ser,Gre,11,5058,10,505.8,798.1,Gre Ser,0,11,7981
24-Gre7ConSer-B7,B7,Con,Ser,Gre,14,5058,10,505.8,1043.8,Gre Ser,0,14,10438
24-Gre7ConSer-B7,B7,Con,Ser,Gre,16,5058,10,505.8,1005.5,Gre Ser,0,16,10055
24-Gre7ConSer-B7,B7,Con,Ser,Gre,18,5058,10,505.8,1006.4,Gre Ser,0,18,10064
24-Gre7ConSer-B7,B7,Con,Ser,Gre,2,5058,10,505.8,569.9,Gre Ser,0,2,5699
24-Gre7ConSer-B7,B7,Con,Ser,Gre,4,5058,10,505.8,641.4,Gre Ser,0,4,6414
24-Gre7ConSer-B7,B7,Con,Ser,Gre,7,5058,10,505.8,704.4,Gre Ser,0,7,7044
24-Gre7ConSer-B7,B7,Con,Ser,Gre,9,5058,10,505.8,783.5,Gre Ser,0,9,7835
24-Gre8ConSte-B8,B8,Con,Ste,Gre,0,5112,10,511.2,511.2,Gre Ste,0,0,5112
24-Gre8ConSte-B8,B8,Con,Ste,Gre,11,5112,10,511.2,1026.2222222222222,Gre Ste,1,11,9236
24-Gre8ConSte-B8,B8,Con,Ste,Gre,14,5112,10,511.2,1222.111111111111,Gre Ste,1,14,10999
24-Gre8ConSte-B8,B8,Con,Ste,Gre,16,5112,10,511.2,1239.5555555555557,Gre Ste,1,16,11156
24-Gre8ConSte-B8,B8,Con,Ste,Gre,18,5112,10,511.2,1189.888888888889,Gre Ste,1,18,10709
24-Gre8ConSte-B8,B8,Con,Ste,Gre,2,5112,10,511.2,612.1111111111111,Gre Ste,1,2,5509
24-Gre8ConSte-B8,B8,Con,Ste,Gre,4,5112,10,511.2,746.4444444444445,Gre Ste,1,4,6718
24-Gre8ConSte-B8,B8,Con,Ste,Gre,7,5112,10,511.2,787.3333333333334,Gre Ste,1,7,7086
24-Gre8ConSte-B8,B8,Con,Ste,Gre,9,5112,10,511.2,883.6666666666666,Gre Ste,1,9,7953
24-Ita1BacSer-B1,B1,Bac,Ser,Ita,0,5221,10,522.1,522.1,Ita Ser,0,0,5221
24-Ita1BacSer-B1,B1,Bac,Ser,Ita,11,5221,10,522.1,934.8888888888889,Ita Ser,1,11,8414
24-Ita1BacSer-B1,B1,Bac,Ser,Ita,14,5221,10,522.1,1049.888888888889,Ita Ser,1,14,9449
24-Ita1BacSer-B1,B1,Bac,Ser,Ita,16,5221,10,522.1,1096.3333333333333,Ita Ser,1,16,9867
24-Ita1BacSer-B1,B1,Bac,Ser,Ita,18,5221,10,522.1,1119.3333333333333,Ita Ser,1,18,10074
24-Ita1BacSer-B1,B1,Bac,Ser,Ita,2,5221,10,522.1,620.1111111111111,Ita Ser,1,2,5581
24-Ita1BacSer-B1,B1,Bac,Ser,Ita,4,5221,10,522.1,666.3333333333334,Ita Ser,1,4,5997
24-Ita1BacSer-B1,B1,Bac,Ser,Ita,7,5221,10,522.1,651.6666666666666,Ita Ser,1,7,5865
24-Ita1BacSer-B1,B1,Bac,Ser,Ita,9,5221,10,522.1,841.2222222222222,Ita Ser,1,9,7571
24-Ita2BacSer-B2,B2,Bac,Ser,Ita,0,5436,10,543.6,543.6,Ita Ser,0,0,5436
24-Ita2BacSer-B2,B2,Bac,Ser,Ita,11,5436,10,543.6,947.4,Ita Ser,0,11,9474
24-Ita2BacSer-B2,B2,Bac,Ser,Ita,14,5436,10,543.6,1010.6,Ita Ser,0,14,10106
24-Ita2BacSer-B2,B2,Bac,Ser,Ita,16,5436,10,543.6,980,Ita Ser,0,16,9800
24-Ita2BacSer-B2,B2,Bac,Ser,Ita,18,5436,10,543.6,1047.4444444444443,Ita Ser,1,18,9427
24-Ita2BacSer-B2,B2,Bac,Ser,Ita,2,5436,10,543.6,591.4,Ita Ser,0,2,5914
24-Ita2BacSer-B2,B2,Bac,Ser,Ita,4,5436,10,543.6,666.4,Ita Ser,0,4,6664
24-Ita2BacSer-B2,B2,Bac,Ser,Ita,7,5436,10,543.6,713.8,Ita Ser,0,7,7138
24-Ita2BacSer-B2,B2,Bac,Ser,Ita,9,5436,10,543.6,847.6,Ita Ser,0,9,8476
24-Ita4BacSer-B4,B4,Bac,Ser,Ita,0,5729,10,572.9,572.9,Ita Ser,0,0,5729
24-Ita4BacSer-B4,B4,Bac,Ser,Ita,11,5729,10,572.9,885.5,Ita Ser,2,11,7084
24-Ita4BacSer-B4,B4,Bac,Ser,Ita,14,5729,10,572.9,940.75,Ita Ser,2,14,7526
24-Ita4BacSer-B4,B4,Bac,Ser,Ita,16,5729,10,572.9,1081.857142857143,Ita Ser,3,16,7573
24-Ita4BacSer-B4,B4,Bac,Ser,Ita,18,5729,10,572.9,1067.3333333333333,Ita Ser,3,18,7471.333333333333
24-Ita4BacSer-B4,B4,Bac,Ser,Ita,2,5729,10,572.9,584.9,Ita Ser,0,2,5849
24-Ita4BacSer-B4,B4,Bac,Ser,Ita,4,5729,10,572.9,563.5,Ita Ser,0,4,5635
24-Ita4BacSer-B4,B4,Bac,Ser,Ita,7,5729,10,572.9,694.6666666666666,Ita Ser,1,7,6252
24-Ita4BacSer-B4,B4,Bac,Ser,Ita,9,5729,10,572.9,700,Ita Ser,0,9,7000
24-Ita9LevSte-B9,B9,Lev,Ste,Ita,0,5106,10,510.6,510.6,Ita Ste,0,0,5106
24-Ita9LevSte-B9,B9,Lev,Ste,Ita,11,5106,10,510.6,978.8,Ita Ste,0,11,9788
24-Ita9LevSte-B9,B9,Lev,Ste,Ita,14,5106,10,510.6,1204.2,Ita Ste,0,14,12042
24-Ita9LevSte-B9,B9,Lev,Ste,Ita,16,5106,10,510.6,1255.6,Ita Ste,0,16,12556
24-Ita9LevSte-B9,B9,Lev,Ste,Ita,18,5106,10,510.6,1358.4444444444443,Ita Ste,0,18,13584.444444444443
24-Ita9LevSte-B9,B9,Lev,Ste,Ita,2,5106,10,510.6,612.2,Ita Ste,0,2,6122
24-Ita9LevSte-B9,B9,Lev,Ste,Ita,4,5106,10,510.6,731.9,Ita Ste,0,4,7319
24-Ita9LevSte-B9,B9,Lev,Ste,Ita,7,5106,10,510.6,829.7,Ita Ste,0,7,8297
24-Ita9LevSte-B9,B9,Lev,Ste,Ita,9,5106,10,510.6,885.5,Ita Ste,0,9,8855
25-Can1BacNon-B1,B1,Bac,Non,Can,0,4864,10,486.4,486.4,Can Non,0,0,4864
25-Can1BacNon-B1,B1,Bac,Non,Can,11,4864,10,486.4,958.6,Can Non,0,11,9586
25-Can1BacNon-B1,B1,Bac,Non,Can,14,4864,10,486.4,1189.5555555555557,Can Non,0,14,11895.555555555557
25-Can1BacNon-B1,B1,Bac,Non,Can,16,4864,10,486.4,1182.111111111111,Can Non,0,16,11821.111111111111
25-Can1BacNon-B1,B1,Bac,Non,Can,18,4864,10,486.4,1210.4444444444443,Can Non,0,18,12104.444444444443
25-Can1BacNon-B1,B1,Bac,Non,Can,2,4864,10,486.4,581.7,Can Non,0,2,5817
25-Can1BacNon-B1,B1,Bac,Non,Can,4,4864,10,486.4,756.4,Can Non,0,4,7564
25-Can1BacNon-B1,B1,Bac,Non,Can,7,4864,10,486.4,821.9,Can Non,0,7,8219
25-Can1BacNon-B1,B1,Bac,Non,Can,9,4864,10,486.4,898.5,Can Non,0,9,8985
25-Gre6LevNon-B6,B6,Lev,Non,Gre,0,6073,10,607.3,607.3,Gre Non,0,0,6073
25-Gre6LevNon-B6,B6,Lev,Non,Gre,11,6073,10,607.3,1084.3,Gre Non,0,11,10843
25-Gre6LevNon-B6,B6,Lev,Non,Gre,14,6073,10,607.3,1478.3,Gre Non,0,14,14783
25-Gre6LevNon-B6,B6,Lev,Non,Gre,16,6073,10,607.3,1462.9,Gre Non,0,16,14629
25-Gre6LevNon-B6,B6,Lev,Non,Gre,18,6073,10,607.3,1439.5,Gre Non,0,18,14395
25-Gre6LevNon-B6,B6,Lev,Non,Gre,2,6073,10,607.3,677.5,Gre Non,0,2,6775
25-Gre6LevNon-B6,B6,Lev,Non,Gre,4,6073,10,607.3,819.9,Gre Non,0,4,8199
25-Gre6LevNon-B6,B6,Lev,Non,Gre,7,6073,10,607.3,949,Gre Non,0,7,9490
25-Gre6LevNon-B6,B6,Lev,Non,Gre,9,6073,10,607.3,979.4,Gre Non,0,9,9794
25-Gre8LevNon-B8,B8,Lev,Non,Gre,0,5562,10,556.2,556.2,Gre Non,0,0,5562
25-Gre8LevNon-B8,B8,Lev,Non,Gre,11,5562,10,556.2,1082.5,Gre Non,0,11,10825
25-Gre8LevNon-B8,B8,Lev,Non,Gre,14,5562,10,556.2,1278,Gre Non,0,14,12780
25-Gre8LevNon-B8,B8,Lev,Non,Gre,16,5562,10,556.2,1296,Gre Non,0,16,12960
25-Gre8LevNon-B8,B8,Lev,Non,Gre,18,5562,10,556.2,1254.375,Gre Non,0,18,12543.75
25-Gre8LevNon-B8,B8,Lev,Non,Gre,2,5562,10,556.2,619.9,Gre Non,0,2,6199
25-Gre8LevNon-B8,B8,Lev,Non,Gre,4,5562,10,556.2,663.6,Gre Non,0,4,6636
25-Gre8LevNon-B8,B8,Lev,Non,Gre,7,5562,10,556.2,884.4,Gre Non,0,7,8844
25-Gre8LevNon-B8,B8,Lev,Non,Gre,9,5562,10,556.2,967.1,Gre Non,0,9,9671
25-Gre9ConNon-B9,B9,Con,Non,Gre,0,4693,10,469.3,469.3,Gre Non,0,0,4693
25-Gre9ConNon-B9,B9,Con,Non,Gre,11,4693,10,469.3,937.1,Gre Non,0,11,9371
25-Gre9ConNon-B9,B9,Con,Non,Gre,14,4693,10,469.3,1196.8,Gre Non,0,14,11968
25-Gre9ConNon-B9,B9,Con,Non,Gre,16,4693,10,469.3,1249.7,Gre Non,0,16,12497
25-Gre9ConNon-B9,B9,Con,Non,Gre,18,4693,10,469.3,1250.8,Gre Non,0,18,12508
25-Gre9ConNon-B9,B9,Con,Non,Gre,2,4693,10,469.3,594.1,Gre Non,0,2,5941
25-Gre9ConNon-B9,B9,Con,Non,Gre,4,4693,10,469.3,661.2,Gre Non,0,4,6612
25-Gre9ConNon-B9,B9,Con,Non,Gre,7,4693,10,469.3,745.3,Gre Non,0,7,7453
25-Gre9ConNon-B9,B9,Con,Non,Gre,9,4693,10,469.3,903.7,Gre Non,0,9,9037
25-Ita10BacSer-B10,B10,Bac,Ser,Ita,0,3703,10,370.3,370.3,Ita Ser,0,0,3703
25-Ita10BacSer-B10,B10,Bac,Ser,Ita,11,3703,10,370.3,662,Ita Ser,1,11,5958
25-Ita10BacSer-B10,B10,Bac,Ser,Ita,14,3703,10,370.3,721.3333333333334,Ita Ser,1,14,6492
25-Ita10BacSer-B10,B10,Bac,Ser,Ita,16,3703,10,370.3,768.875,Ita Ser,2,16,6151
25-Ita10BacSer-B10,B10,Bac,Ser,Ita,18,3703,10,370.3,790.25,Ita Ser,2,18,6322
25-Ita10BacSer-B10,B10,Bac,Ser,Ita,2,3703,10,370.3,405.7,Ita Ser,0,2,4057
25-Ita10BacSer-B10,B10,Bac,Ser,Ita,4,3703,10,370.3,454.8888888888889,Ita Ser,1,4,4094
25-Ita10BacSer-B10,B10,Bac,Ser,Ita,7,3703,10,370.3,501.22222222222223,Ita Ser,1,7,4511
25-Ita10BacSer-B10,B10,Bac,Ser,Ita,9,3703,10,370.3,546.1111111111111,Ita Ser,1,9,4915
25-Ita2BacNon-B2,B2,Bac,Non,Ita,0,4981,10,498.1,498.1,Ita Non,0,0,4981
25-Ita2BacNon-B2,B2,Bac,Non,Ita,11,4981,10,498.1,962.1,Ita Non,0,11,9621
25-Ita2BacNon-B2,B2,Bac,Non,Ita,14,4981,10,498.1,1155.3,Ita Non,0,14,11553
25-Ita2BacNon-B2,B2,Bac,Non,Ita,16,4981,10,498.1,1233.2,Ita Non,0,16,12332
25-Ita2BacNon-B2,B2,Bac,Non,Ita,18,4981,10,498.1,1275.6,Ita Non,0,18,12756
25-Ita2BacNon-B2,B2,Bac,Non,Ita,2,4981,10,498.1,543.1,Ita Non,0,2,5431
25-Ita2BacNon-B2,B2,Bac,Non,Ita,4,4981,10,498.1,630.5,Ita Non,0,4,6305
25-Ita2BacNon-B2,B2,Bac,Non,Ita,7,4981,10,498.1,748.2,Ita Non,0,7,7482
25-Ita2BacNon-B2,B2,Bac,Non,Ita,9,4981,10,498.1,900.7,Ita Non,0,9,9007
25-Ita3BacSte-B3,B3,Bac,Ste,Ita,0,6006,10,600.6,600.6,Ita Ste,0,0,6006
25-Ita3BacSte-B3,B3,Bac,Ste,Ita,11,6006,10,600.6,1136.6,Ita Ste,0,11,11366
25-Ita3BacSte-B3,B3,Bac,Ste,Ita,14,6006,10,600.6,1365.4,Ita Ste,0,14,13654
25-Ita3BacSte-B3,B3,Bac,Ste,Ita,16,6006,10,600.6,1395.5,Ita Ste,0,16,13955
25-Ita3BacSte-B3,B3,Bac,Ste,Ita,18,6006,10,600.6,1387,Ita Ste,0,18,13870
25-Ita3BacSte-B3,B3,Bac,Ste,Ita,2,6006,10,600.6,614,Ita Ste,0,2,6140
25-Ita3BacSte-B3,B3,Bac,Ste,Ita,4,6006,10,600.6,743.5,Ita Ste,0,4,7435
25-Ita3BacSte-B3,B3,Bac,Ste,Ita,7,6006,10,600.6,876.3,Ita Ste,0,7,8763
25-Ita3BacSte-B3,B3,Bac,Ste,Ita,9,6006,10,600.6,980.1,Ita Ste,0,9,9801
25-Ita4ConNon-B4,B4,Con,Non,Ita,0,6412,10,641.2,641.2,Ita Non,0,0,6412
25-Ita4ConNon-B4,B4,Con,Non,Ita,11,6412,10,641.2,1127.4,Ita Non,0,11,11274
25-Ita4ConNon-B4,B4,Con,Non,Ita,14,6412,10,641.2,1386.1,Ita Non,0,14,13861
25-Ita4ConNon-B4,B4,Con,Non,Ita,16,6412,10,641.2,1400.4444444444443,Ita Non,0,16,14004.444444444443
25-Ita4ConNon-B4,B4,Con,Non,Ita,18,6412,10,641.2,1338.3333333333333,Ita Non,0,18,13383.333333333332
25-Ita4ConNon-B4,B4,Con,Non,Ita,2,6412,10,641.2,761.6,Ita Non,0,2,7616
25-Ita4ConNon-B4,B4,Con,Non,Ita,4,6412,10,641.2,811.9,Ita Non,0,4,8119
25-Ita4ConNon-B4,B4,Con,Non,Ita,7,6412,10,641.2,1023.7,Ita Non,0,7,10237
25-Ita4ConNon-B4,B4,Con,Non,Ita,9,6412,10,641.2,1052.1,Ita Non,0,9,10521
25-Ita5ConSer-B5,B5,Con,Ser,Ita,0,6496,10,649.6,649.6,Ita Ser,0,0,6496
25-Ita5ConSer-B5,B5,Con,Ser,Ita,11,6496,10,649.6,1147.111111111111,Ita Ser,1,11,10324
25-Ita5ConSer-B5,B5,Con,Ser,Ita,14,6496,10,649.6,1190.5555555555557,Ita Ser,1,14,10715
25-Ita5ConSer-B5,B5,Con,Ser,Ita,16,6496,10,649.6,1324.7777777777778,Ita Ser,1,16,11923
25-Ita5ConSer-B5,B5,Con,Ser,Ita,18,6496,10,649.6,1373.2222222222222,Ita Ser,1,18,12359
25-Ita5ConSer-B5,B5,Con,Ser,Ita,2,6496,10,649.6,703.9,Ita Ser,0,2,7039
25-Ita5ConSer-B5,B5,Con,Ser,Ita,4,6496,10,649.6,804.8,Ita Ser,0,4,8048
25-Ita5ConSer-B5,B5,Con,Ser,Ita,7,6496,10,649.6,807.2,Ita Ser,0,7,8072
25-Ita5ConSer-B5,B5,Con,Ser,Ita,9,6496,10,649.6,1017.5,Ita Ser,0,9,10175
25-Ita7LevSer-B7,B7,Lev,Ser,Ita,0,6491,10,649.1,649.1,Ita Ser,0,0,6491
25-Ita7LevSer-B7,B7,Lev,Ser,Ita,11,6491,10,649.1,1122.875,Ita Ser,2,11,8983
25-Ita7LevSer-B7,B7,Lev,Ser,Ita,14,6491,10,649.1,1166,Ita Ser,2,14,9328
25-Ita7LevSer-B7,B7,Lev,Ser,Ita,16,6491,10,649.1,1144.2857142857142,Ita Ser,2,16,9154.285714285714
25-Ita7LevSer-B7,B7,Lev,Ser,Ita,18,6491,10,649.1,1134.1666666666667,Ita Ser,2,18,9073.333333333334
25-Ita7LevSer-B7,B7,Lev,Ser,Ita,2,6491,10,649.1,722.5,Ita Ser,0,2,7225
25-Ita7LevSer-B7,B7,Lev,Ser,Ita,4,6491,10,649.1,840.3333333333334,Ita Ser,1,4,7563
25-Ita7LevSer-B7,B7,Lev,Ser,Ita,7,6491,10,649.1,776.5555555555555,Ita Ser,1,7,6989
25-Ita7LevSer-B7,B7,Lev,Ser,Ita,9,6491,10,649.1,1031.75,Ita Ser,2,9,8254
26-Can10BacSer-B10,B10,Bac,Ser,Can,0,4580,10,458,458,Can Ser,0,0,4580
26-Can10BacSer-B10,B10,Bac,Ser,Can,11,4580,10,458,703.375,Can Ser,2,11,5627
26-Can10BacSer-B10,B10,Bac,Ser,Can,14,4580,10,458,730.125,Can Ser,2,14,5841
26-Can10BacSer-B10,B10,Bac,Ser,Can,16,4580,10,458,736.125,Can Ser,2,16,5889
26-Can10BacSer-B10,B10,Bac,Ser,Can,18,4580,10,458,733.125,Can Ser,2,18,5865
26-Can10BacSer-B10,B10,Bac,Ser,Can,2,4580,10,458,488.3333333333333,Can Ser,1,2,4395
26-Can10BacSer-B10,B10,Bac,Ser,Can,4,4580,10,458,565.3333333333334,Can Ser,1,4,5088
26-Can10BacSer-B10,B10,Bac,Ser,Can,7,4580,10,458,567.75,Can Ser,2,7,4542
26-Can10BacSer-B10,B10,Bac,Ser,Can,9,4580,10,458,602.125,Can Ser,2,9,4817
26-Can5ConSer-B5,B5,Con,Ser,Can,0,4256,10,425.6,425.6,Can Ser,0,0,4256
26-Can5ConSer-B5,B5,Con,Ser,Can,11,4256,10,425.6,635.5,Can Ser,4,11,3813
26-Can5ConSer-B5,B5,Con,Ser,Can,14,4256,10,425.6,674.5,Can Ser,4,14,4047
26-Can5ConSer-B5,B5,Con,Ser,Can,16,4256,10,425.6,688.2,Can Ser,4,16,4129.200000000001
26-Can5ConSer-B5,B5,Con,Ser,Can,18,4256,10,425.6,852,Can Ser,5,18,4260
26-Can5ConSer-B5,B5,Con,Ser,Can,2,4256,10,425.6,405.1111111111111,Can Ser,1,2,3646
26-Can5ConSer-B5,B5,Con,Ser,Can,4,4256,10,425.6,391.7142857142857,Can Ser,3,4,2742
26-Can5ConSer-B5,B5,Con,Ser,Can,7,4256,10,425.6,490.42857142857144,Can Ser,3,7,3433
26-Can5ConSer-B5,B5,Con,Ser,Can,9,4256,10,425.6,567.2857142857143,Can Ser,3,9,3971.0000000000005
26-Can7LevSer-B7,B7,Lev,Ser,Can,0,4803,10,480.3,480.3,Can Ser,0,0,4803
26-Can7LevSer-B7,B7,Lev,Ser,Can,11,4803,10,480.3,687.375,Can Ser,2,11,5499
26-Can7LevSer-B7,B7,Lev,Ser,Can,14,4803,10,480.3,811.75,Can Ser,2,14,6494
26-Can7LevSer-B7,B7,Lev,Ser,Can,16,4803,10,480.3,773.25,Can Ser,2,16,6186
26-Can7LevSer-B7,B7,Lev,Ser,Can,18,4803,10,480.3,828.2857142857143,Can Ser,3,18,5798
26-Can7LevSer-B7,B7,Lev,Ser,Can,2,4803,10,480.3,509.6666666666667,Can Ser,1,2,4587
26-Can7LevSer-B7,B7,Lev,Ser,Can,4,4803,10,480.3,577.8888888888889,Can Ser,1,4,5201
26-Can7LevSer-B7,B7,Lev,Ser,Can,7,4803,10,480.3,559.7777777777778,Can Ser,1,7,5038
26-Can7LevSer-B7,B7,Lev,Ser,Can,9,4803,10,480.3,629.75,Can Ser,2,9,5038
26-Gre1BacNon-B1,B1,Bac,Non,Gre,0,6545,10,654.5,654.5,Gre Non,0,0,6545
26-Gre1BacNon-B1,B1,Bac,Non,Gre,11,6545,10,654.5,1233.9,Gre Non,0,11,12339
26-Gre1BacNon-B1,B1,Bac,Non,Gre,14,6545,10,654.5,1422.3,Gre Non,0,14,14223
26-Gre1BacNon-B1,B1,Bac,Non,Gre,16,6545,10,654.5,1424.7777777777778,Gre Non,0,16,14247.777777777777
26-Gre1BacNon-B1,B1,Bac,Non,Gre,18,6545,10,654.5,1433.625,Gre Non,0,18,14336.25
26-Gre1BacNon-B1,B1,Bac,Non,Gre,2,6545,10,654.5,799.1,Gre Non,0,2,7991
26-Gre1BacNon-B1,B1,Bac,Non,Gre,4,6545,10,654.5,889.9,Gre Non,0,4,8899
26-Gre1BacNon-B1,B1,Bac,Non,Gre,7,6545,10,654.5,1064.4,Gre Non,0,7,10644
26-Gre1BacNon-B1,B1,Bac,Non,Gre,9,6545,10,654.5,1146.5,Gre Non,0,9,11465
26-Gre2BacNon-B2,B2,Bac,Non,Gre,0,5945,10,594.5,594.5,Gre Non,0,0,5945
26-Gre2BacNon-B2,B2,Bac,Non,Gre,11,5945,10,594.5,1216.8,Gre Non,0,11,12168
26-Gre2BacNon-B2,B2,Bac,Non,Gre,14,5945,10,594.5,1374.7,Gre Non,0,14,13747
26-Gre2BacNon-B2,B2,Bac,Non,Gre,16,5945,10,594.5,1375.6,Gre Non,0,16,13756
26-Gre2BacNon-B2,B2,Bac,Non,Gre,18,5945,10,594.5,1368.3,Gre Non,0,18,13683
26-Gre2BacNon-B2,B2,Bac,Non,Gre,2,5945,10,594.5,796.7,Gre Non,0,2,7967
26-Gre2BacNon-B2,B2,Bac,Non,Gre,4,5945,10,594.5,919.6,Gre Non,0,4,9196
26-Gre2BacNon-B2,B2,Bac,Non,Gre,7,5945,10,594.5,941.7,Gre Non,0,7,9417
26-Gre2BacNon-B2,B2,Bac,Non,Gre,9,5945,10,594.5,1020.3,Gre Non,0,9,10203
26-Gre3BacSte-B3,B3,Bac,Ste,Gre,0,6039,10,603.9,603.9,Gre Ste,0,0,6039
26-Gre3BacSte-B3,B3,Bac,Ste,Gre,11,6039,10,603.9,1062.8,Gre Ste,0,11,10628
26-Gre3BacSte-B3,B3,Bac,Ste,Gre,14,6039,10,603.9,1277.7,Gre Ste,0,14,12777
26-Gre3BacSte-B3,B3,Bac,Ste,Gre,16,6039,10,603.9,1284.2,Gre Ste,0,16,12842
26-Gre3BacSte-B3,B3,Bac,Ste,Gre,18,6039,10,603.9,1394.888888888889,Gre Ste,1,18,12554
26-Gre3BacSte-B3,B3,Bac,Ste,Gre,2,6039,10,603.9,707.6,Gre Ste,0,2,7076
26-Gre3BacSte-B3,B3,Bac,Ste,Gre,4,6039,10,603.9,803.8,Gre Ste,0,4,8038
26-Gre3BacSte-B3,B3,Bac,Ste,Gre,7,6039,10,603.9,866.5,Gre Ste,0,7,8665
26-Gre3BacSte-B3,B3,Bac,Ste,Gre,9,6039,10,603.9,953.7,Gre Ste,0,9,9537
26-Gre4ConNon-B4,B4,Con,Non,Gre,0,4433,9,492.55555555555554,492.55555555555554,Gre Non,0,0,4925.555555555556
26-Gre4ConNon-B4,B4,Con,Non,Gre,11,4433,9,492.55555555555554,1012.2,Gre Non,0,11,10122
26-Gre4ConNon-B4,B4,Con,Non,Gre,14,4433,9,492.55555555555554,1226.9,Gre Non,0,14,12269
26-Gre4ConNon-B4,B4,Con,Non,Gre,16,4433,9,492.55555555555554,1283.2,Gre Non,0,16,12832
26-Gre4ConNon-B4,B4,Con,Non,Gre,18,4433,9,492.55555555555554,1289,Gre Non,0,18,12890
26-Gre4ConNon-B4,B4,Con,Non,Gre,2,4433,9,492.55555555555554,644.9,Gre Non,0,2,6449
26-Gre4ConNon-B4,B4,Con,Non,Gre,4,4433,9,492.55555555555554,729.9,Gre Non,0,4,7299
26-Gre4ConNon-B4,B4,Con,Non,Gre,7,4433,9,492.55555555555554,790.7,Gre Non,0,7,7907
26-Gre4ConNon-B4,B4,Con,Non,Gre,9,4433,9,492.55555555555554,918.1,Gre Non,0,9,9181
26-Ita6LevNon-B6,B6,Lev,Non,Ita,0,5659,9,628.7777777777778,628.7777777777778,Ita Non,0,0,6287.777777777778
26-Ita6LevNon-B6,B6,Lev,Non,Ita,11,5659,9,628.7777777777778,1129.6,Ita Non,0,11,11296
26-Ita6LevNon-B6,B6,Lev,Non,Ita,14,5659,9,628.7777777777778,1360.5,Ita Non,0,14,13605
26-Ita6LevNon-B6,B6,Lev,Non,Ita,16,5659,9,628.7777777777778,1355.1,Ita Non,0,16,13551
26-Ita6LevNon-B6,B6,Lev,Non,Ita,18,5659,9,628.7777777777778,1319.7,Ita Non,0,18,13197
26-Ita6LevNon-B6,B6,Lev,Non,Ita,2,5659,9,628.7777777777778,712.4,Ita Non,0,2,7124
26-Ita6LevNon-B6,B6,Lev,Non,Ita,4,5659,9,628.7777777777778,811.3,Ita Non,0,4,8113
26-Ita6LevNon-B6,B6,Lev,Non,Ita,7,5659,9,628.7777777777778,851.3,Ita Non,0,7,8513
26-Ita6LevNon-B6,B6,Lev,Non,Ita,9,5659,9,628.7777777777778,1015.5,Ita Non,0,9,10155
26-Ita8LevNon-B8,B8,Lev,Non,Ita,0,5588,10,558.8,558.8,Ita Non,0,0,5588
26-Ita8LevNon-B8,B8,Lev,Non,Ita,11,5588,10,558.8,1096.3,Ita Non,0,11,10963
26-Ita8LevNon-B8,B8,Lev,Non,Ita,14,5588,10,558.8,1269.4,Ita Non,0,14,12694
26-Ita8LevNon-B8,B8,Lev,Non,Ita,16,5588,10,558.8,1258.7,Ita Non,0,16,12587
26-Ita8LevNon-B8,B8,Lev,Non,Ita,18,5588,10,558.8,1266.6666666666667,Ita Non,0,18,12666.666666666668
26-Ita8LevNon-B8,B8,Lev,Non,Ita,2,5588,10,558.8,680,Ita Non,0,2,6800
26-Ita8LevNon-B8,B8,Lev,Non,Ita,4,5588,10,558.8,767.9,Ita Non,0,4,7679
26-Ita8LevNon-B8,B8,Lev,Non,Ita,7,5588,10,558.8,827.6,Ita Non,0,7,8276
26-Ita8LevNon-B8,B8,Lev,Non,Ita,9,5588,10,558.8,1002.4,Ita Non,0,9,10024
26-Ita9ConNon-B9,B9,Con,Non,Ita,0,5687,10,568.7,568.7,Ita Non,0,0,5687
26-Ita9ConNon-B9,B9,Con,Non,Ita,11,5687,10,568.7,1142.5,Ita Non,0,11,11425
26-Ita9ConNon-B9,B9,Con,Non,Ita,14,5687,10,568.7,1294.3,Ita Non,0,14,12943
