Identity,Bloc,Trt,Wound,Strain,Day,Initial_Mass,Mass,Initial_Number,Number,Mean,Survival,True_Mass
3-Gre8BacSte-B8,B8,Bac,Ste,Gre,7,6191,8642,10,10,864.2,10,8642
3-Gre8BacSte-B8,B8,Bac,Ste,Gre,9,6191,10026,10,10,1002.6,10,10026
3-Ita5LevSer-B5,B5,Lev,Ser,Ita,11,6915,11207,10,10,1120.7,10,11207
3-Ita5LevSer-B5,B5,Lev,Ser,Ita,14,6915,12002,10,10,1200.2,10,12002
3-Ita5LevSer-B5,B5,Lev,Ser,Ita,16,6915,12224,10,10,1222.4,10,12224
3-Ita5LevSer-B5,B5,Lev,Ser,Ita,18,6915,12085,10,10,1208.5,10,12085
3-Ita5LevSer-B5,B5,Lev,Ser,Ita,2,6915,7676,10,10,767.6,10,7676
3-Ita5LevSer-B5,B5,Lev,Ser,Ita,4,6915,8550,10,10,855,10,8550
3-Ita5LevSer-B5,B5,Lev,Ser,Ita,7,6915,8910,10,10,891,10,8910
3-Ita5LevSer-B5,B5,Lev,Ser,Ita,9,6915,10263,10,10,1026.3,10,10263
4-Can10LevSer-B10,B10,Lev,Ser,Can,11,3856,6242,10,10,624.2,10,6242
4-Can10LevSer-B10,B10,Lev,Ser,Can,14,3856,6410,10,10,641,10,6410
4-Can10LevSer-B10,B10,Lev,Ser,Can,16,3856,6902,10,10,690.2,10,6902
4-Can10LevSer-B10,B10,Lev,Ser,Can,18,3856,7030,10,10,703,10,7030
4-Can10LevSer-B10,B10,Lev,Ser,Can,2,3856,4258,10,10,425.8,10,4258
4-Can10LevSer-B10,B10,Lev,Ser,Can,4,3856,4648,10,10,464.8,10,4648
4-Can10LevSer-B10,B10,Lev,Ser,Can,7,3856,5110,10,10,511,10,5110
4-Can10LevSer-B10,B10,Lev,Ser,Can,9,3856,5630,10,10,563,10,5630
4-Can1ConSer-B1,B1,Con,Ser,Can,11,4854,6675,10,8,834.375,8,6675
4-Can1ConSer-B1,B1,Con,Ser,Can,14,4854,7091,10,8,886.375,8,7091
4-Can1ConSer-B1,B1,Con,Ser,Can,16,4854,6969,10,8,871.125,8,6969
4-Can1ConSer-B1,B1,Con,Ser,Can,18,4854,6780,10,8,847.5,8,6780
4-Can1ConSer-B1,B1,Con,Ser,Can,2,4854,4975,10,10,497.5,10,4975
4-Can1ConSer-B1,B1,Con,Ser,Can,4,4854,5504,10,10,550.4,10,5504
4-Can1ConSer-B1,B1,Con,Ser,Can,7,4854,5322,10,9,591.3333333333334,9,5322
4-Can1ConSer-B1,B1,Con,Ser,Can,9,4854,6331,10,9,703.4444444444445,9,6331
4-Can3LevNon-B3,B3,Lev,Non,Can,11,5136,9985,10,10,998.5,10,9985
4-Can3LevNon-B3,B3,Lev,Non,Can,14,5136,11420,10,9,1268.888888888889,10,12688.888888888889
4-Can3LevNon-B3,B3,Lev,Non,Can,16,5136,11394,10,9,1266,10,12660
4-Can3LevNon-B3,B3,Lev,Non,Can,18,5136,11155,10,9,1239.4444444444443,10,12394.444444444443
4-Can3LevNon-B3,B3,Lev,Non,Can,2,5136,6521,10,10,652.1,10,6521
4-Can3LevNon-B3,B3,Lev,Non,Can,4,5136,7334,10,10,733.4,10,7334
4-Can3LevNon-B3,B3,Lev,Non,Can,7,5136,8081,10,10,808.1,10,8081
4-Can3LevNon-B3,B3,Lev,Non,Can,9,5136,8969,10,10,896.9,10,8969
4-Can8ConSer-B8,B8,Con,Ser,Can,11,4310,6706,10,10,670.6,10,6706
4-Can8ConSer-B8,B8,Con,Ser,Can,14,4310,7390,10,10,739,10,7390
4-Can8ConSer-B8,B8,Con,Ser,Can,16,4310,7295,10,10,729.5,10,7295
4-Can8ConSer-B8,B8,Con,Ser,Can,18,4310,7465,10,10,746.5,10,7465
4-Can8ConSer-B8,B8,Con,Ser,Can,2,4310,4904,10,10,490.4,10,4904
4-Can8ConSer-B8,B8,Con,Ser,Can,4,4310,5571,10,10,557.1,10,5571
4-Can8ConSer-B8,B8,Con,Ser,Can,7,4310,5157,10,10,515.7,10,5157
4-Can8ConSer-B8,B8,Con,Ser,Can,9,4310,6257,10,10,625.7,10,6257
4-Gre4BacNon-B4,B4,Bac,Non,Gre,11,5792,11164,10,10,1116.4,10,11164
4-Gre4BacNon-B4,B4,Bac,Non,Gre,14,5792,12204,10,10,1220.4,10,12204
4-Gre4BacNon-B4,B4,Bac,Non,Gre,16,5792,11816,10,9,1312.888888888889,10,13128.888888888889
4-Gre4BacNon-B4,B4,Bac,Non,Gre,18,5792,11907,10,9,1323,10,13230
4-Gre4BacNon-B4,B4,Bac,Non,Gre,2,5792,6588,10,10,658.8,10,6588
4-Gre4BacNon-B4,B4,Bac,Non,Gre,4,5792,7805,10,10,780.5,10,7805
4-Gre4BacNon-B4,B4,Bac,Non,Gre,7,5792,8269,10,10,826.9,10,8269
4-Gre4BacNon-B4,B4,Bac,Non,Gre,9,5792,10365,10,10,1036.5,10,10365
4-Gre7LevNon-B7,B7,Lev,Non,Gre,11,6811,12609,10,10,1260.9,10,12609
4-Gre7LevNon-B7,B7,Lev,Non,Gre,14,6811,13904,10,10,1390.4,10,13904
4-Gre7LevNon-B7,B7,Lev,Non,Gre,16,6811,13643,10,10,1364.3,10,13643
4-Gre7LevNon-B7,B7,Lev,Non,Gre,18,6811,7939,10,6,1323.1666666666667,10,13231.666666666668
4-Gre7LevNon-B7,B7,Lev,Non,Gre,2,6811,8706,10,10,870.6,10,8706
4-Gre7LevNon-B7,B7,Lev,Non,Gre,4,6811,9324,10,10,932.4,10,9324
4-Gre7LevNon-B7,B7,Lev,Non,Gre,7,6811,10204,10,10,1020.4,10,10204
4-Gre7LevNon-B7,B7,Lev,Non,Gre,9,6811,11970,10,10,1197,10,11970
4-Gre9LevSer-B9,B9,Lev,Ser,Gre,11,6684,10339,10,9,1148.7777777777778,9,10339
4-Gre9LevSer-B9,B9,Lev,Ser,Gre,14,6684,11415,10,9,1268.3333333333333,9,11415
4-Gre9LevSer-B9,B9,Lev,Ser,Gre,16,6684,11095,10,9,1232.7777777777778,9,11095
4-Gre9LevSer-B9,B9,Lev,Ser,Gre,18,6684,11089,10,9,1232.111111111111,9,11089
4-Gre9LevSer-B9,B9,Lev,Ser,Gre,2,6684,7718,10,10,771.8,10,7718
4-Gre9LevSer-B9,B9,Lev,Ser,Gre,4,6684,8352,10,9,928,9,8352
4-Gre9LevSer-B9,B9,Lev,Ser,Gre,7,6684,8202,10,9,911.3333333333334,9,8202
4-Gre9LevSer-B9,B9,Lev,Ser,Gre,9,6684,9655,10,9,1072.7777777777778,9,9655
4-Ita2LevNon-B2,B2,Lev,Non,Ita,11,6305,12042,10,10,1204.2,10,12042
4-Ita2LevNon-B2,B2,Lev,Non,Ita,14,6305,12254,10,9,1361.5555555555557,9,12254
4-Ita2LevNon-B2,B2,Lev,Non,Ita,16,6305,12407,10,9,1378.5555555555557,9,12407
4-Ita2LevNon-B2,B2,Lev,Non,Ita,18,6305,12292,10,10,1229.2,9,11062.800000000001
4-Ita2LevNon-B2,B2,Lev,Non,Ita,2,6305,7922,10,10,792.2,10,7922
4-Ita2LevNon-B2,B2,Lev,Non,Ita,4,6305,9039,10,10,903.9,10,9039
4-Ita2LevNon-B2,B2,Lev,Non,Ita,7,6305,9249,10,10,924.9,10,9249
4-Ita2LevNon-B2,B2,Lev,Non,Ita,9,6305,10702,10,10,1070.2,10,10702
4-Ita5BacSer-B5,B5,Bac,Ser,Ita,11,5950,9083,10,10,908.3,10,9083
4-Ita5BacSer-B5,B5,Bac,Ser,Ita,14,5950,8851,10,9,983.4444444444445,9,8851
4-Ita5BacSer-B5,B5,Bac,Ser,Ita,16,5950,8551,10,8,1068.875,8,8551
4-Ita5BacSer-B5,B5,Bac,Ser,Ita,18,5950,8737,10,8,1092.125,8,8737
4-Ita5BacSer-B5,B5,Bac,Ser,Ita,2,5950,6377,10,10,637.7,10,6377
4-Ita5BacSer-B5,B5,Bac,Ser,Ita,4,5950,7091,10,10,709.1,10,7091
4-Ita5BacSer-B5,B5,Bac,Ser,Ita,7,5950,7105,10,10,710.5,10,7105
4-Ita5BacSer-B5,B5,Bac,Ser,Ita,9,5950,7801,10,10,780.1,10,7801
4-Ita6BacSer-B6,B6,Bac,Ser,Ita,11,3525,3784,10,7,540.5714285714286,7,3784
4-Ita6BacSer-B6,B6,Bac,Ser,Ita,14,3525,4848,10,7,692.5714285714286,7,4848
4-Ita6BacSer-B6,B6,Bac,Ser,Ita,16,3525,4940,10,7,705.7142857142857,7,4940
4-Ita6BacSer-B6,B6,Bac,Ser,Ita,18,3525,5103,10,7,729,7,5103
4-Ita6BacSer-B6,B6,Bac,Ser,Ita,2,3525,3264,10,9,362.6666666666667,9,3264
4-Ita6BacSer-B6,B6,Bac,Ser,Ita,4,3525,3411,10,8,426.375,8,3411
4-Ita6BacSer-B6,B6,Bac,Ser,Ita,7,3525,3929,10,8,491.125,8,3929
4-Ita6BacSer-B6,B6,Bac,Ser,Ita,9,3525,3558,10,7,508.2857142857143,7,3558
5-Can2LevNon-B2,B2,Lev,Non,Can,11,5291,11238,9,10,1123.8,10,11238
5-Can2LevNon-B2,B2,Lev,Non,Can,14,5291,12450,9,10,1245,10,12450
5-Can2LevNon-B2,B2,Lev,Non,Can,16,5291,12569,9,10,1256.9,10,12569
5-Can2LevNon-B2,B2,Lev,Non,Can,18,5291,12357,9,10,1235.7,10,12357
5-Can2LevNon-B2,B2,Lev,Non,Can,2,5291,7067,9,10,706.7,10,7067
5-Can2LevNon-B2,B2,Lev,Non,Can,4,5291,8070,9,10,807,10,8070
5-Can2LevNon-B2,B2,Lev,Non,Can,7,5291,8873,9,10,887.3,10,8873
5-Can2LevNon-B2,B2,Lev,Non,Can,9,5291,9901,9,10,990.1,10,9901
5-Can4BacNon-B4,B4,Bac,Non,Can,11,4300,8406,10,10,840.6,10,8406
5-Can4BacNon-B4,B4,Bac,Non,Can,14,4300,10898,10,10,1089.8,10,10898
5-Can4BacNon-B4,B4,Bac,Non,Can,16,4300,11601,10,10,1160.1,10,11601
5-Can4BacNon-B4,B4,Bac,Non,Can,18,4300,11444,10,10,1144.4,10,11444
5-Can4BacNon-B4,B4,Bac,Non,Can,2,4300,4684,10,10,468.4,10,4684
5-Can4BacNon-B4,B4,Bac,Non,Can,4,4300,6029,10,10,602.9,10,6029
5-Can4BacNon-B4,B4,Bac,Non,Can,7,4300,7161,10,10,716.1,10,7161
5-Can4BacNon-B4,B4,Bac,Non,Can,9,4300,7538,10,10,753.8,10,7538
5-Can9LevSer-B9,B9,Lev,Ser,Can,11,3079,7077,10,9,786.3333333333334,9,7077
5-Can9LevSer-B9,B9,Lev,Ser,Can,14,3079,7769,10,9,863.2222222222222,9,7769
5-Can9LevSer-B9,B9,Lev,Ser,Can,16,3079,9189,10,9,1021,9,9189
5-Can9LevSer-B9,B9,Lev,Ser,Can,18,3079,9645,10,9,1071.6666666666667,9,9645
5-Can9LevSer-B9,B9,Lev,Ser,Can,2,3079,3998,10,10,399.8,10,3998
5-Can9LevSer-B9,B9,Lev,Ser,Can,4,3079,4361,10,10,436.1,10,4361
5-Can9LevSer-B9,B9,Lev,Ser,Can,7,3079,5365,10,10,536.5,10,5365
5-Can9LevSer-B9,B9,Lev,Ser,Can,9,3079,6909,10,10,690.9,10,6909
5-Gre10LevSer-B10,B10,Lev,Ser,Gre,11,5483,8562,10,10,856.2,10,8562
5-Gre10LevSer-B10,B10,Lev,Ser,Gre,14,5483,9565,10,10,956.5,10,9565
5-Gre10LevSer-B10,B10,Lev,Ser,Gre,16,5483,9600,10,9,1066.6666666666667,9,9600
5-Gre10LevSer-B10,B10,Lev,Ser,Gre,18,5483,9565,10,9,1062.7777777777778,9,9565
5-Gre10LevSer-B10,B10,Lev,Ser,Gre,2,5483,5999,10,10,599.9,10,5999
5-Gre10LevSer-B10,B10,Lev,Ser,Gre,4,5483,6604,10,10,660.4,10,6604
5-Gre10LevSer-B10,B10,Lev,Ser,Gre,7,5483,7103,10,10,710.3,10,7103
5-Gre10LevSer-B10,B10,Lev,Ser,Gre,9,5483,7705,10,10,770.5,10,7705
5-Gre5BacSer-B5,B5,Bac,Ser,Gre,11,6137,7516,10,7,1073.7142857142858,7,7516
5-Gre5BacSer-B5,B5,Bac,Ser,Gre,14,6137,7125,10,6,1187.5,6,7125
5-Gre5BacSer-B5,B5,Bac,Ser,Gre,16,6137,7785,10,6,1297.5,6,7785
5-Gre5BacSer-B5,B5,Bac,Ser,Gre,18,6137,8069,10,6,1344.8333333333333,6,8069
5-Gre5BacSer-B5,B5,Bac,Ser,Gre,2,6137,5598,10,8,699.75,8,5598
5-Gre5BacSer-B5,B5,Bac,Ser,Gre,4,6137,6179,10,8,772.375,8,6179
5-Gre5BacSer-B5,B5,Bac,Ser,Gre,7,6137,5705,10,7,815,7,5705
5-Gre5BacSer-B5,B5,Bac,Ser,Gre,9,6137,7044,10,7,1006.2857142857143,7,7044
5-Gre6BacSer-B6,B6,Bac,Ser,Gre,11,5185,8812,10,9,979.1111111111111,9,8812
5-Gre6BacSer-B6,B6,Bac,Ser,Gre,14,5185,10063,10,9,1118.111111111111,9,10063
5-Gre6BacSer-B6,B6,Bac,Ser,Gre,16,5185,10649,10,9,1183.2222222222222,9,10649
5-Gre6BacSer-B6,B6,Bac,Ser,Gre,18,5185,10703,10,9,1189.2222222222222,9,10703
5-Gre6BacSer-B6,B6,Bac,Ser,Gre,2,5185,5724,10,10,572.4,10,5724
5-Gre6BacSer-B6,B6,Bac,Ser,Gre,4,5185,6606,10,10,660.6,10,6606
5-Gre6BacSer-B6,B6,Bac,Ser,Gre,7,5185,6273,10,9,697,9,6273
5-Gre6BacSer-B6,B6,Bac,Ser,Gre,9,5185,7632,10,9,848,9,7632
5-Ita1ConSer-B1,B1,Con,Ser,Ita,11,5674,6686,10,7,955.1428571428571,7,6686
5-Ita1ConSer-B1,B1,Con,Ser,Ita,14,5674,7934,10,7,1133.4285714285713,7,7933.999999999999
5-Ita1ConSer-B1,B1,Con,Ser,Ita,16,5674,7948,10,7,1135.4285714285713,7,7947.999999999999
5-Ita1ConSer-B1,B1,Con,Ser,Ita,18,5674,7948,10,7,1135.4285714285713,7,7947.999999999999
5-Ita1ConSer-B1,B1,Con,Ser,Ita,2,5674,6401,10,10,640.1,10,6401
5-Ita1ConSer-B1,B1,Con,Ser,Ita,4,5674,6968,10,10,696.8,10,6968
5-Ita1ConSer-B1,B1,Con,Ser,Ita,7,5674,5764,10,7,823.4285714285714,7,5764
5-Ita1ConSer-B1,B1,Con,Ser,Ita,9,5674,6380,10,7,911.4285714285714,7,6380
5-Ita3LevNon-B3,B3,Lev,Non,Ita,11,6691,11065,10,10,1106.5,10,11065
5-Ita3LevNon-B3,B3,Lev,Non,Ita,14,6691,10946,10,9,1216.2222222222222,10,12162.222222222223
5-Ita3LevNon-B3,B3,Lev,Non,Ita,16,6691,11768,10,9,1307.5555555555557,10,13075.555555555557
5-Ita3LevNon-B3,B3,Lev,Non,Ita,18,6691,10389,10,8,1298.625,10,12986.25
5-Ita3LevNon-B3,B3,Lev,Non,Ita,2,6691,7449,10,10,744.9,10,7449
5-Ita3LevNon-B3,B3,Lev,Non,Ita,4,6691,7975,10,10,797.5,10,7975
5-Ita3LevNon-B3,B3,Lev,Non,Ita,7,6691,9166,10,10,916.6,10,9166
5-Ita3LevNon-B3,B3,Lev,Non,Ita,9,6691,10456,10,10,1045.6,10,10456
5-Ita7LevNon-B7,B7,Lev,Non,Ita,11,6141,10415,10,10,1041.5,10,10415
5-Ita7LevNon-B7,B7,Lev,Non,Ita,14,6141,12729,10,10,1272.9,10,12729
5-Ita7LevNon-B7,B7,Lev,Non,Ita,16,6141,12648,10,10,1264.8,10,12648
5-Ita7LevNon-B7,B7,Lev,Non,Ita,18,6141,11217,10,9,1246.3333333333333,10,12463.333333333332
5-Ita7LevNon-B7,B7,Lev,Non,Ita,2,6141,7426,10,10,742.6,10,7426
5-Ita7LevNon-B7,B7,Lev,Non,Ita,4,6141,7958,10,10,795.8,10,7958
5-Ita7LevNon-B7,B7,Lev,Non,Ita,7,6141,8174,10,10,817.4,10,8174
5-Ita7LevNon-B7,B7,Lev,Non,Ita,9,6141,9185,10,10,918.5,10,9185
5-Ita8ConSer-B8,B8,Con,Ser,Ita,11,5402,9734,10,10,973.4,10,9734
5-Ita8ConSer-B8,B8,Con,Ser,Ita,14,5402,8654,10,8,1081.75,9,9735.75
5-Ita8ConSer-B8,B8,Con,Ser,Ita,16,5402,8753,10,8,1094.125,9,9847.125
5-Ita8ConSer-B8,B8,Con,Ser,Ita,18,5402,8757,10,8,1094.625,9,9851.625
5-Ita8ConSer-B8,B8,Con,Ser,Ita,2,5402,5992,10,10,599.2,10,5992
5-Ita8ConSer-B8,B8,Con,Ser,Ita,4,5402,7305,10,10,730.5,10,7305
5-Ita8ConSer-B8,B8,Con,Ser,Ita,7,5402,7641,10,10,764.1,10,7641
5-Ita8ConSer-B8,B8,Con,Ser,Ita,9,5402,8828,10,10,882.8,10,8828
6-Can5BacSer-B5,B5,Bac,Ser,Can,11,4873,7219,10,9,802.1111111111111,9,7219
6-Can5BacSer-B5,B5,Bac,Ser,Can,14,4873,8609,10,9,956.5555555555555,9,8609
6-Can5BacSer-B5,B5,Bac,Ser,Can,16,4873,8716,10,9,968.4444444444445,9,8716
6-Can5BacSer-B5,B5,Bac,Ser,Can,18,4873,8877,10,9,986.3333333333334,9,8877
6-Can5BacSer-B5,B5,Bac,Ser,Can,2,4873,4739,10,9,526.5555555555555,9,4739
6-Can5BacSer-B5,B5,Bac,Ser,Can,4,4873,5269,10,10,526.9,10,5269
6-Can5BacSer-B5,B5,Bac,Ser,Can,7,4873,5956,10,9,661.7777777777778,9,5956
6-Can5BacSer-B5,B5,Bac,Ser,Can,9,4873,6510,10,9,723.3333333333334,9,6510
6-Can6BacSer-B6,B6,Bac,Ser,Can,11,4739,6987,10,9,776.3333333333334,9,6987
6-Can6BacSer-B6,B6,Bac,Ser,Can,14,4739,9020,10,8,1127.5,8,9020
6-Can6BacSer-B6,B6,Bac,Ser,Can,16,4739,9286,10,8,1160.75,8,9286
6-Can6BacSer-B6,B6,Bac,Ser,Can,18,4739,8987,10,8,1123.375,8,8987
6-Can6BacSer-B6,B6,Bac,Ser,Can,2,4739,5395,10,10,539.5,10,5395
6-Can6BacSer-B6,B6,Bac,Ser,Can,4,4739,6161,10,10,616.1,10,6161
6-Can6BacSer-B6,B6,Bac,Ser,Can,7,4739,6263,10,9,695.8888888888889,9,6263
6-Can6BacSer-B6,B6,Bac,Ser,Can,9,4739,6342,10,9,704.6666666666666,9,6342
6-Can7LevNon-B7,B7,Lev,Non,Can,11,4656,9779,10,10,977.9,10,9779
6-Can7LevNon-B7,B7,Lev,Non,Can,14,4656,11819,10,10,1181.9,10,11819
6-Can7LevNon-B7,B7,Lev,Non,Can,16,4656,11862,10,10,1186.2,10,11862
6-Can7LevNon-B7,B7,Lev,Non,Can,18,4656,11820,10,10,1182,10,11820
6-Can7LevNon-B7,B7,Lev,Non,Can,2,4656,6274,10,10,627.4,10,6274
6-Can7LevNon-B7,B7,Lev,Non,Can,4,4656,6638,10,10,663.8,10,6638
6-Can7LevNon-B7,B7,Lev,Non,Can,7,4656,7361,10,10,736.1,10,7361
6-Can7LevNon-B7,B7,Lev,Non,Can,9,4656,8799,10,10,879.9,10,8799
6-Gre1ConSer-B1,B1,Con,Ser,Gre,11,5352,5979,10,6,996.5,6,5979
6-Gre1ConSer-B1,B1,Con,Ser,Gre,14,5352,7979,10,6,1329.8333333333333,6,7979
6-Gre1ConSer-B1,B1,Con,Ser,Gre,16,5352,7962,10,6,1327,6,7962
6-Gre1ConSer-B1,B1,Con,Ser,Gre,18,5352,7942,10,6,1323.6666666666667,6,7942
6-Gre1ConSer-B1,B1,Con,Ser,Gre,2,5352,6007,10,9,667.4444444444445,9,6007
6-Gre1ConSer-B1,B1,Con,Ser,Gre,4,5352,6465,10,10,646.5,10,6465
6-Gre1ConSer-B1,B1,Con,Ser,Gre,7,5352,6474,10,8,809.25,8,6474
6-Gre1ConSer-B1,B1,Con,Ser,Gre,9,5352,5939,10,7,848.4285714285714,7,5939
6-Gre2LevNon-B2,B2,Lev,Non,Gre,11,6983,13432,10,10,1343.2,10,13432
6-Gre2LevNon-B2,B2,Lev,Non,Gre,14,6983,13697,10,10,1369.7,10,13697
6-Gre2LevNon-B2,B2,Lev,Non,Gre,16,6983,11558,10,8,1444.75,10,14447.5
6-Gre2LevNon-B2,B2,Lev,Non,Gre,18,6983,10594,10,7,1513.4285714285713,10,15134.285714285714
6-Gre2LevNon-B2,B2,Lev,Non,Gre,2,6983,7416,10,10,741.6,10,7416
6-Gre2LevNon-B2,B2,Lev,Non,Gre,4,6983,8752,10,10,875.2,10,8752
6-Gre2LevNon-B2,B2,Lev,Non,Gre,7,6983,10284,10,10,1028.4,10,10284
6-Gre2LevNon-B2,B2,Lev,Non,Gre,9,6983,11410,10,10,1141,10,11410
6-Gre3LevNon-B3,B3,Lev,Non,Gre,11,6624,10980,10,9,1220,9,10980
6-Gre3LevNon-B3,B3,Lev,Non,Gre,14,6624,11577,10,8,1447.125,9,13024.125
6-Gre3LevNon-B3,B3,Lev,Non,Gre,16,6624,10639,10,7,1519.857142857143,9,13678.714285714286
6-Gre3LevNon-B3,B3,Lev,Non,Gre,18,6624,10429,10,7,1489.857142857143,9,13408.714285714286
6-Gre3LevNon-B3,B3,Lev,Non,Gre,2,6624,7825,10,10,782.5,10,7825
6-Gre3LevNon-B3,B3,Lev,Non,Gre,4,6624,8796,10,10,879.6,10,8796
6-Gre3LevNon-B3,B3,Lev,Non,Gre,7,6624,9472,10,10,947.2,10,9472
6-Gre3LevNon-B3,B3,Lev,Non,Gre,9,6624,10260,10,10,1026,10,10260
6-Gre8ConSer-B8,B8,Con,Ser,Gre,11,5032,9772,10,10,977.2,10,9772
6-Gre8ConSer-B8,B8,Con,Ser,Gre,14,5032,11156,10,10,1115.6,10,11156
6-Gre8ConSer-B8,B8,Con,Ser,Gre,16,5032,10905,10,10,1090.5,10,10905
6-Gre8ConSer-B8,B8,Con,Ser,Gre,18,5032,11199,10,10,1119.9,10,11199
6-Gre8ConSer-B8,B8,Con,Ser,Gre,2,5032,6237,10,10,623.7,10,6237
6-Gre8ConSer-B8,B8,Con,Ser,Gre,4,5032,7129,10,10,712.9,10,7129
6-Gre8ConSer-B8,B8,Con,Ser,Gre,7,5032,7125,10,10,712.5,10,7125
6-Gre8ConSer-B8,B8,Con,Ser,Gre,9,5032,8950,10,10,895,10,8950
6-Ita10LevSer-B10,B10,Lev,Ser,Ita,11,5268,8973,10,9,997,9,8973
6-Ita10LevSer-B10,B10,Lev,Ser,Ita,14,5268,9882,10,9,1098,9,9882
6-Ita10LevSer-B10,B10,Lev,Ser,Ita,16,5268,9654,10,9,1072.6666666666667,9,9654
6-Ita10LevSer-B10,B10,Lev,Ser,Ita,18,5268,9536,10,9,1059.5555555555557,9,9536
6-Ita10LevSer-B10,B10,Lev,Ser,Ita,2,5268,6835,10,10,683.5,10,6835
6-Ita10LevSer-B10,B10,Lev,Ser,Ita,4,5268,7253,10,9,805.8888888888889,9,7253
6-Ita10LevSer-B10,B10,Lev,Ser,Ita,7,5268,7239,10,9,804.3333333333334,9,7239
6-Ita10LevSer-B10,B10,Lev,Ser,Ita,9,5268,7559,10,9,839.8888888888889,9,7559
6-Ita4BacNon-B4,B4,Bac,Non,Ita,11,5822,9997,10,9,1110.7777777777778,10,11107.777777777777
6-Ita4BacNon-B4,B4,Bac,Non,Ita,14,5822,11885,10,9,1320.5555555555557,10,13205.555555555557
6-Ita4BacNon-B4,B4,Bac,Non,Ita,16,5822,12219,10,9,1357.6666666666667,10,13576.666666666668
6-Ita4BacNon-B4,B4,Bac,Non,Ita,18,5822,11947,10,9,1327.4444444444443,10,13274.444444444443
6-Ita4BacNon-B4,B4,Bac,Non,Ita,2,5822,6774,10,10,677.4,10,6774
6-Ita4BacNon-B4,B4,Bac,Non,Ita,4,5822,8118,10,10,811.8,10,8118
6-Ita4BacNon-B4,B4,Bac,Non,Ita,7,5822,9358,10,10,935.8,10,9358
6-Ita4BacNon-B4,B4,Bac,Non,Ita,9,5822,9742,10,10,974.2,10,9742
6-Ita9LevSer-B9,B9,Lev,Ser,Ita,11,6812,10895,10,10,1089.5,10,10895
6-Ita9LevSer-B9,B9,Lev,Ser,Ita,14,6812,12503,10,10,1250.3,10,12503
6-Ita9LevSer-B9,B9,Lev,Ser,Ita,16,6812,11940,10,10,1194,10,11940
6-Ita9LevSer-B9,B9,Lev,Ser,Ita,18,6812,10962,10,9,1218,9,10962
6-Ita9LevSer-B9,B9,Lev,Ser,Ita,2,6812,7602,10,10,760.2,10,7602
6-Ita9LevSer-B9,B9,Lev,Ser,Ita,4,6812,8497,10,10,849.7,10,8497
6-Ita9LevSer-B9,B9,Lev,Ser,Ita,7,6812,8402,10,10,840.2,10,8402
6-Ita9LevSer-B9,B9,Lev,Ser,Ita,9,6812,10153,10,10,1015.3,10,10153
7-Can10ConSte-B10,B10,Con,Ste,Can,11,3950,7956,10,10,795.6,10,7956
7-Can10ConSte-B10,B10,Con,Ste,Can,14,3950,9132,10,10,913.2,10,9132
7-Can10ConSte-B10,B10,Con,Ste,Can,16,3950,9337,10,10,933.7,10,9337
7-Can10ConSte-B10,B10,Con,Ste,Can,18,3950,8920,10,9,991.1111111111111,9,8920
7-Can10ConSte-B10,B10,Con,Ste,Can,2,3950,4329,10,10,432.9,10,4329
7-Can10ConSte-B10,B10,Con,Ste,Can,4,3950,5142,10,10,514.2,10,5142
7-Can10ConSte-B10,B10,Con,Ste,Can,7,3950,5672,10,10,567.2,10,5672
7-Can10ConSte-B10,B10,Con,Ste,Can,9,3950,6783,10,10,678.3,10,6783
7-Can2BacSte-B2,B2,Bac,Ste,Can,11,4380,8402,10,9,933.5555555555555,9,8402
7-Can2BacSte-B2,B2,Bac,Ste,Can,14,4380,9321,10,9,1035.6666666666667,9,9321
7-Can2BacSte-B2,B2,Bac,Ste,Can,16,4380,9792,10,9,1088,9,9792
7-Can2BacSte-B2,B2,Bac,Ste,Can,18,4380,10223,10,9,1135.888888888889,9,10223
7-Can2BacSte-B2,B2,Bac,Ste,Can,2,4380,4983,10,10,498.3,10,4983
7-Can2BacSte-B2,B2,Bac,Ste,Can,4,4380,5385,10,9,598.3333333333334,9,5385
7-Can2BacSte-B2,B2,Bac,Ste,Can,7,4380,5732,10,9,636.8888888888889,9,5732
7-Can2BacSte-B2,B2,Bac,Ste,Can,9,4380,6840,10,9,760,9,6840
7-Can6ConSte-B6,B6,Con,Ste,Can,11,4678,7053,10,9,783.6666666666666,9,7053
7-Can6ConSte-B6,B6,Con,Ste,Can,14,4678,9171,10,9,1019,9,9171
7-Can6ConSte-B6,B6,Con,Ste,Can,16,4678,8708,10,9,967.5555555555555,9,8708
7-Can6ConSte-B6,B6,Con,Ste,Can,18,4678,8622,10,9,958,9,8622
7-Can6ConSte-B6,B6,Con,Ste,Can,2,4678,5435,10,10,543.5,10,5435
7-Can6ConSte-B6,B6,Con,Ste,Can,4,4678,6182,10,10,618.2,10,6182
7-Can6ConSte-B6,B6,Con,Ste,Can,7,4678,6025,10,9,669.4444444444445,9,6025
7-Can6ConSte-B6,B6,Con,Ste,Can,9,4678,6335,10,9,703.8888888888889,9,6335
7-Can8ConNon-B8,B8,Con,Non,Can,11,4718,9465,10,10,946.5,10,9465
7-Can8ConNon-B8,B8,Con,Non,Can,14,4718,12348,10,10,1234.8,10,12348
7-Can8ConNon-B8,B8,Con,Non,Can,16,4718,12877,10,10,1287.7,10,12877
