"","Identity","Bloc","Trt","Wound","Strain","Initial_Mass","Initial_Number","Initial_Mean","group","Time","Growth_Rate","Times"
"1345","24-Ita4BacSer-B4","B4","Bac","Ser","Ita",5729,10,572.9,"Ser Bac",11,92.75,"11"
"1346","24-Ita4BacSer-B4","B4","Bac","Ser","Ita",5729,10,572.9,"Ser Bac",14,18.4166666666667,"14"
"1347","24-Ita4BacSer-B4","B4","Bac","Ser","Ita",5729,10,572.9,"Ser Bac",16,70.5535714285714,"16"
"1348","24-Ita4BacSer-B4","B4","Bac","Ser","Ita",5729,10,572.9,"Ser Bac",18,-7.26190476190482,"18"
"1349","24-Ita4BacSer-B4","B4","Bac","Ser","Ita",5729,10,572.9,"Ser Bac",2,4,"2"
"1350","24-Ita4BacSer-B4","B4","Bac","Ser","Ita",5729,10,572.9,"Ser Bac",4,-10.7,"4"
"1351","24-Ita4BacSer-B4","B4","Bac","Ser","Ita",5729,10,572.9,"Ser Bac",7,43.7222222222222,"7"
"1352","24-Ita4BacSer-B4","B4","Bac","Ser","Ita",5729,10,572.9,"Ser Bac",9,2.66666666666669,"9"
"1353","24-Ita9LevSte-B9","B9","Lev","Ste","Ita",5106,10,510.6,"Ste Lev",11,46.65,"11"
"1354","24-Ita9LevSte-B9","B9","Lev","Ste","Ita",5106,10,510.6,"Ste Lev",14,75.1333333333334,"14"
"1355","24-Ita9LevSte-B9","B9","Lev","Ste","Ita",5106,10,510.6,"Ste Lev",16,25.6999999999999,"16"
"1356","24-Ita9LevSte-B9","B9","Lev","Ste","Ita",5106,10,510.6,"Ste Lev",18,51.4222222222222,"18"
"1357","24-Ita9LevSte-B9","B9","Lev","Ste","Ita",5106,10,510.6,"Ste Lev",2,33.8666666666667,"2"
"1358","24-Ita9LevSte-B9","B9","Lev","Ste","Ita",5106,10,510.6,"Ste Lev",4,59.85,"4"
"1359","24-Ita9LevSte-B9","B9","Lev","Ste","Ita",5106,10,510.6,"Ste Lev",7,32.6,"7"
"1360","24-Ita9LevSte-B9","B9","Lev","Ste","Ita",5106,10,510.6,"Ste Lev",9,27.9,"9"
"1361","25-Can1BacNon-B1","B1","Bac","Non","Can",4864,10,486.4,"Non Bac",11,30.05,"11"
"1362","25-Can1BacNon-B1","B1","Bac","Non","Can",4864,10,486.4,"Non Bac",14,76.9851851851852,"14"
"1363","25-Can1BacNon-B1","B1","Bac","Non","Can",4864,10,486.4,"Non Bac",16,-3.72222222222229,"16"
"1364","25-Can1BacNon-B1","B1","Bac","Non","Can",4864,10,486.4,"Non Bac",18,14.1666666666666,"18"
"1365","25-Can1BacNon-B1","B1","Bac","Non","Can",4864,10,486.4,"Non Bac",2,31.7666666666667,"2"
"1366","25-Can1BacNon-B1","B1","Bac","Non","Can",4864,10,486.4,"Non Bac",4,87.35,"4"
"1367","25-Can1BacNon-B1","B1","Bac","Non","Can",4864,10,486.4,"Non Bac",7,21.8333333333333,"7"
"1368","25-Can1BacNon-B1","B1","Bac","Non","Can",4864,10,486.4,"Non Bac",9,38.3,"9"
"1369","25-Gre6LevNon-B6","B6","Lev","Non","Gre",6073,10,607.3,"Non Lev",11,52.45,"11"
"1370","25-Gre6LevNon-B6","B6","Lev","Non","Gre",6073,10,607.3,"Non Lev",14,131.333333333333,"14"
"1371","25-Gre6LevNon-B6","B6","Lev","Non","Gre",6073,10,607.3,"Non Lev",16,-7.69999999999993,"16"
"1372","25-Gre6LevNon-B6","B6","Lev","Non","Gre",6073,10,607.3,"Non Lev",18,-11.7,"18"
"1373","25-Gre6LevNon-B6","B6","Lev","Non","Gre",6073,10,607.3,"Non Lev",2,23.4,"2"
"1374","25-Gre6LevNon-B6","B6","Lev","Non","Gre",6073,10,607.3,"Non Lev",4,71.2,"4"
"1375","25-Gre6LevNon-B6","B6","Lev","Non","Gre",6073,10,607.3,"Non Lev",7,43.0333333333333,"7"
"1376","25-Gre6LevNon-B6","B6","Lev","Non","Gre",6073,10,607.3,"Non Lev",9,15.2,"9"
"1377","25-Gre8LevNon-B8","B8","Lev","Non","Gre",5562,10,556.2,"Non Lev",11,57.7,"11"
"1378","25-Gre8LevNon-B8","B8","Lev","Non","Gre",5562,10,556.2,"Non Lev",14,65.1666666666667,"14"
"1379","25-Gre8LevNon-B8","B8","Lev","Non","Gre",5562,10,556.2,"Non Lev",16,9,"16"
"1380","25-Gre8LevNon-B8","B8","Lev","Non","Gre",5562,10,556.2,"Non Lev",18,-20.8125,"18"
"1381","25-Gre8LevNon-B8","B8","Lev","Non","Gre",5562,10,556.2,"Non Lev",2,21.2333333333333,"2"
"1382","25-Gre8LevNon-B8","B8","Lev","Non","Gre",5562,10,556.2,"Non Lev",4,21.85,"4"
"1383","25-Gre8LevNon-B8","B8","Lev","Non","Gre",5562,10,556.2,"Non Lev",7,73.6,"7"
"1384","25-Gre8LevNon-B8","B8","Lev","Non","Gre",5562,10,556.2,"Non Lev",9,41.35,"9"
"1385","25-Gre9ConNon-B9","B9","Con","Non","Gre",4693,10,469.3,"Non Con",11,16.7,"11"
"1386","25-Gre9ConNon-B9","B9","Con","Non","Gre",4693,10,469.3,"Non Con",14,86.5666666666666,"14"
"1387","25-Gre9ConNon-B9","B9","Con","Non","Gre",4693,10,469.3,"Non Con",16,26.45,"16"
"1388","25-Gre9ConNon-B9","B9","Con","Non","Gre",4693,10,469.3,"Non Con",18,0.549999999999955,"18"
"1389","25-Gre9ConNon-B9","B9","Con","Non","Gre",4693,10,469.3,"Non Con",2,41.6,"2"
"1390","25-Gre9ConNon-B9","B9","Con","Non","Gre",4693,10,469.3,"Non Con",4,33.55,"4"
"1391","25-Gre9ConNon-B9","B9","Con","Non","Gre",4693,10,469.3,"Non Con",7,28.0333333333333,"7"
"1392","25-Gre9ConNon-B9","B9","Con","Non","Gre",4693,10,469.3,"Non Con",9,79.2,"9"
"1393","25-Ita10BacSer-B10","B10","Bac","Ser","Ita",3703,10,370.3,"Ser Bac",11,57.9444444444445,"11"
"1394","25-Ita10BacSer-B10","B10","Bac","Ser","Ita",3703,10,370.3,"Ser Bac",14,19.7777777777778,"14"
"1395","25-Ita10BacSer-B10","B10","Bac","Ser","Ita",3703,10,370.3,"Ser Bac",16,23.7708333333333,"16"
"1396","25-Ita10BacSer-B10","B10","Bac","Ser","Ita",3703,10,370.3,"Ser Bac",18,10.6875,"18"
"1397","25-Ita10BacSer-B10","B10","Bac","Ser","Ita",3703,10,370.3,"Ser Bac",2,11.8,"2"
"1398","25-Ita10BacSer-B10","B10","Bac","Ser","Ita",3703,10,370.3,"Ser Bac",4,24.5944444444445,"4"
"1399","25-Ita10BacSer-B10","B10","Bac","Ser","Ita",3703,10,370.3,"Ser Bac",7,15.4444444444444,"7"
"1400","25-Ita10BacSer-B10","B10","Bac","Ser","Ita",3703,10,370.3,"Ser Bac",9,22.4444444444444,"9"
"1401","25-Ita2BacNon-B2","B2","Bac","Non","Ita",4981,10,498.1,"Non Bac",11,30.7,"11"
"1402","25-Ita2BacNon-B2","B2","Bac","Non","Ita",4981,10,498.1,"Non Bac",14,64.4,"14"
"1403","25-Ita2BacNon-B2","B2","Bac","Non","Ita",4981,10,498.1,"Non Bac",16,38.95,"16"
"1404","25-Ita2BacNon-B2","B2","Bac","Non","Ita",4981,10,498.1,"Non Bac",18,21.1999999999999,"18"
"1405","25-Ita2BacNon-B2","B2","Bac","Non","Ita",4981,10,498.1,"Non Bac",2,15,"2"
"1406","25-Ita2BacNon-B2","B2","Bac","Non","Ita",4981,10,498.1,"Non Bac",4,43.7,"4"
"1407","25-Ita2BacNon-B2","B2","Bac","Non","Ita",4981,10,498.1,"Non Bac",7,39.2333333333333,"7"
"1408","25-Ita2BacNon-B2","B2","Bac","Non","Ita",4981,10,498.1,"Non Bac",9,76.25,"9"
"1409","25-Ita3BacSte-B3","B3","Bac","Ste","Ita",6006,10,600.6,"Ste Bac",11,78.2499999999999,"11"
"1410","25-Ita3BacSte-B3","B3","Bac","Ste","Ita",6006,10,600.6,"Ste Bac",14,76.2666666666667,"14"
"1411","25-Ita3BacSte-B3","B3","Bac","Ste","Ita",6006,10,600.6,"Ste Bac",16,15.05,"16"
"1412","25-Ita3BacSte-B3","B3","Bac","Ste","Ita",6006,10,600.6,"Ste Bac",18,-4.25,"18"
"1413","25-Ita3BacSte-B3","B3","Bac","Ste","Ita",6006,10,600.6,"Ste Bac",2,4.46666666666666,"2"
"1414","25-Ita3BacSte-B3","B3","Bac","Ste","Ita",6006,10,600.6,"Ste Bac",4,64.75,"4"
"1415","25-Ita3BacSte-B3","B3","Bac","Ste","Ita",6006,10,600.6,"Ste Bac",7,44.2666666666667,"7"
"1416","25-Ita3BacSte-B3","B3","Bac","Ste","Ita",6006,10,600.6,"Ste Bac",9,51.9,"9"
"1417","25-Ita4ConNon-B4","B4","Con","Non","Ita",6412,10,641.2,"Non Con",11,37.6500000000001,"11"
"1418","25-Ita4ConNon-B4","B4","Con","Non","Ita",6412,10,641.2,"Non Con",14,86.2333333333333,"14"
"1419","25-Ita4ConNon-B4","B4","Con","Non","Ita",6412,10,641.2,"Non Con",16,7.17222222222222,"16"
"1420","25-Ita4ConNon-B4","B4","Con","Non","Ita",6412,10,641.2,"Non Con",18,-31.0555555555555,"18"
"1421","25-Ita4ConNon-B4","B4","Con","Non","Ita",6412,10,641.2,"Non Con",2,40.1333333333333,"2"
"1422","25-Ita4ConNon-B4","B4","Con","Non","Ita",6412,10,641.2,"Non Con",4,25.15,"4"
"1423","25-Ita4ConNon-B4","B4","Con","Non","Ita",6412,10,641.2,"Non Con",7,70.6,"7"
"1424","25-Ita4ConNon-B4","B4","Con","Non","Ita",6412,10,641.2,"Non Con",9,14.1999999999999,"9"
"1425","25-Ita5ConSer-B5","B5","Con","Ser","Ita",6496,10,649.6,"Ser Con",11,64.8055555555555,"11"
"1426","25-Ita5ConSer-B5","B5","Con","Ser","Ita",6496,10,649.6,"Ser Con",14,14.4814814814815,"14"
"1427","25-Ita5ConSer-B5","B5","Con","Ser","Ita",6496,10,649.6,"Ser Con",16,67.1111111111111,"16"
"1428","25-Ita5ConSer-B5","B5","Con","Ser","Ita",6496,10,649.6,"Ser Con",18,24.2222222222222,"18"
"1429","25-Ita5ConSer-B5","B5","Con","Ser","Ita",6496,10,649.6,"Ser Con",2,18.1,"2"
"1430","25-Ita5ConSer-B5","B5","Con","Ser","Ita",6496,10,649.6,"Ser Con",4,50.45,"4"
"1431","25-Ita5ConSer-B5","B5","Con","Ser","Ita",6496,10,649.6,"Ser Con",7,0.80000000000003,"7"
"1432","25-Ita5ConSer-B5","B5","Con","Ser","Ita",6496,10,649.6,"Ser Con",9,105.15,"9"
"1433","25-Ita7LevSer-B7","B7","Lev","Ser","Ita",6491,10,649.1,"Ser Lev",11,45.5625,"11"
"1434","25-Ita7LevSer-B7","B7","Lev","Ser","Ita",6491,10,649.1,"Ser Lev",14,14.375,"14"
"1435","25-Ita7LevSer-B7","B7","Lev","Ser","Ita",6491,10,649.1,"Ser Lev",16,-10.8571428571429,"16"
"1436","25-Ita7LevSer-B7","B7","Lev","Ser","Ita",6491,10,649.1,"Ser Lev",18,-5.05952380952374,"18"
"1437","25-Ita7LevSer-B7","B7","Lev","Ser","Ita",6491,10,649.1,"Ser Lev",2,24.4666666666667,"2"
"1438","25-Ita7LevSer-B7","B7","Lev","Ser","Ita",6491,10,649.1,"Ser Lev",4,58.9166666666667,"4"
"1439","25-Ita7LevSer-B7","B7","Lev","Ser","Ita",6491,10,649.1,"Ser Lev",7,-21.2592592592593,"7"
"1440","25-Ita7LevSer-B7","B7","Lev","Ser","Ita",6491,10,649.1,"Ser Lev",9,127.597222222222,"9"
"1441","26-Can10BacSer-B10","B10","Bac","Ser","Can",4580,10,458,"Ser Bac",11,50.625,"11"
"1442","26-Can10BacSer-B10","B10","Bac","Ser","Can",4580,10,458,"Ser Bac",14,8.91666666666667,"14"
"1443","26-Can10BacSer-B10","B10","Bac","Ser","Can",4580,10,458,"Ser Bac",16,3,"16"
"1444","26-Can10BacSer-B10","B10","Bac","Ser","Can",4580,10,458,"Ser Bac",18,-1.5,"18"
"1445","26-Can10BacSer-B10","B10","Bac","Ser","Can",4580,10,458,"Ser Bac",2,10.1111111111111,"2"
"1446","26-Can10BacSer-B10","B10","Bac","Ser","Can",4580,10,458,"Ser Bac",4,38.5,"4"
"1447","26-Can10BacSer-B10","B10","Bac","Ser","Can",4580,10,458,"Ser Bac",7,0.805555555555543,"7"
"1448","26-Can10BacSer-B10","B10","Bac","Ser","Can",4580,10,458,"Ser Bac",9,17.1875,"9"
"1449","26-Can5ConSer-B5","B5","Con","Ser","Can",4256,10,425.6,"Ser Con",11,34.1071428571428,"11"
"1450","26-Can5ConSer-B5","B5","Con","Ser","Can",4256,10,425.6,"Ser Con",14,13,"14"
"1451","26-Can5ConSer-B5","B5","Con","Ser","Can",4256,10,425.6,"Ser Con",16,6.85000000000002,"16"
"1452","26-Can5ConSer-B5","B5","Con","Ser","Can",4256,10,425.6,"Ser Con",18,81.9,"18"
"1453","26-Can5ConSer-B5","B5","Con","Ser","Can",4256,10,425.6,"Ser Con",2,-6.82962962962965,"2"
"1454","26-Can5ConSer-B5","B5","Con","Ser","Can",4256,10,425.6,"Ser Con",4,-6.69841269841268,"4"
"1455","26-Can5ConSer-B5","B5","Con","Ser","Can",4256,10,425.6,"Ser Con",7,32.9047619047619,"7"
"1456","26-Can5ConSer-B5","B5","Con","Ser","Can",4256,10,425.6,"Ser Con",9,38.4285714285714,"9"
"1457","26-Can7LevSer-B7","B7","Lev","Ser","Can",4803,10,480.3,"Ser Lev",11,28.8125,"11"
"1458","26-Can7LevSer-B7","B7","Lev","Ser","Can",4803,10,480.3,"Ser Lev",14,41.4583333333333,"14"
"1459","26-Can7LevSer-B7","B7","Lev","Ser","Can",4803,10,480.3,"Ser Lev",16,-19.25,"16"
"1460","26-Can7LevSer-B7","B7","Lev","Ser","Can",4803,10,480.3,"Ser Lev",18,27.5178571428572,"18"
"1461","26-Can7LevSer-B7","B7","Lev","Ser","Can",4803,10,480.3,"Ser Lev",2,9.78888888888889,"2"
"1462","26-Can7LevSer-B7","B7","Lev","Ser","Can",4803,10,480.3,"Ser Lev",4,34.1111111111111,"4"
"1463","26-Can7LevSer-B7","B7","Lev","Ser","Can",4803,10,480.3,"Ser Lev",7,-6.03703703703703,"7"
"1464","26-Can7LevSer-B7","B7","Lev","Ser","Can",4803,10,480.3,"Ser Lev",9,34.9861111111111,"9"
"1465","26-Gre1BacNon-B1","B1","Bac","Non","Gre",6545,10,654.5,"Non Bac",11,43.7,"11"
"1466","26-Gre1BacNon-B1","B1","Bac","Non","Gre",6545,10,654.5,"Non Bac",14,62.8,"14"
"1467","26-Gre1BacNon-B1","B1","Bac","Non","Gre",6545,10,654.5,"Non Bac",16,1.23888888888894,"16"
"1468","26-Gre1BacNon-B1","B1","Bac","Non","Gre",6545,10,654.5,"Non Bac",18,4.42361111111109,"18"
"1469","26-Gre1BacNon-B1","B1","Bac","Non","Gre",6545,10,654.5,"Non Bac",2,48.2,"2"
"1470","26-Gre1BacNon-B1","B1","Bac","Non","Gre",6545,10,654.5,"Non Bac",4,45.4,"4"
"1471","26-Gre1BacNon-B1","B1","Bac","Non","Gre",6545,10,654.5,"Non Bac",7,58.1666666666667,"7"
"1472","26-Gre1BacNon-B1","B1","Bac","Non","Gre",6545,10,654.5,"Non Bac",9,41.05,"9"
"1473","26-Gre2BacNon-B2","B2","Bac","Non","Gre",5945,10,594.5,"Non Bac",11,98.25,"11"
"1474","26-Gre2BacNon-B2","B2","Bac","Non","Gre",5945,10,594.5,"Non Bac",14,52.6333333333334,"14"
"1475","26-Gre2BacNon-B2","B2","Bac","Non","Gre",5945,10,594.5,"Non Bac",16,0.449999999999932,"16"
"1476","26-Gre2BacNon-B2","B2","Bac","Non","Gre",5945,10,594.5,"Non Bac",18,-3.64999999999998,"18"
"1477","26-Gre2BacNon-B2","B2","Bac","Non","Gre",5945,10,594.5,"Non Bac",2,67.4,"2"
"1478","26-Gre2BacNon-B2","B2","Bac","Non","Gre",5945,10,594.5,"Non Bac",4,61.45,"4"
"1479","26-Gre2BacNon-B2","B2","Bac","Non","Gre",5945,10,594.5,"Non Bac",7,7.36666666666667,"7"
"1480","26-Gre2BacNon-B2","B2","Bac","Non","Gre",5945,10,594.5,"Non Bac",9,39.3,"9"
"1481","26-Gre3BacSte-B3","B3","Bac","Ste","Gre",6039,10,603.9,"Ste Bac",11,54.55,"11"
"1482","26-Gre3BacSte-B3","B3","Bac","Ste","Gre",6039,10,603.9,"Ste Bac",14,71.6333333333334,"14"
"1483","26-Gre3BacSte-B3","B3","Bac","Ste","Gre",6039,10,603.9,"Ste Bac",16,3.25,"16"
"1484","26-Gre3BacSte-B3","B3","Bac","Ste","Gre",6039,10,603.9,"Ste Bac",18,55.3444444444444,"18"
"1485","26-Gre3BacSte-B3","B3","Bac","Ste","Gre",6039,10,603.9,"Ste Bac",2,34.5666666666667,"2"
"1486","26-Gre3BacSte-B3","B3","Bac","Ste","Gre",6039,10,603.9,"Ste Bac",4,48.1,"4"
"1487","26-Gre3BacSte-B3","B3","Bac","Ste","Gre",6039,10,603.9,"Ste Bac",7,20.9,"7"
"1488","26-Gre3BacSte-B3","B3","Bac","Ste","Gre",6039,10,603.9,"Ste Bac",9,43.6,"9"
"1489","26-Gre4ConNon-B4","B4","Con","Non","Gre",4433,9,492.555555555556,"Non Con",11,47.05,"11"
"1490","26-Gre4ConNon-B4","B4","Con","Non","Gre",4433,9,492.555555555556,"Non Con",14,71.5666666666667,"14"
"1491","26-Gre4ConNon-B4","B4","Con","Non","Gre",4433,9,492.555555555556,"Non Con",16,28.15,"16"
"1492","26-Gre4ConNon-B4","B4","Con","Non","Gre",4433,9,492.555555555556,"Non Con",18,2.89999999999998,"18"
"1493","26-Gre4ConNon-B4","B4","Con","Non","Gre",4433,9,492.555555555556,"Non Con",2,50.7814814814815,"2"
"1494","26-Gre4ConNon-B4","B4","Con","Non","Gre",4433,9,492.555555555556,"Non Con",4,42.5,"4"
"1495","26-Gre4ConNon-B4","B4","Con","Non","Gre",4433,9,492.555555555556,"Non Con",7,20.2666666666667,"7"
"1496","26-Gre4ConNon-B4","B4","Con","Non","Gre",4433,9,492.555555555556,"Non Con",9,63.7,"9"
"1497","26-Ita6LevNon-B6","B6","Lev","Non","Ita",5659,9,628.777777777778,"Non Lev",11,57.05,"11"
"1498","26-Ita6LevNon-B6","B6","Lev","Non","Ita",5659,9,628.777777777778,"Non Lev",14,76.9666666666667,"14"
"1499","26-Ita6LevNon-B6","B6","Lev","Non","Ita",5659,9,628.777777777778,"Non Lev",16,-2.70000000000005,"16"
"1500","26-Ita6LevNon-B6","B6","Lev","Non","Ita",5659,9,628.777777777778,"Non Lev",18,-17.6999999999999,"18"
"1501","26-Ita6LevNon-B6","B6","Lev","Non","Ita",5659,9,628.777777777778,"Non Lev",2,27.874074074074,"2"
"1502","26-Ita6LevNon-B6","B6","Lev","Non","Ita",5659,9,628.777777777778,"Non Lev",4,49.45,"4"
"1503","26-Ita6LevNon-B6","B6","Lev","Non","Ita",5659,9,628.777777777778,"Non Lev",7,13.3333333333333,"7"
"1504","26-Ita6LevNon-B6","B6","Lev","Non","Ita",5659,9,628.777777777778,"Non Lev",9,82.1,"9"
"1505","26-Ita8LevNon-B8","B8","Lev","Non","Ita",5588,10,558.8,"Non Lev",11,46.95,"11"
"1506","26-Ita8LevNon-B8","B8","Lev","Non","Ita",5588,10,558.8,"Non Lev",14,57.7,"14"
"1507","26-Ita8LevNon-B8","B8","Lev","Non","Ita",5588,10,558.8,"Non Lev",16,-5.35000000000002,"16"
"1508","26-Ita8LevNon-B8","B8","Lev","Non","Ita",5588,10,558.8,"Non Lev",18,3.98333333333335,"18"
"1509","26-Ita8LevNon-B8","B8","Lev","Non","Ita",5588,10,558.8,"Non Lev",2,40.4,"2"
"1510","26-Ita8LevNon-B8","B8","Lev","Non","Ita",5588,10,558.8,"Non Lev",4,43.95,"4"
"1511","26-Ita8LevNon-B8","B8","Lev","Non","Ita",5588,10,558.8,"Non Lev",7,19.9,"7"
"1512","26-Ita8LevNon-B8","B8","Lev","Non","Ita",5588,10,558.8,"Non Lev",9,87.4,"9"
"1513","26-Ita9ConNon-B9","B9","Con","Non","Ita",5687,10,568.7,"Non Con",11,36.85,"11"
"1514","26-Ita9ConNon-B9","B9","Con","Non","Ita",5687,10,568.7,"Non Con",14,50.6,"14"
"1515","26-Ita9ConNon-B9","B9","Con","Non","Ita",5687,10,568.7,"Non Con",16,10.9,"16"
"1516","26-Ita9ConNon-B9","B9","Con","Non","Ita",5687,10,568.7,"Non Con",18,-3.04999999999995,"18"
"1517","26-Ita9ConNon-B9","B9","Con","Non","Ita",5687,10,568.7,"Non Con",2,43.2666666666667,"2"
"1518","26-Ita9ConNon-B9","B9","Con","Non","Ita",5687,10,568.7,"Non Con",4,40.9,"4"
"1519","26-Ita9ConNon-B9","B9","Con","Non","Ita",5687,10,568.7,"Non Con",7,37.8,"7"
"1520","26-Ita9ConNon-B9","B9","Con","Non","Ita",5687,10,568.7,"Non Con",9,87.55,"9"
"1521","27-Can2BacNon-B2","B2","Bac","Non","Can",4402,10,440.2,"Non Bac",11,88.35,"11"
"1522","27-Can2BacNon-B2","B2","Bac","Non","Can",4402,10,440.2,"Non Bac",14,50,"14"
"1523","27-Can2BacNon-B2","B2","Bac","Non","Can",4402,10,440.2,"Non Bac",16,-5.54999999999995,"16"
"1524","27-Can2BacNon-B2","B2","Bac","Non","Can",4402,10,440.2,"Non Bac",18,4.79999999999995,"18"
"1525","27-Can2BacNon-B2","B2","Bac","Non","Can",4402,10,440.2,"Non Bac",2,48.1333333333333,"2"
"1526","27-Can2BacNon-B2","B2","Bac","Non","Can",4402,10,440.2,"Non Bac",4,51.1,"4"
"1527","27-Can2BacNon-B2","B2","Bac","Non","Can",4402,10,440.2,"Non Bac",7,7,"7"
"1528","27-Can2BacNon-B2","B2","Bac","Non","Can",4402,10,440.2,"Non Bac",9,43,"9"
"1529","27-Can3BacSte-B3","B3","Bac","Ste","Can",4639,10,463.9,"Ste Bac",11,67.55,"11"
"1530","27-Can3BacSte-B3","B3","Bac","Ste","Can",4639,10,463.9,"Ste Bac",14,72.8666666666667,"14"
"1531","27-Can3BacSte-B3","B3","Bac","Ste","Can",4639,10,463.9,"Ste Bac",16,6.10000000000002,"16"
"1532","27-Can3BacSte-B3","B3","Bac","Ste","Can",4639,10,463.9,"Ste Bac",18,-12.25,"18"
"1533","27-Can3BacSte-B3","B3","Bac","Ste","Can",4639,10,463.9,"Ste Bac",2,28.6,"2"
"1534","27-Can3BacSte-B3","B3","Bac","Ste","Can",4639,10,463.9,"Ste Bac",4,36.05,"4"
"1535","27-Can3BacSte-B3","B3","Bac","Ste","Can",4639,10,463.9,"Ste Bac",7,19.5333333333333,"7"
"1536","27-Can3BacSte-B3","B3","Bac","Ste","Can",4639,10,463.9,"Ste Bac",9,28.2,"9"
"1537","27-Can4ConNon-B4","B4","Con","Non","Can",4489,10,448.9,"Non Con",11,50.95,"11"
"1538","27-Can4ConNon-B4","B4","Con","Non","Can",4489,10,448.9,"Non Con",14,97.1333333333334,"14"
"1539","27-Can4ConNon-B4","B4","Con","Non","Can",4489,10,448.9,"Non Con",16,-13.5500000000001,"16"
"1540","27-Can4ConNon-B4","B4","Con","Non","Can",4489,10,448.9,"Non Con",18,-8.5,"18"
"1541","27-Can4ConNon-B4","B4","Con","Non","Can",4489,10,448.9,"Non Con",2,28.5333333333333,"2"
"1542","27-Can4ConNon-B4","B4","Con","Non","Can",4489,10,448.9,"Non Con",4,68.05,"4"
"1543","27-Can4ConNon-B4","B4","Con","Non","Can",4489,10,448.9,"Non Con",7,13.7666666666667,"7"
"1544","27-Can4ConNon-B4","B4","Con","Non","Can",4489,10,448.9,"Non Con",9,6,"9"
"1545","27-Can6LevNon-B6","B6","Lev","Non","Can",5154,10,515.4,"Non Lev",11,57.3,"11"
"1546","27-Can6LevNon-B6","B6","Lev","Non","Can",5154,10,515.4,"Non Lev",14,76,"14"
"1547","27-Can6LevNon-B6","B6","Lev","Non","Can",5154,10,515.4,"Non Lev",16,11.9499999999999,"16"
"1548","27-Can6LevNon-B6","B6","Lev","Non","Can",5154,10,515.4,"Non Lev",18,2.39999999999998,"18"
"1549","27-Can6LevNon-B6","B6","Lev","Non","Can",5154,10,515.4,"Non Lev",2,37.2,"2"
"1550","27-Can6LevNon-B6","B6","Lev","Non","Can",5154,10,515.4,"Non Lev",4,62.55,"4"
"1551","27-Can6LevNon-B6","B6","Lev","Non","Can",5154,10,515.4,"Non Lev",7,11.9,"7"
"1552","27-Can6LevNon-B6","B6","Lev","Non","Can",5154,10,515.4,"Non Lev",9,58.5,"9"
"1553","27-Can8LevNon-B8","B8","Lev","Non","Can",3988,10,398.8,"Non Lev",11,55.05,"11"
"1554","27-Can8LevNon-B8","B8","Lev","Non","Can",3988,10,398.8,"Non Lev",14,98.9333333333334,"14"
"1555","27-Can8LevNon-B8","B8","Lev","Non","Can",3988,10,398.8,"Non Lev",16,-21.65,"16"
"1556","27-Can8LevNon-B8","B8","Lev","Non","Can",3988,10,398.8,"Non Lev",18,-9.65000000000009,"18"
"1557","27-Can8LevNon-B8","B8","Lev","Non","Can",3988,10,398.8,"Non Lev",2,57.1,"2"
"1558","27-Can8LevNon-B8","B8","Lev","Non","Can",3988,10,398.8,"Non Lev",4,50.65,"4"
"1559","27-Can8LevNon-B8","B8","Lev","Non","Can",3988,10,398.8,"Non Lev",7,12.4333333333334,"7"
"1560","27-Can8LevNon-B8","B8","Lev","Non","Can",3988,10,398.8,"Non Lev",9,41.3,"9"
"1561","27-Can9ConNon-B9","B9","Con","Non","Can",4004,10,400.4,"Non Con",11,42.1,"11"
"1562","27-Can9ConNon-B9","B9","Con","Non","Can",4004,10,400.4,"Non Con",14,65.4333333333333,"14"
"1563","27-Can9ConNon-B9","B9","Con","Non","Can",4004,10,400.4,"Non Con",16,0.0499999999999545,"16"
"1564","27-Can9ConNon-B9","B9","Con","Non","Can",4004,10,400.4,"Non Con",18,-11.5999999999999,"18"
"1565","27-Can9ConNon-B9","B9","Con","Non","Can",4004,10,400.4,"Non Con",2,25.0666666666667,"2"
"1566","27-Can9ConNon-B9","B9","Con","Non","Can",4004,10,400.4,"Non Con",4,71,"4"
"1567","27-Can9ConNon-B9","B9","Con","Non","Can",4004,10,400.4,"Non Con",7,9.79999999999999,"7"
"1568","27-Can9ConNon-B9","B9","Con","Non","Can",4004,10,400.4,"Non Con",9,67.25,"9"
"1569","27-Gre10BacSer-B10","B10","Bac","Ser","Gre",5357,10,535.7,"Ser Bac",11,30.95,"11"
"1570","27-Gre10BacSer-B10","B10","Bac","Ser","Gre",5357,10,535.7,"Ser Bac",14,9.19999999999997,"14"
"1571","27-Gre10BacSer-B10","B10","Bac","Ser","Gre",5357,10,535.7,"Ser Bac",16,47.5500000000001,"16"
"1572","27-Gre10BacSer-B10","B10","Bac","Ser","Gre",5357,10,535.7,"Ser Bac",18,19.8,"18"
"1573","27-Gre10BacSer-B10","B10","Bac","Ser","Gre",5357,10,535.7,"Ser Bac",2,24.9333333333333,"2"
"1574","27-Gre10BacSer-B10","B10","Bac","Ser","Gre",5357,10,535.7,"Ser Bac",4,29.95,"4"
"1575","27-Gre10BacSer-B10","B10","Bac","Ser","Gre",5357,10,535.7,"Ser Bac",7,8.60000000000002,"7"
"1576","27-Gre10BacSer-B10","B10","Bac","Ser","Gre",5357,10,535.7,"Ser Bac",9,119.8,"9"
"1577","27-Gre5ConSer-B5","B5","Con","Ser","Gre",5719,10,571.9,"Ser Con",11,72.5777777777778,"11"
