"","Identity","Bloc","Trt","Wound","Strain","Initial_Mass","Initial_Number","Initial_Mean","group","Time","Growth_Acc","Times"
"1857","6-Can7LevNon-B7","B7","Lev","Non","Can",4656,10,465.6,"Non Lev",11,512.3,"11"
"1858","6-Can7LevNon-B7","B7","Lev","Non","Can",4656,10,465.6,"Non Lev",14,716.3,"14"
"1859","6-Can7LevNon-B7","B7","Lev","Non","Can",4656,10,465.6,"Non Lev",16,720.6,"16"
"1860","6-Can7LevNon-B7","B7","Lev","Non","Can",4656,10,465.6,"Non Lev",18,716.4,"18"
"1861","6-Can7LevNon-B7","B7","Lev","Non","Can",4656,10,465.6,"Non Lev",2,161.8,"2"
"1862","6-Can7LevNon-B7","B7","Lev","Non","Can",4656,10,465.6,"Non Lev",4,198.2,"4"
"1863","6-Can7LevNon-B7","B7","Lev","Non","Can",4656,10,465.6,"Non Lev",7,270.5,"7"
"1864","6-Can7LevNon-B7","B7","Lev","Non","Can",4656,10,465.6,"Non Lev",9,414.3,"9"
"1865","6-Gre1ConSer-B1","B1","Con","Ser","Gre",5352,10,535.2,"Ser Con",11,461.3,"11"
"1866","6-Gre1ConSer-B1","B1","Con","Ser","Gre",5352,10,535.2,"Ser Con",14,794.633333333333,"14"
"1867","6-Gre1ConSer-B1","B1","Con","Ser","Gre",5352,10,535.2,"Ser Con",16,791.8,"16"
"1868","6-Gre1ConSer-B1","B1","Con","Ser","Gre",5352,10,535.2,"Ser Con",18,788.466666666667,"18"
"1869","6-Gre1ConSer-B1","B1","Con","Ser","Gre",5352,10,535.2,"Ser Con",2,132.244444444444,"2"
"1870","6-Gre1ConSer-B1","B1","Con","Ser","Gre",5352,10,535.2,"Ser Con",4,111.3,"4"
"1871","6-Gre1ConSer-B1","B1","Con","Ser","Gre",5352,10,535.2,"Ser Con",7,274.05,"7"
"1872","6-Gre1ConSer-B1","B1","Con","Ser","Gre",5352,10,535.2,"Ser Con",9,313.228571428571,"9"
"1873","6-Gre2LevNon-B2","B2","Lev","Non","Gre",6983,10,698.3,"Non Lev",11,644.9,"11"
"1874","6-Gre2LevNon-B2","B2","Lev","Non","Gre",6983,10,698.3,"Non Lev",14,671.4,"14"
"1875","6-Gre2LevNon-B2","B2","Lev","Non","Gre",6983,10,698.3,"Non Lev",16,746.45,"16"
"1876","6-Gre2LevNon-B2","B2","Lev","Non","Gre",6983,10,698.3,"Non Lev",18,815.128571428571,"18"
"1877","6-Gre2LevNon-B2","B2","Lev","Non","Gre",6983,10,698.3,"Non Lev",2,43.3000000000001,"2"
"1878","6-Gre2LevNon-B2","B2","Lev","Non","Gre",6983,10,698.3,"Non Lev",4,176.9,"4"
"1879","6-Gre2LevNon-B2","B2","Lev","Non","Gre",6983,10,698.3,"Non Lev",7,330.1,"7"
"1880","6-Gre2LevNon-B2","B2","Lev","Non","Gre",6983,10,698.3,"Non Lev",9,442.7,"9"
"1881","6-Gre3LevNon-B3","B3","Lev","Non","Gre",6624,10,662.4,"Non Lev",11,557.6,"11"
"1882","6-Gre3LevNon-B3","B3","Lev","Non","Gre",6624,10,662.4,"Non Lev",14,784.725,"14"
"1883","6-Gre3LevNon-B3","B3","Lev","Non","Gre",6624,10,662.4,"Non Lev",16,857.457142857143,"16"
"1884","6-Gre3LevNon-B3","B3","Lev","Non","Gre",6624,10,662.4,"Non Lev",18,827.457142857143,"18"
"1885","6-Gre3LevNon-B3","B3","Lev","Non","Gre",6624,10,662.4,"Non Lev",2,120.1,"2"
"1886","6-Gre3LevNon-B3","B3","Lev","Non","Gre",6624,10,662.4,"Non Lev",4,217.2,"4"
"1887","6-Gre3LevNon-B3","B3","Lev","Non","Gre",6624,10,662.4,"Non Lev",7,284.8,"7"
"1888","6-Gre3LevNon-B3","B3","Lev","Non","Gre",6624,10,662.4,"Non Lev",9,363.6,"9"
"1889","6-Gre8ConSer-B8","B8","Con","Ser","Gre",5032,10,503.2,"Ser Con",11,474,"11"
"1890","6-Gre8ConSer-B8","B8","Con","Ser","Gre",5032,10,503.2,"Ser Con",14,612.4,"14"
"1891","6-Gre8ConSer-B8","B8","Con","Ser","Gre",5032,10,503.2,"Ser Con",16,587.3,"16"
"1892","6-Gre8ConSer-B8","B8","Con","Ser","Gre",5032,10,503.2,"Ser Con",18,616.7,"18"
"1893","6-Gre8ConSer-B8","B8","Con","Ser","Gre",5032,10,503.2,"Ser Con",2,120.5,"2"
"1894","6-Gre8ConSer-B8","B8","Con","Ser","Gre",5032,10,503.2,"Ser Con",4,209.7,"4"
"1895","6-Gre8ConSer-B8","B8","Con","Ser","Gre",5032,10,503.2,"Ser Con",7,209.3,"7"
"1896","6-Gre8ConSer-B8","B8","Con","Ser","Gre",5032,10,503.2,"Ser Con",9,391.8,"9"
"1897","6-Ita10LevSer-B10","B10","Lev","Ser","Ita",5268,10,526.8,"Ser Lev",11,470.2,"11"
"1898","6-Ita10LevSer-B10","B10","Lev","Ser","Ita",5268,10,526.8,"Ser Lev",14,571.2,"14"
"1899","6-Ita10LevSer-B10","B10","Lev","Ser","Ita",5268,10,526.8,"Ser Lev",16,545.866666666667,"16"
"1900","6-Ita10LevSer-B10","B10","Lev","Ser","Ita",5268,10,526.8,"Ser Lev",18,532.755555555556,"18"
"1901","6-Ita10LevSer-B10","B10","Lev","Ser","Ita",5268,10,526.8,"Ser Lev",2,156.7,"2"
"1902","6-Ita10LevSer-B10","B10","Lev","Ser","Ita",5268,10,526.8,"Ser Lev",4,279.088888888889,"4"
"1903","6-Ita10LevSer-B10","B10","Lev","Ser","Ita",5268,10,526.8,"Ser Lev",7,277.533333333333,"7"
"1904","6-Ita10LevSer-B10","B10","Lev","Ser","Ita",5268,10,526.8,"Ser Lev",9,313.088888888889,"9"
"1905","6-Ita4BacNon-B4","B4","Bac","Non","Ita",5822,10,582.2,"Non Bac",11,528.577777777778,"11"
"1906","6-Ita4BacNon-B4","B4","Bac","Non","Ita",5822,10,582.2,"Non Bac",14,738.355555555556,"14"
"1907","6-Ita4BacNon-B4","B4","Bac","Non","Ita",5822,10,582.2,"Non Bac",16,775.466666666667,"16"
"1908","6-Ita4BacNon-B4","B4","Bac","Non","Ita",5822,10,582.2,"Non Bac",18,745.244444444444,"18"
"1909","6-Ita4BacNon-B4","B4","Bac","Non","Ita",5822,10,582.2,"Non Bac",2,95.1999999999999,"2"
"1910","6-Ita4BacNon-B4","B4","Bac","Non","Ita",5822,10,582.2,"Non Bac",4,229.6,"4"
"1911","6-Ita4BacNon-B4","B4","Bac","Non","Ita",5822,10,582.2,"Non Bac",7,353.6,"7"
"1912","6-Ita4BacNon-B4","B4","Bac","Non","Ita",5822,10,582.2,"Non Bac",9,392,"9"
"1913","6-Ita9LevSer-B9","B9","Lev","Ser","Ita",6812,10,681.2,"Ser Lev",11,408.3,"11"
"1914","6-Ita9LevSer-B9","B9","Lev","Ser","Ita",6812,10,681.2,"Ser Lev",14,569.1,"14"
"1915","6-Ita9LevSer-B9","B9","Lev","Ser","Ita",6812,10,681.2,"Ser Lev",16,512.8,"16"
"1916","6-Ita9LevSer-B9","B9","Lev","Ser","Ita",6812,10,681.2,"Ser Lev",18,536.8,"18"
"1917","6-Ita9LevSer-B9","B9","Lev","Ser","Ita",6812,10,681.2,"Ser Lev",2,79,"2"
"1918","6-Ita9LevSer-B9","B9","Lev","Ser","Ita",6812,10,681.2,"Ser Lev",4,168.5,"4"
"1919","6-Ita9LevSer-B9","B9","Lev","Ser","Ita",6812,10,681.2,"Ser Lev",7,159,"7"
"1920","6-Ita9LevSer-B9","B9","Lev","Ser","Ita",6812,10,681.2,"Ser Lev",9,334.1,"9"
"1921","7-Can10ConSte-B10","B10","Con","Ste","Can",3950,10,395,"Ste Con",11,400.6,"11"
"1922","7-Can10ConSte-B10","B10","Con","Ste","Can",3950,10,395,"Ste Con",14,518.2,"14"
"1923","7-Can10ConSte-B10","B10","Con","Ste","Can",3950,10,395,"Ste Con",16,538.7,"16"
"1924","7-Can10ConSte-B10","B10","Con","Ste","Can",3950,10,395,"Ste Con",18,596.111111111111,"18"
"1925","7-Can10ConSte-B10","B10","Con","Ste","Can",3950,10,395,"Ste Con",2,37.9,"2"
"1926","7-Can10ConSte-B10","B10","Con","Ste","Can",3950,10,395,"Ste Con",4,119.2,"4"
"1927","7-Can10ConSte-B10","B10","Con","Ste","Can",3950,10,395,"Ste Con",7,172.2,"7"
"1928","7-Can10ConSte-B10","B10","Con","Ste","Can",3950,10,395,"Ste Con",9,283.3,"9"
"1929","7-Can2BacSte-B2","B2","Bac","Ste","Can",4380,10,438,"Ste Bac",11,495.555555555556,"11"
"1930","7-Can2BacSte-B2","B2","Bac","Ste","Can",4380,10,438,"Ste Bac",14,597.666666666667,"14"
"1931","7-Can2BacSte-B2","B2","Bac","Ste","Can",4380,10,438,"Ste Bac",16,650,"16"
"1932","7-Can2BacSte-B2","B2","Bac","Ste","Can",4380,10,438,"Ste Bac",18,697.888888888889,"18"
"1933","7-Can2BacSte-B2","B2","Bac","Ste","Can",4380,10,438,"Ste Bac",2,60.3,"2"
"1934","7-Can2BacSte-B2","B2","Bac","Ste","Can",4380,10,438,"Ste Bac",4,160.333333333333,"4"
"1935","7-Can2BacSte-B2","B2","Bac","Ste","Can",4380,10,438,"Ste Bac",7,198.888888888889,"7"
"1936","7-Can2BacSte-B2","B2","Bac","Ste","Can",4380,10,438,"Ste Bac",9,322,"9"
"1937","7-Can6ConSte-B6","B6","Con","Ste","Can",4678,10,467.8,"Ste Con",11,315.866666666667,"11"
"1938","7-Can6ConSte-B6","B6","Con","Ste","Can",4678,10,467.8,"Ste Con",14,551.2,"14"
"1939","7-Can6ConSte-B6","B6","Con","Ste","Can",4678,10,467.8,"Ste Con",16,499.755555555556,"16"
"1940","7-Can6ConSte-B6","B6","Con","Ste","Can",4678,10,467.8,"Ste Con",18,490.2,"18"
"1941","7-Can6ConSte-B6","B6","Con","Ste","Can",4678,10,467.8,"Ste Con",2,75.7,"2"
"1942","7-Can6ConSte-B6","B6","Con","Ste","Can",4678,10,467.8,"Ste Con",4,150.4,"4"
"1943","7-Can6ConSte-B6","B6","Con","Ste","Can",4678,10,467.8,"Ste Con",7,201.644444444444,"7"
"1944","7-Can6ConSte-B6","B6","Con","Ste","Can",4678,10,467.8,"Ste Con",9,236.088888888889,"9"
"1945","7-Can8ConNon-B8","B8","Con","Non","Can",4718,10,471.8,"Non Con",11,474.7,"11"
"1946","7-Can8ConNon-B8","B8","Con","Non","Can",4718,10,471.8,"Non Con",14,763,"14"
"1947","7-Can8ConNon-B8","B8","Con","Non","Can",4718,10,471.8,"Non Con",16,815.9,"16"
"1948","7-Can8ConNon-B8","B8","Con","Non","Can",4718,10,471.8,"Non Con",18,781.4,"18"
"1949","7-Can8ConNon-B8","B8","Con","Non","Can",4718,10,471.8,"Non Con",2,132.4,"2"
"1950","7-Can8ConNon-B8","B8","Con","Non","Can",4718,10,471.8,"Non Con",4,255.6,"4"
"1951","7-Can8ConNon-B8","B8","Con","Non","Can",4718,10,471.8,"Non Con",7,316.6,"7"
"1952","7-Can8ConNon-B8","B8","Con","Non","Can",4718,10,471.8,"Non Con",9,364.5,"9"
"1953","7-Gre1LevNon-B1","B1","Lev","Non","Gre",6451,11,586.454545454545,"Non Lev",11,632.745454545455,"11"
"1954","7-Gre1LevNon-B1","B1","Lev","Non","Gre",6451,11,586.454545454545,"Non Lev",14,887.145454545454,"14"
"1955","7-Gre1LevNon-B1","B1","Lev","Non","Gre",6451,11,586.454545454545,"Non Lev",16,884.245454545455,"16"
"1956","7-Gre1LevNon-B1","B1","Lev","Non","Gre",6451,11,586.454545454545,"Non Lev",18,861.989898989899,"18"
"1957","7-Gre1LevNon-B1","B1","Lev","Non","Gre",6451,11,586.454545454545,"Non Lev",2,169.345454545454,"2"
"1958","7-Gre1LevNon-B1","B1","Lev","Non","Gre",6451,11,586.454545454545,"Non Lev",4,263.445454545454,"4"
"1959","7-Gre1LevNon-B1","B1","Lev","Non","Gre",6451,11,586.454545454545,"Non Lev",7,375.245454545455,"7"
"1960","7-Gre1LevNon-B1","B1","Lev","Non","Gre",6451,11,586.454545454545,"Non Lev",9,479.045454545455,"9"
"1961","7-Ita3ConSer-B3","B3","Con","Ser","Ita",5788,10,578.8,"Ser Con",11,252.3,"11"
"1962","7-Ita3ConSer-B3","B3","Con","Ser","Ita",5788,10,578.8,"Ser Con",14,379.1,"14"
"1963","7-Ita3ConSer-B3","B3","Con","Ser","Ita",5788,10,578.8,"Ser Con",16,473.1,"16"
"1964","7-Ita3ConSer-B3","B3","Con","Ser","Ita",5788,10,578.8,"Ser Con",18,465.1,"18"
"1965","7-Ita3ConSer-B3","B3","Con","Ser","Ita",5788,10,578.8,"Ser Con",2,17,"2"
"1966","7-Ita3ConSer-B3","B3","Con","Ser","Ita",5788,10,578.8,"Ser Con",4,89.7,"4"
"1967","7-Ita3ConSer-B3","B3","Con","Ser","Ita",5788,10,578.8,"Ser Con",7,147.5,"7"
"1968","7-Ita3ConSer-B3","B3","Con","Ser","Ita",5788,10,578.8,"Ser Con",9,206.9,"9"
"1969","7-Ita4BacSte-B4","B4","Bac","Ste","Ita",4612,10,461.2,"Ste Bac",11,309.577777777778,"11"
"1970","7-Ita4BacSte-B4","B4","Bac","Ste","Ita",4612,10,461.2,"Ste Bac",14,546.8,"14"
"1971","7-Ita4BacSte-B4","B4","Bac","Ste","Ita",4612,10,461.2,"Ste Bac",16,601.022222222222,"16"
"1972","7-Ita4BacSte-B4","B4","Bac","Ste","Ita",4612,10,461.2,"Ste Bac",18,589.022222222222,"18"
"1973","7-Ita4BacSte-B4","B4","Bac","Ste","Ita",4612,10,461.2,"Ste Bac",2,-21.2,"2"
"1974","7-Ita4BacSte-B4","B4","Bac","Ste","Ita",4612,10,461.2,"Ste Bac",4,81.6,"4"
"1975","7-Ita4BacSte-B4","B4","Bac","Ste","Ita",4612,10,461.2,"Ste Bac",7,181.6,"7"
"1976","7-Ita4BacSte-B4","B4","Bac","Ste","Ita",4612,10,461.2,"Ste Bac",9,233.911111111111,"9"
"1977","7-Ita5ConNon-B5","B5","Con","Non","Ita",6299,12,524.916666666667,"Non Con",11,556.283333333333,"11"
"1978","7-Ita5ConNon-B5","B5","Con","Non","Ita",6299,12,524.916666666667,"Non Con",14,771.683333333333,"14"
"1979","7-Ita5ConNon-B5","B5","Con","Non","Ita",6299,12,524.916666666667,"Non Con",16,769.683333333333,"16"
"1980","7-Ita5ConNon-B5","B5","Con","Non","Ita",6299,12,524.916666666667,"Non Con",18,779.283333333333,"18"
"1981","7-Ita5ConNon-B5","B5","Con","Non","Ita",6299,12,524.916666666667,"Non Con",2,83.3833333333333,"2"
"1982","7-Ita5ConNon-B5","B5","Con","Non","Ita",6299,12,524.916666666667,"Non Con",4,209.683333333333,"4"
"1983","7-Ita5ConNon-B5","B5","Con","Non","Ita",6299,12,524.916666666667,"Non Con",7,285.683333333333,"7"
"1984","7-Ita5ConNon-B5","B5","Con","Non","Ita",6299,12,524.916666666667,"Non Con",9,390.483333333333,"9"
"1985","7-Ita7BacSer-B7","B7","Bac","Ser","Ita",6163,10,616.3,"Ser Bac",11,203.8,"11"
"1986","7-Ita7BacSer-B7","B7","Bac","Ser","Ita",6163,10,616.3,"Ser Bac",14,264.7,"14"
"1987","7-Ita7BacSer-B7","B7","Bac","Ser","Ita",6163,10,616.3,"Ser Bac",16,298.255555555556,"16"
"1988","7-Ita7BacSer-B7","B7","Bac","Ser","Ita",6163,10,616.3,"Ser Bac",18,318.811111111111,"18"
"1989","7-Ita7BacSer-B7","B7","Bac","Ser","Ita",6163,10,616.3,"Ser Bac",2,32.1,"2"
"1990","7-Ita7BacSer-B7","B7","Bac","Ser","Ita",6163,10,616.3,"Ser Bac",4,30.7,"4"
"1991","7-Ita7BacSer-B7","B7","Bac","Ser","Ita",6163,10,616.3,"Ser Bac",7,82.2,"7"
"1992","7-Ita7BacSer-B7","B7","Bac","Ser","Ita",6163,10,616.3,"Ser Bac",9,169.7,"9"
"1993","7-Ita9BacSte-B9","B9","Bac","Ste","Ita",4505,10,450.5,"Ste Bac",11,416.25,"11"
"1994","7-Ita9BacSte-B9","B9","Bac","Ste","Ita",4505,10,450.5,"Ste Bac",14,702.875,"14"
"1995","7-Ita9BacSte-B9","B9","Bac","Ste","Ita",4505,10,450.5,"Ste Bac",16,755.25,"16"
"1996","7-Ita9BacSte-B9","B9","Bac","Ste","Ita",4505,10,450.5,"Ste Bac",18,752.125,"18"
"1997","7-Ita9BacSte-B9","B9","Bac","Ste","Ita",4505,10,450.5,"Ste Bac",2,43.6,"2"
"1998","7-Ita9BacSte-B9","B9","Bac","Ste","Ita",4505,10,450.5,"Ste Bac",4,138.277777777778,"4"
"1999","7-Ita9BacSte-B9","B9","Bac","Ste","Ita",4505,10,450.5,"Ste Bac",7,225.125,"7"
"2000","7-Ita9BacSte-B9","B9","Bac","Ste","Ita",4505,10,450.5,"Ste Bac",9,415.357142857143,"9"
"2001","8-Can3ConSer-B3","B3","Con","Ser","Can",4874,10,487.4,"Ser Con",11,419.822222222222,"11"
"2002","8-Can3ConSer-B3","B3","Con","Ser","Can",4874,10,487.4,"Ser Con",14,439.155555555556,"14"
"2003","8-Can3ConSer-B3","B3","Con","Ser","Can",4874,10,487.4,"Ser Con",16,481.377777777778,"16"
"2004","8-Can3ConSer-B3","B3","Con","Ser","Can",4874,10,487.4,"Ser Con",18,604.225,"18"
"2005","8-Can3ConSer-B3","B3","Con","Ser","Can",4874,10,487.4,"Ser Con",2,70.2,"2"
"2006","8-Can3ConSer-B3","B3","Con","Ser","Can",4874,10,487.4,"Ser Con",4,114.6,"4"
"2007","8-Can3ConSer-B3","B3","Con","Ser","Can",4874,10,487.4,"Ser Con",7,113.5,"7"
"2008","8-Can3ConSer-B3","B3","Con","Ser","Can",4874,10,487.4,"Ser Con",9,270.2,"9"
"2009","8-Can4BacSte-B4","B4","Bac","Ste","Can",4958,10,495.8,"Ste Bac",11,472.977777777778,"11"
"2010","8-Can4BacSte-B4","B4","Bac","Ste","Can",4958,10,495.8,"Ste Bac",14,573.977777777778,"14"
"2011","8-Can4BacSte-B4","B4","Bac","Ste","Can",4958,10,495.8,"Ste Bac",16,601.088888888889,"16"
"2012","8-Can4BacSte-B4","B4","Bac","Ste","Can",4958,10,495.8,"Ste Bac",18,639.422222222222,"18"
"2013","8-Can4BacSte-B4","B4","Bac","Ste","Can",4958,10,495.8,"Ste Bac",2,120.2,"2"
"2014","8-Can4BacSte-B4","B4","Bac","Ste","Can",4958,10,495.8,"Ste Bac",4,236,"4"
"2015","8-Can4BacSte-B4","B4","Bac","Ste","Can",4958,10,495.8,"Ste Bac",7,261.088888888889,"7"
"2016","8-Can4BacSte-B4","B4","Bac","Ste","Can",4958,10,495.8,"Ste Bac",9,404.866666666667,"9"
"2017","8-Can5ConNon-B5","B5","Con","Non","Can",4608,10,460.8,"Non Con",11,512.3,"11"
"2018","8-Can5ConNon-B5","B5","Con","Non","Can",4608,10,460.8,"Non Con",14,767.7,"14"
"2019","8-Can5ConNon-B5","B5","Con","Non","Can",4608,10,460.8,"Non Con",16,847.9,"16"
"2020","8-Can5ConNon-B5","B5","Con","Non","Can",4608,10,460.8,"Non Con",18,844.1,"18"
"2021","8-Can5ConNon-B5","B5","Con","Non","Can",4608,10,460.8,"Non Con",2,36.3,"2"
"2022","8-Can5ConNon-B5","B5","Con","Non","Can",4608,10,460.8,"Non Con",4,230.4,"4"
"2023","8-Can5ConNon-B5","B5","Con","Non","Can",4608,10,460.8,"Non Con",7,332.7,"7"
"2024","8-Can5ConNon-B5","B5","Con","Non","Can",4608,10,460.8,"Non Con",9,350.6,"9"
"2025","8-Can7BacSer-B7","B7","Bac","Ser","Can",4706,10,470.6,"Ser Bac",11,320.733333333333,"11"
"2026","8-Can7BacSer-B7","B7","Bac","Ser","Can",4706,10,470.6,"Ser Bac",14,540.525,"14"
"2027","8-Can7BacSer-B7","B7","Bac","Ser","Can",4706,10,470.6,"Ser Bac",16,637.775,"16"
"2028","8-Can7BacSer-B7","B7","Bac","Ser","Can",4706,10,470.6,"Ser Bac",18,676.9,"18"
"2029","8-Can7BacSer-B7","B7","Bac","Ser","Can",4706,10,470.6,"Ser Bac",2,43.1999999999999,"2"
"2030","8-Can7BacSer-B7","B7","Bac","Ser","Can",4706,10,470.6,"Ser Bac",4,68.4,"4"
"2031","8-Can7BacSer-B7","B7","Bac","Ser","Can",4706,10,470.6,"Ser Bac",7,119,"7"
"2032","8-Can7BacSer-B7","B7","Bac","Ser","Can",4706,10,470.6,"Ser Bac",9,246.5,"9"
"2033","8-Gre2BacSte-B2","B2","Bac","Ste","Gre",6455,10,645.5,"Ste Bac",11,327.5,"11"
"2034","8-Gre2BacSte-B2","B2","Bac","Ste","Gre",6455,10,645.5,"Ste Bac",14,419.055555555556,"14"
"2035","8-Gre2BacSte-B2","B2","Bac","Ste","Gre",6455,10,645.5,"Ste Bac",16,441.722222222222,"16"
"2036","8-Gre2BacSte-B2","B2","Bac","Ste","Gre",6455,10,645.5,"Ste Bac",18,412.388888888889,"18"
"2037","8-Gre2BacSte-B2","B2","Bac","Ste","Gre",6455,10,645.5,"Ste Bac",2,75,"2"
"2038","8-Gre2BacSte-B2","B2","Bac","Ste","Gre",6455,10,645.5,"Ste Bac",4,128.7,"4"
"2039","8-Gre2BacSte-B2","B2","Bac","Ste","Gre",6455,10,645.5,"Ste Bac",7,189.9,"7"
"2040","8-Gre2BacSte-B2","B2","Bac","Ste","Gre",6455,10,645.5,"Ste Bac",9,299.9,"9"
"2041","8-Gre9BacSte-B9","B9","Bac","Ste","Gre",5191,10,519.1,"Ste Bac",11,548.4,"11"
"2042","8-Gre9BacSte-B9","B9","Bac","Ste","Gre",5191,10,519.1,"Ste Bac",14,745.7,"14"
"2043","8-Gre9BacSte-B9","B9","Bac","Ste","Gre",5191,10,519.1,"Ste Bac",16,814.9,"16"
"2044","8-Gre9BacSte-B9","B9","Bac","Ste","Gre",5191,10,519.1,"Ste Bac",18,793.233333333333,"18"
"2045","8-Gre9BacSte-B9","B9","Bac","Ste","Gre",5191,10,519.1,"Ste Bac",2,120.3,"2"
"2046","8-Gre9BacSte-B9","B9","Bac","Ste","Gre",5191,10,519.1,"Ste Bac",4,233.2,"4"
"2047","8-Gre9BacSte-B9","B9","Bac","Ste","Gre",5191,10,519.1,"Ste Bac",7,277.6,"7"
"2048","8-Gre9BacSte-B9","B9","Bac","Ste","Gre",5191,10,519.1,"Ste Bac",9,487.7,"9"
"2049","8-Ita10ConSte-B10","B10","Con","Ste","Ita",5432,10,543.2,"Ste Con",11,567.9,"11"
"2050","8-Ita10ConSte-B10","B10","Con","Ste","Ita",5432,10,543.2,"Ste Con",14,708.9,"14"
"2051","8-Ita10ConSte-B10","B10","Con","Ste","Ita",5432,10,543.2,"Ste Con",16,730.2,"16"
"2052","8-Ita10ConSte-B10","B10","Con","Ste","Ita",5432,10,543.2,"Ste Con",18,726.4,"18"
"2053","8-Ita10ConSte-B10","B10","Con","Ste","Ita",5432,10,543.2,"Ste Con",2,101.5,"2"
"2054","8-Ita10ConSte-B10","B10","Con","Ste","Ita",5432,10,543.2,"Ste Con",4,211.4,"4"
"2055","8-Ita10ConSte-B10","B10","Con","Ste","Ita",5432,10,543.2,"Ste Con",7,287.3,"7"
"2056","8-Ita10ConSte-B10","B10","Con","Ste","Ita",5432,10,543.2,"Ste Con",9,386.7,"9"
"2057","8-Ita1LevNon-B1","B1","Lev","Non","Ita",6037,10,603.7,"Non Lev",11,567.6,"11"
"2058","8-Ita1LevNon-B1","B1","Lev","Non","Ita",6037,10,603.7,"Non Lev",14,632.3,"14"
"2059","8-Ita1LevNon-B1","B1","Lev","Non","Ita",6037,10,603.7,"Non Lev",16,654.633333333333,"16"
"2060","8-Ita1LevNon-B1","B1","Lev","Non","Ita",6037,10,603.7,"Non Lev",18,671.8,"18"
"2061","8-Ita1LevNon-B1","B1","Lev","Non","Ita",6037,10,603.7,"Non Lev",2,118.7,"2"
"2062","8-Ita1LevNon-B1","B1","Lev","Non","Ita",6037,10,603.7,"Non Lev",4,209.4,"4"
"2063","8-Ita1LevNon-B1","B1","Lev","Non","Ita",6037,10,603.7,"Non Lev",7,226.6,"7"
"2064","8-Ita1LevNon-B1","B1","Lev","Non","Ita",6037,10,603.7,"Non Lev",9,442.3,"9"
"2065","8-Ita6ConSte-B6","B6","Con","Ste","Ita",4954,9,550.444444444444,"Ste Con",11,496.777777777778,"11"
"2066","8-Ita6ConSte-B6","B6","Con","Ste","Ita",4954,9,550.444444444444,"Ste Con",14,682.444444444444,"14"
"2067","8-Ita6ConSte-B6","B6","Con","Ste","Ita",4954,9,550.444444444444,"Ste Con",16,756.305555555556,"16"
"2068","8-Ita6ConSte-B6","B6","Con","Ste","Ita",4954,9,550.444444444444,"Ste Con",18,746.430555555556,"18"
"2069","8-Ita6ConSte-B6","B6","Con","Ste","Ita",4954,9,550.444444444444,"Ste Con",2,143.655555555556,"2"
"2070","8-Ita6ConSte-B6","B6","Con","Ste","Ita",4954,9,550.444444444444,"Ste Con",4,275.055555555556,"4"
"2071","8-Ita6ConSte-B6","B6","Con","Ste","Ita",4954,9,550.444444444444,"Ste Con",7,306.455555555556,"7"
"2072","8-Ita6ConSte-B6","B6","Con","Ste","Ita",4954,9,550.444444444444,"Ste Con",9,433,"9"
"2073","8-Ita8ConNon-B8","B8","Con","Non","Ita",5822,10,582.2,"Non Con",11,576,"11"
"2074","8-Ita8ConNon-B8","B8","Con","Non","Ita",5822,10,582.2,"Non Con",14,843.9,"14"
"2075","8-Ita8ConNon-B8","B8","Con","Non","Ita",5822,10,582.2,"Non Con",16,857.7,"16"
"2076","8-Ita8ConNon-B8","B8","Con","Non","Ita",5822,10,582.2,"Non Con",18,829.1,"18"
"2077","8-Ita8ConNon-B8","B8","Con","Non","Ita",5822,10,582.2,"Non Con",2,83.4,"2"
"2078","8-Ita8ConNon-B8","B8","Con","Non","Ita",5822,10,582.2,"Non Con",4,296.6,"4"
"2079","8-Ita8ConNon-B8","B8","Con","Non","Ita",5822,10,582.2,"Non Con",7,385.4,"7"
"2080","8-Ita8ConNon-B8","B8","Con","Non","Ita",5822,10,582.2,"Non Con",9,505.3,"9"
"2081","9-Can1LevNon-B1","B1","Lev","Non","Can",5596,10,559.6,"Non Lev",11,451.7,"11"
"2082","9-Can1LevNon-B1","B1","Lev","Non","Can",5596,10,559.6,"Non Lev",14,699,"14"
"2083","9-Can1LevNon-B1","B1","Lev","Non","Can",5596,10,559.6,"Non Lev",16,672.2,"16"
"2084","9-Can1LevNon-B1","B1","Lev","Non","Can",5596,10,559.6,"Non Lev",18,638.288888888889,"18"
"2085","9-Can1LevNon-B1","B1","Lev","Non","Can",5596,10,559.6,"Non Lev",2,64.3,"2"
"2086","9-Can1LevNon-B1","B1","Lev","Non","Can",5596,10,559.6,"Non Lev",4,187.3,"4"
"2087","9-Can1LevNon-B1","B1","Lev","Non","Can",5596,10,559.6,"Non Lev",7,266.7,"7"
"2088","9-Can1LevNon-B1","B1","Lev","Non","Can",5596,10,559.6,"Non Lev",9,325.2,"9"
"2089","9-Can9BacSte-B9","B9","Bac","Ste","Can",4447,10,444.7,"Ste Bac",11,549,"11"
"2090","9-Can9BacSte-B9","B9","Bac","Ste","Can",4447,10,444.7,"Ste Bac",14,692.8,"14"
"2091","9-Can9BacSte-B9","B9","Bac","Ste","Can",4447,10,444.7,"Ste Bac",16,743.6,"16"
"2092","9-Can9BacSte-B9","B9","Bac","Ste","Can",4447,10,444.7,"Ste Bac",18,797.7,"18"
"2093","9-Can9BacSte-B9","B9","Bac","Ste","Can",4447,10,444.7,"Ste Bac",2,131.4,"2"
