Rep,Bloc,Trt,Strain,initial_mean,final_mean,final_growth,Time,Growth
Ita2C1,B1,C,Ita2,257.4,817,559.6,6,221.3
Ita2C1,B1,C,Ita2,257.4,817,559.6,7,206.40000000000003
Ita2C1,B1,C,Ita2,257.4,817,559.6,8,259.4
Ita2C1,B1,C,Ita2,257.4,817,559.6,9,254.5
Ita2C10,B10,C,Ita2,235.8,525.8,289.99999999999994,0,0
Ita2C10,B10,C,Ita2,235.8,525.8,289.99999999999994,1,37.30000000000001
Ita2C10,B10,C,Ita2,235.8,525.8,289.99999999999994,10,272.3
Ita2C10,B10,C,Ita2,235.8,525.8,289.99999999999994,11,282.3
Ita2C10,B10,C,Ita2,235.8,525.8,289.99999999999994,12,280.3
Ita2C10,B10,C,Ita2,235.8,525.8,289.99999999999994,13,260.2
Ita2C10,B10,C,Ita2,235.8,525.8,289.99999999999994,14,289.99999999999994
Ita2C10,B10,C,Ita2,235.8,525.8,289.99999999999994,2,91.09999999999997
Ita2C10,B10,C,Ita2,235.8,525.8,289.99999999999994,3,97.30000000000001
Ita2C10,B10,C,Ita2,235.8,525.8,289.99999999999994,4,108.09999999999997
Ita2C10,B10,C,Ita2,235.8,525.8,289.99999999999994,5,114.80000000000001
Ita2C10,B10,C,Ita2,235.8,525.8,289.99999999999994,6,140.59999999999997
Ita2C10,B10,C,Ita2,235.8,525.8,289.99999999999994,7,170.09999999999997
Ita2C10,B10,C,Ita2,235.8,525.8,289.99999999999994,8,202.2
Ita2C10,B10,C,Ita2,235.8,525.8,289.99999999999994,9,204.2
Ita2C2,B2,C,Ita2,242.5,678.7,436.20000000000005,0,0
Ita2C2,B2,C,Ita2,242.5,678.7,436.20000000000005,1,37.39999999999998
Ita2C2,B2,C,Ita2,242.5,678.7,436.20000000000005,10,301.9
Ita2C2,B2,C,Ita2,242.5,678.7,436.20000000000005,11,325.6
Ita2C2,B2,C,Ita2,242.5,678.7,436.20000000000005,12,373.79999999999995
Ita2C2,B2,C,Ita2,242.5,678.7,436.20000000000005,13,430.9
Ita2C2,B2,C,Ita2,242.5,678.7,436.20000000000005,14,436.20000000000005
Ita2C2,B2,C,Ita2,242.5,678.7,436.20000000000005,2,84
Ita2C2,B2,C,Ita2,242.5,678.7,436.20000000000005,3,106.80000000000001
Ita2C2,B2,C,Ita2,242.5,678.7,436.20000000000005,4,146.10000000000002
Ita2C2,B2,C,Ita2,242.5,678.7,436.20000000000005,5,202.89999999999998
Ita2C2,B2,C,Ita2,242.5,678.7,436.20000000000005,6,193.2
Ita2C2,B2,C,Ita2,242.5,678.7,436.20000000000005,7,205.89999999999998
Ita2C2,B2,C,Ita2,242.5,678.7,436.20000000000005,8,210.89999999999998
Ita2C2,B2,C,Ita2,242.5,678.7,436.20000000000005,9,246.60000000000002
Ita2C3,B3,C,Ita2,231.8,709.375,477.575,0,0
Ita2C3,B3,C,Ita2,231.8,709.375,477.575,1,66.59999999999997
Ita2C3,B3,C,Ita2,231.8,709.375,477.575,10,374.53333333333336
Ita2C3,B3,C,Ita2,231.8,709.375,477.575,11,419.9777777777778
Ita2C3,B3,C,Ita2,231.8,709.375,477.575,12,425.42222222222216
Ita2C3,B3,C,Ita2,231.8,709.375,477.575,13,465.075
Ita2C3,B3,C,Ita2,231.8,709.375,477.575,14,477.575
Ita2C3,B3,C,Ita2,231.8,709.375,477.575,2,136.8
Ita2C3,B3,C,Ita2,231.8,709.375,477.575,3,125.80000000000001
Ita2C3,B3,C,Ita2,231.8,709.375,477.575,4,185.09999999999997
Ita2C3,B3,C,Ita2,231.8,709.375,477.575,5,186.3
Ita2C3,B3,C,Ita2,231.8,709.375,477.575,6,209.8
Ita2C3,B3,C,Ita2,231.8,709.375,477.575,7,233.3
Ita2C3,B3,C,Ita2,231.8,709.375,477.575,8,260.59999999999997
Ita2C3,B3,C,Ita2,231.8,709.375,477.575,9,329.8666666666666
Ita2C4,B4,C,Ita2,230,695.3,465.29999999999995,0,0
Ita2C4,B4,C,Ita2,230,695.3,465.29999999999995,1,75.30000000000001
Ita2C4,B4,C,Ita2,230,695.3,465.29999999999995,10,314.20000000000005
Ita2C4,B4,C,Ita2,230,695.3,465.29999999999995,11,347.6
Ita2C4,B4,C,Ita2,230,695.3,465.29999999999995,12,385.70000000000005
Ita2C4,B4,C,Ita2,230,695.3,465.29999999999995,13,416.9
Ita2C4,B4,C,Ita2,230,695.3,465.29999999999995,14,465.29999999999995
Ita2C4,B4,C,Ita2,230,695.3,465.29999999999995,2,118.89999999999998
Ita2C4,B4,C,Ita2,230,695.3,465.29999999999995,3,124.89999999999998
Ita2C4,B4,C,Ita2,230,695.3,465.29999999999995,4,183
Ita2C4,B4,C,Ita2,230,695.3,465.29999999999995,5,173.60000000000002
Ita2C4,B4,C,Ita2,230,695.3,465.29999999999995,6,183.60000000000002
Ita2C4,B4,C,Ita2,230,695.3,465.29999999999995,7,174
Ita2C4,B4,C,Ita2,230,695.3,465.29999999999995,8,224.60000000000002
Ita2C4,B4,C,Ita2,230,695.3,465.29999999999995,9,242.89999999999998
Ita2C5,B5,C,Ita2,235.8,660.6,424.8,0,0
Ita2C5,B5,C,Ita2,235.8,660.6,424.8,1,28.19999999999999
Ita2C5,B5,C,Ita2,235.8,660.6,424.8,10,330.3
Ita2C5,B5,C,Ita2,235.8,660.6,424.8,11,329.49999999999994
Ita2C5,B5,C,Ita2,235.8,660.6,424.8,12,386.40000000000003
Ita2C5,B5,C,Ita2,235.8,660.6,424.8,13,385.2
Ita2C5,B5,C,Ita2,235.8,660.6,424.8,14,424.8
Ita2C5,B5,C,Ita2,235.8,660.6,424.8,2,96.19999999999999
Ita2C5,B5,C,Ita2,235.8,660.6,424.8,3,114.59999999999997
Ita2C5,B5,C,Ita2,235.8,660.6,424.8,4,126.80000000000001
Ita2C5,B5,C,Ita2,235.8,660.6,424.8,5,174.8
Ita2C5,B5,C,Ita2,235.8,660.6,424.8,6,166
Ita2C5,B5,C,Ita2,235.8,660.6,424.8,7,170.3
Ita2C5,B5,C,Ita2,235.8,660.6,424.8,8,179.2
Ita2C5,B5,C,Ita2,235.8,660.6,424.8,9,251
Ita2C6,B6,C,Ita2,210.8,615.4,404.59999999999997,0,0
Ita2C6,B6,C,Ita2,210.8,615.4,404.59999999999997,1,54.80000000000001
Ita2C6,B6,C,Ita2,210.8,615.4,404.59999999999997,10,259.4
Ita2C6,B6,C,Ita2,210.8,615.4,404.59999999999997,11,282.09999999999997
Ita2C6,B6,C,Ita2,210.8,615.4,404.59999999999997,12,369.3
Ita2C6,B6,C,Ita2,210.8,615.4,404.59999999999997,13,383.7
Ita2C6,B6,C,Ita2,210.8,615.4,404.59999999999997,14,404.59999999999997
Ita2C6,B6,C,Ita2,210.8,615.4,404.59999999999997,2,87.5
Ita2C6,B6,C,Ita2,210.8,615.4,404.59999999999997,3,121.80000000000001
Ita2C6,B6,C,Ita2,210.8,615.4,404.59999999999997,4,141.3
Ita2C6,B6,C,Ita2,210.8,615.4,404.59999999999997,5,147.09999999999997
Ita2C6,B6,C,Ita2,210.8,615.4,404.59999999999997,6,163.2
Ita2C6,B6,C,Ita2,210.8,615.4,404.59999999999997,7,194.7
Ita2C6,B6,C,Ita2,210.8,615.4,404.59999999999997,8,232.39999999999998
Ita2C6,B6,C,Ita2,210.8,615.4,404.59999999999997,9,234.89999999999998
Ita2C7,B7,C,Ita2,208.3,688.2,479.90000000000003,0,0
Ita2C7,B7,C,Ita2,208.3,688.2,479.90000000000003,1,76.30000000000001
Ita2C7,B7,C,Ita2,208.3,688.2,479.90000000000003,10,283.8
Ita2C7,B7,C,Ita2,208.3,688.2,479.90000000000003,11,365.49999999999994
Ita2C7,B7,C,Ita2,208.3,688.2,479.90000000000003,12,383.40000000000003
Ita2C7,B7,C,Ita2,208.3,688.2,479.90000000000003,13,439.99999999999994
Ita2C7,B7,C,Ita2,208.3,688.2,479.90000000000003,14,479.90000000000003
Ita2C7,B7,C,Ita2,208.3,688.2,479.90000000000003,2,112.69999999999999
Ita2C7,B7,C,Ita2,208.3,688.2,479.90000000000003,3,119
Ita2C7,B7,C,Ita2,208.3,688.2,479.90000000000003,4,141.7
Ita2C7,B7,C,Ita2,208.3,688.2,479.90000000000003,5,162.8
Ita2C7,B7,C,Ita2,208.3,688.2,479.90000000000003,6,182.5
Ita2C7,B7,C,Ita2,208.3,688.2,479.90000000000003,7,194
Ita2C7,B7,C,Ita2,208.3,688.2,479.90000000000003,8,231.7
Ita2C7,B7,C,Ita2,208.3,688.2,479.90000000000003,9,254.8
Ita2C8,B8,C,Ita2,226.4,512.1,285.70000000000005,0,0
Ita2C8,B8,C,Ita2,226.4,512.1,285.70000000000005,1,64.4
Ita2C8,B8,C,Ita2,226.4,512.1,285.70000000000005,10,254.20000000000002
Ita2C8,B8,C,Ita2,226.4,512.1,285.70000000000005,11,274.4
Ita2C8,B8,C,Ita2,226.4,512.1,285.70000000000005,12,286
Ita2C8,B8,C,Ita2,226.4,512.1,285.70000000000005,13,284.6
Ita2C8,B8,C,Ita2,226.4,512.1,285.70000000000005,14,285.70000000000005
Ita2C8,B8,C,Ita2,226.4,512.1,285.70000000000005,2,86.29999999999998
Ita2C8,B8,C,Ita2,226.4,512.1,285.70000000000005,3,107.99999999999997
Ita2C8,B8,C,Ita2,226.4,512.1,285.70000000000005,4,113.1
Ita2C8,B8,C,Ita2,226.4,512.1,285.70000000000005,5,138.70000000000002
Ita2C8,B8,C,Ita2,226.4,512.1,285.70000000000005,6,156.99999999999997
Ita2C8,B8,C,Ita2,226.4,512.1,285.70000000000005,7,161.29999999999998
Ita2C8,B8,C,Ita2,226.4,512.1,285.70000000000005,8,184.49999999999997
Ita2C8,B8,C,Ita2,226.4,512.1,285.70000000000005,9,170.49999999999997
Ita2C9,B9,C,Ita2,268.1,780.3333333333334,512.2333333333333,0,0
Ita2C9,B9,C,Ita2,268.1,780.3333333333334,512.2333333333333,1,73.09999999999997
Ita2C9,B9,C,Ita2,268.1,780.3333333333334,512.2333333333333,10,342.4
Ita2C9,B9,C,Ita2,268.1,780.3333333333334,512.2333333333333,11,384.79999999999995
Ita2C9,B9,C,Ita2,268.1,780.3333333333334,512.2333333333333,12,461.01111111111106
Ita2C9,B9,C,Ita2,268.1,780.3333333333334,512.2333333333333,13,482.9
Ita2C9,B9,C,Ita2,268.1,780.3333333333334,512.2333333333333,14,512.2333333333333
Ita2C9,B9,C,Ita2,268.1,780.3333333333334,512.2333333333333,2,115.89999999999998
Ita2C9,B9,C,Ita2,268.1,780.3333333333334,512.2333333333333,3,134.59999999999997
Ita2C9,B9,C,Ita2,268.1,780.3333333333334,512.2333333333333,4,158.29999999999995
Ita2C9,B9,C,Ita2,268.1,780.3333333333334,512.2333333333333,5,182.89999999999998
Ita2C9,B9,C,Ita2,268.1,780.3333333333334,512.2333333333333,6,188.29999999999995
Ita2C9,B9,C,Ita2,268.1,780.3333333333334,512.2333333333333,7,206.89999999999998
Ita2C9,B9,C,Ita2,268.1,780.3333333333334,512.2333333333333,8,231.39999999999998
Ita2C9,B9,C,Ita2,268.1,780.3333333333334,512.2333333333333,9,271.19999999999993
TurB1,B1,B,Tur,270.1,669,398.9,0,0
TurB1,B1,B,Tur,270.1,669,398.9,1,52.01111111111106
TurB1,B1,B,Tur,270.1,669,398.9,10,273.525
TurB1,B1,B,Tur,270.1,669,398.9,11,270.525
TurB1,B1,B,Tur,270.1,669,398.9,12,280.65
TurB1,B1,B,Tur,270.1,669,398.9,13,389.47142857142853
TurB1,B1,B,Tur,270.1,669,398.9,14,398.9
TurB1,B1,B,Tur,270.1,669,398.9,2,67.34444444444443
TurB1,B1,B,Tur,270.1,669,398.9,3,82.56666666666666
TurB1,B1,B,Tur,270.1,669,398.9,4,116.1222222222222
TurB1,B1,B,Tur,270.1,669,398.9,5,127.1222222222222
TurB1,B1,B,Tur,270.1,669,398.9,6,117.78888888888889
TurB1,B1,B,Tur,270.1,669,398.9,7,124.67777777777775
TurB1,B1,B,Tur,270.1,669,398.9,8,169.2333333333333
TurB1,B1,B,Tur,270.1,669,398.9,9,189.45555555555552
TurB10,B10,B,Tur,306.3,791.125,484.825,0,0
TurB10,B10,B,Tur,306.3,791.125,484.825,1,48.366666666666674
TurB10,B10,B,Tur,306.3,791.125,484.825,10,301.03333333333336
TurB10,B10,B,Tur,306.3,791.125,484.825,11,387.7
TurB10,B10,B,Tur,306.3,791.125,484.825,12,393.95
TurB10,B10,B,Tur,306.3,791.125,484.825,13,404.7
TurB10,B10,B,Tur,306.3,791.125,484.825,14,484.825
TurB10,B10,B,Tur,306.3,791.125,484.825,2,115.36666666666667
TurB10,B10,B,Tur,306.3,791.125,484.825,3,145.92222222222222
TurB10,B10,B,Tur,306.3,791.125,484.825,4,154.0333333333333
TurB10,B10,B,Tur,306.3,791.125,484.825,5,170.25555555555553
TurB10,B10,B,Tur,306.3,791.125,484.825,6,196.7
TurB10,B10,B,Tur,306.3,791.125,484.825,7,193.0333333333333
TurB10,B10,B,Tur,306.3,791.125,484.825,8,206.14444444444445
TurB10,B10,B,Tur,306.3,791.125,484.825,9,244.25555555555553
TurB2,B2,B,Tur,262.1,769,506.9,0,0
TurB2,B2,B,Tur,262.1,769,506.9,1,107.75714285714281
TurB2,B2,B,Tur,262.1,769,506.9,10,335.0428571428571
TurB2,B2,B,Tur,262.1,769,506.9,11,329.1857142857143
TurB2,B2,B,Tur,262.1,769,506.9,12,410.75714285714287
TurB2,B2,B,Tur,262.1,769,506.9,13,499.23333333333335
TurB2,B2,B,Tur,262.1,769,506.9,14,506.9
TurB2,B2,B,Tur,262.1,769,506.9,2,139.32857142857142
TurB2,B2,B,Tur,262.1,769,506.9,3,168.89999999999998
TurB2,B2,B,Tur,262.1,769,506.9,4,198.32857142857142
TurB2,B2,B,Tur,262.1,769,506.9,5,231.89999999999998
TurB2,B2,B,Tur,262.1,769,506.9,6,245.04285714285714
TurB2,B2,B,Tur,262.1,769,506.9,7,249.6142857142857
TurB2,B2,B,Tur,262.1,769,506.9,8,291.1857142857143
TurB2,B2,B,Tur,262.1,769,506.9,9,269.9
TurB3,B3,B,Tur,272,558.375,286.375,0,0
TurB3,B3,B,Tur,272,558.375,286.375,1,8
TurB3,B3,B,Tur,272,558.375,286.375,10,146.60000000000002
TurB3,B3,B,Tur,272,558.375,286.375,11,178.55555555555554
TurB3,B3,B,Tur,272,558.375,286.375,12,238.125
TurB3,B3,B,Tur,272,558.375,286.375,13,285.25
TurB3,B3,B,Tur,272,558.375,286.375,14,286.375
TurB3,B3,B,Tur,272,558.375,286.375,2,23.600000000000023
TurB3,B3,B,Tur,272,558.375,286.375,3,-5.899999999999977
TurB3,B3,B,Tur,272,558.375,286.375,4,62.80000000000001
TurB3,B3,B,Tur,272,558.375,286.375,5,69.80000000000001
TurB3,B3,B,Tur,272,558.375,286.375,6,106.19999999999999
TurB3,B3,B,Tur,272,558.375,286.375,7,105.19999999999999
TurB3,B3,B,Tur,272,558.375,286.375,8,104.10000000000002
TurB3,B3,B,Tur,272,558.375,286.375,9,123.69999999999999
TurB4,B4,B,Tur,322.7,742.5714285714286,419.87142857142857,0,0
TurB4,B4,B,Tur,322.7,742.5714285714286,419.87142857142857,1,21.67500000000001
TurB4,B4,B,Tur,322.7,742.5714285714286,419.87142857142857,10,281.4428571428571
TurB4,B4,B,Tur,322.7,742.5714285714286,419.87142857142857,11,300.4428571428571
TurB4,B4,B,Tur,322.7,742.5714285714286,419.87142857142857,12,305.1571428571429
TurB4,B4,B,Tur,322.7,742.5714285714286,419.87142857142857,13,374.0142857142857
TurB4,B4,B,Tur,322.7,742.5714285714286,419.87142857142857,14,419.87142857142857
TurB4,B4,B,Tur,322.7,742.5714285714286,419.87142857142857,2,96.30000000000001
TurB4,B4,B,Tur,322.7,742.5714285714286,419.87142857142857,3,88.80000000000001
TurB4,B4,B,Tur,322.7,742.5714285714286,419.87142857142857,4,130.55
TurB4,B4,B,Tur,322.7,742.5714285714286,419.87142857142857,5,130.175
TurB4,B4,B,Tur,322.7,742.5714285714286,419.87142857142857,6,137.3
TurB4,B4,B,Tur,322.7,742.5714285714286,419.87142857142857,7,136.8
TurB4,B4,B,Tur,322.7,742.5714285714286,419.87142857142857,8,168.3
TurB4,B4,B,Tur,322.7,742.5714285714286,419.87142857142857,9,210.44285714285712
TurB5,B5,B,Tur,299.2,739.4444444444445,440.24444444444447,0,0
TurB5,B5,B,Tur,299.2,739.4444444444445,440.24444444444447,1,45.57777777777778
TurB5,B5,B,Tur,299.2,739.4444444444445,440.24444444444447,10,321.8
TurB5,B5,B,Tur,299.2,739.4444444444445,440.24444444444447,11,366.46666666666664
TurB5,B5,B,Tur,299.2,739.4444444444445,440.24444444444447,12,378.1333333333334
TurB5,B5,B,Tur,299.2,739.4444444444445,440.24444444444447,13,447.0222222222222
TurB5,B5,B,Tur,299.2,739.4444444444445,440.24444444444447,14,440.24444444444447
TurB5,B5,B,Tur,299.2,739.4444444444445,440.24444444444447,2,91.02222222222224
TurB5,B5,B,Tur,299.2,739.4444444444445,440.24444444444447,3,118.57777777777778
TurB5,B5,B,Tur,299.2,739.4444444444445,440.24444444444447,4,146.02222222222224
TurB5,B5,B,Tur,299.2,739.4444444444445,440.24444444444447,5,147.4666666666667
TurB5,B5,B,Tur,299.2,739.4444444444445,440.24444444444447,6,157.13333333333333
TurB5,B5,B,Tur,299.2,739.4444444444445,440.24444444444447,7,190.24444444444447
TurB5,B5,B,Tur,299.2,739.4444444444445,440.24444444444447,8,233.02222222222218
TurB5,B5,B,Tur,299.2,739.4444444444445,440.24444444444447,9,257.46666666666664
TurB6,B6,B,Tur,270.5,559.2,288.70000000000005,0,0
TurB6,B6,B,Tur,270.5,559.2,288.70000000000005,1,38.10000000000002
TurB6,B6,B,Tur,270.5,559.2,288.70000000000005,10,185.3
TurB6,B6,B,Tur,270.5,559.2,288.70000000000005,11,186.2
TurB6,B6,B,Tur,270.5,559.2,288.70000000000005,12,215.10000000000002
TurB6,B6,B,Tur,270.5,559.2,288.70000000000005,13,243.5
TurB6,B6,B,Tur,270.5,559.2,288.70000000000005,14,288.70000000000005
TurB6,B6,B,Tur,270.5,559.2,288.70000000000005,2,69.60000000000002
TurB6,B6,B,Tur,270.5,559.2,288.70000000000005,3,76.10000000000002
TurB6,B6,B,Tur,270.5,559.2,288.70000000000005,4,94.5
TurB6,B6,B,Tur,270.5,559.2,288.70000000000005,5,91.30000000000001
TurB6,B6,B,Tur,270.5,559.2,288.70000000000005,6,106.19999999999999
TurB6,B6,B,Tur,270.5,559.2,288.70000000000005,7,118.5
TurB6,B6,B,Tur,270.5,559.2,288.70000000000005,8,143.60000000000002
TurB6,B6,B,Tur,270.5,559.2,288.70000000000005,9,192.10000000000002
TurB7,B7,B,Tur,256.1,593,336.9,0,0
TurB7,B7,B,Tur,256.1,593,336.9,1,35
TurB7,B7,B,Tur,256.1,593,336.9,10,299.6
TurB7,B7,B,Tur,256.1,593,336.9,11,340.79999999999995
TurB7,B7,B,Tur,256.1,593,336.9,12,306.19999999999993
TurB7,B7,B,Tur,256.1,593,336.9,13,335.01111111111106
TurB7,B7,B,Tur,256.1,593,336.9,14,336.9
TurB7,B7,B,Tur,256.1,593,336.9,2,94.09999999999997
TurB7,B7,B,Tur,256.1,593,336.9,3,117.79999999999995
TurB7,B7,B,Tur,256.1,593,336.9,4,149
TurB7,B7,B,Tur,256.1,593,336.9,5,174
TurB7,B7,B,Tur,256.1,593,336.9,6,165.2
TurB7,B7,B,Tur,256.1,593,336.9,7,162.79999999999995
TurB7,B7,B,Tur,256.1,593,336.9,8,202.7
TurB7,B7,B,Tur,256.1,593,336.9,9,231.2
TurB8,B8,B,Tur,256.7,493.1111111111111,236.4111111111111,0,0
TurB8,B8,B,Tur,256.7,493.1111111111111,236.4111111111111,1,13.699999999999989
TurB8,B8,B,Tur,256.7,493.1111111111111,236.4111111111111,10,160.3
TurB8,B8,B,Tur,256.7,493.1111111111111,236.4111111111111,11,170.2
TurB8,B8,B,Tur,256.7,493.1111111111111,236.4111111111111,12,204.07777777777778
TurB8,B8,B,Tur,256.7,493.1111111111111,236.4111111111111,13,224.9666666666667
TurB8,B8,B,Tur,256.7,493.1111111111111,236.4111111111111,14,236.4111111111111
TurB8,B8,B,Tur,256.7,493.1111111111111,236.4111111111111,2,87.60000000000002
TurB8,B8,B,Tur,256.7,493.1111111111111,236.4111111111111,3,80.60000000000002
TurB8,B8,B,Tur,256.7,493.1111111111111,236.4111111111111,4,94.19999999999999
TurB8,B8,B,Tur,256.7,493.1111111111111,236.4111111111111,5,104.69999999999999
TurB8,B8,B,Tur,256.7,493.1111111111111,236.4111111111111,6,137.10000000000002
TurB8,B8,B,Tur,256.7,493.1111111111111,236.4111111111111,7,111.5
TurB8,B8,B,Tur,256.7,493.1111111111111,236.4111111111111,8,114.10000000000002
TurB8,B8,B,Tur,256.7,493.1111111111111,236.4111111111111,9,142.60000000000002
TurB9,B9,B,Tur,227,546.8,319.79999999999995,0,0
TurB9,B9,B,Tur,227,546.8,319.79999999999995,1,71.80000000000001
TurB9,B9,B,Tur,227,546.8,319.79999999999995,10,274.7
TurB9,B9,B,Tur,227,546.8,319.79999999999995,11,285.9
TurB9,B9,B,Tur,227,546.8,319.79999999999995,12,296.20000000000005
TurB9,B9,B,Tur,227,546.8,319.79999999999995,13,296.29999999999995
TurB9,B9,B,Tur,227,546.8,319.79999999999995,14,319.79999999999995
TurB9,B9,B,Tur,227,546.8,319.79999999999995,2,112.5
TurB9,B9,B,Tur,227,546.8,319.79999999999995,3,116
TurB9,B9,B,Tur,227,546.8,319.79999999999995,4,128.8
TurB9,B9,B,Tur,227,546.8,319.79999999999995,5,144.2
TurB9,B9,B,Tur,227,546.8,319.79999999999995,6,172
TurB9,B9,B,Tur,227,546.8,319.79999999999995,7,194
TurB9,B9,B,Tur,227,546.8,319.79999999999995,8,237.89999999999998
TurB9,B9,B,Tur,227,546.8,319.79999999999995,9,224.89999999999998
TurC1,B1,C,Tur,240.3,668.1,427.8,0,0
TurC1,B1,C,Tur,240.3,668.1,427.8,1,68.09999999999997
TurC1,B1,C,Tur,240.3,668.1,427.8,10,300.59999999999997
TurC1,B1,C,Tur,240.3,668.1,427.8,11,353.8
TurC1,B1,C,Tur,240.3,668.1,427.8,12,410.49999999999994
TurC1,B1,C,Tur,240.3,668.1,427.8,13,443.99999999999994
TurC1,B1,C,Tur,240.3,668.1,427.8,14,427.8
TurC1,B1,C,Tur,240.3,668.1,427.8,2,126.5
TurC1,B1,C,Tur,240.3,668.1,427.8,3,143.09999999999997
TurC1,B1,C,Tur,240.3,668.1,427.8,4,168.59999999999997
TurC1,B1,C,Tur,240.3,668.1,427.8,5,198.2
TurC1,B1,C,Tur,240.3,668.1,427.8,6,217.89999999999998
TurC1,B1,C,Tur,240.3,668.1,427.8,7,210.8
TurC1,B1,C,Tur,240.3,668.1,427.8,8,233.2
TurC1,B1,C,Tur,240.3,668.1,427.8,9,249.39999999999998
TurC10,B10,C,Tur,255,705.2222222222222,450.2222222222222,0,0
TurC10,B10,C,Tur,255,705.2222222222222,450.2222222222222,1,56.10000000000002
TurC10,B10,C,Tur,255,705.2222222222222,450.2222222222222,10,330.55555555555554
TurC10,B10,C,Tur,255,705.2222222222222,450.2222222222222,11,382.55555555555554
TurC10,B10,C,Tur,255,705.2222222222222,450.2222222222222,12,423.8888888888889
TurC10,B10,C,Tur,255,705.2222222222222,450.2222222222222,13,425.44444444444446
TurC10,B10,C,Tur,255,705.2222222222222,450.2222222222222,14,450.2222222222222
TurC10,B10,C,Tur,255,705.2222222222222,450.2222222222222,2,116.77777777777777
TurC10,B10,C,Tur,255,705.2222222222222,450.2222222222222,3,142.44444444444446
TurC10,B10,C,Tur,255,705.2222222222222,450.2222222222222,4,167.22222222222223
TurC10,B10,C,Tur,255,705.2222222222222,450.2222222222222,5,188.55555555555554
TurC10,B10,C,Tur,255,705.2222222222222,450.2222222222222,6,178
TurC10,B10,C,Tur,255,705.2222222222222,450.2222222222222,7,194
TurC10,B10,C,Tur,255,705.2222222222222,450.2222222222222,8,245
TurC10,B10,C,Tur,255,705.2222222222222,450.2222222222222,9,264.1111111111111
TurC2,B2,C,Tur,265.4,759.2,493.80000000000007,0,0
TurC2,B2,C,Tur,265.4,759.2,493.80000000000007,1,17.80000000000001
TurC2,B2,C,Tur,265.4,759.2,493.80000000000007,10,309.80000000000007
TurC2,B2,C,Tur,265.4,759.2,493.80000000000007,11,334.80000000000007
TurC2,B2,C,Tur,265.4,759.2,493.80000000000007,12,393.6
TurC2,B2,C,Tur,265.4,759.2,493.80000000000007,13,429.9
TurC2,B2,C,Tur,265.4,759.2,493.80000000000007,14,493.80000000000007
TurC2,B2,C,Tur,265.4,759.2,493.80000000000007,2,96.5
TurC2,B2,C,Tur,265.4,759.2,493.80000000000007,3,126.60000000000002
TurC2,B2,C,Tur,265.4,759.2,493.80000000000007,4,141
TurC2,B2,C,Tur,265.4,759.2,493.80000000000007,5,177.90000000000003
TurC2,B2,C,Tur,265.4,759.2,493.80000000000007,6,186.20000000000005
TurC2,B2,C,Tur,265.4,759.2,493.80000000000007,7,197.20000000000005
TurC2,B2,C,Tur,265.4,759.2,493.80000000000007,8,201.60000000000002
TurC2,B2,C,Tur,265.4,759.2,493.80000000000007,9,243.60000000000002
TurC3,B3,C,Tur,256.6,665.3,408.69999999999993,0,0
TurC3,B3,C,Tur,256.6,665.3,408.69999999999993,1,36
TurC3,B3,C,Tur,256.6,665.3,408.69999999999993,10,320.69999999999993
TurC3,B3,C,Tur,256.6,665.3,408.69999999999993,11,359.79999999999995
TurC3,B3,C,Tur,256.6,665.3,408.69999999999993,12,412.19999999999993
TurC3,B3,C,Tur,256.6,665.3,408.69999999999993,13,395.69999999999993
TurC3,B3,C,Tur,256.6,665.3,408.69999999999993,14,408.69999999999993
TurC3,B3,C,Tur,256.6,665.3,408.69999999999993,2,88.69999999999999
TurC3,B3,C,Tur,256.6,665.3,408.69999999999993,3,134.59999999999997
TurC3,B3,C,Tur,256.6,665.3,408.69999999999993,4,144.39999999999998
TurC3,B3,C,Tur,256.6,665.3,408.69999999999993,5,153
TurC3,B3,C,Tur,256.6,665.3,408.69999999999993,6,184.7
TurC3,B3,C,Tur,256.6,665.3,408.69999999999993,7,213
TurC3,B3,C,Tur,256.6,665.3,408.69999999999993,8,201.29999999999995
TurC3,B3,C,Tur,256.6,665.3,408.69999999999993,9,250
TurC4,B4,C,Tur,223.7,660.6666666666666,436.96666666666664,0,0
TurC4,B4,C,Tur,223.7,660.6666666666666,436.96666666666664,1,73.19999999999999
TurC4,B4,C,Tur,223.7,660.6666666666666,436.96666666666664,10,320.4111111111111
TurC4,B4,C,Tur,223.7,660.6666666666666,436.96666666666664,11,321.07777777777784
TurC4,B4,C,Tur,223.7,660.6666666666666,436.96666666666664,12,374.6333333333334
TurC4,B4,C,Tur,223.7,660.6666666666666,436.96666666666664,13,436.96666666666664
TurC4,B4,C,Tur,223.7,660.6666666666666,436.96666666666664,14,436.96666666666664
TurC4,B4,C,Tur,223.7,660.6666666666666,436.96666666666664,2,140.3
TurC4,B4,C,Tur,223.7,660.6666666666666,436.96666666666664,3,132.5
TurC4,B4,C,Tur,223.7,660.6666666666666,436.96666666666664,4,180.10000000000002
TurC4,B4,C,Tur,223.7,660.6666666666666,436.96666666666664,5,193.40000000000003
TurC4,B4,C,Tur,223.7,660.6666666666666,436.96666666666664,6,207.63333333333333
TurC4,B4,C,Tur,223.7,660.6666666666666,436.96666666666664,7,249.9666666666667
TurC4,B4,C,Tur,223.7,660.6666666666666,436.96666666666664,8,276.1888888888889
TurC4,B4,C,Tur,223.7,660.6666666666666,436.96666666666664,9,278.74444444444447
